clr1p1	clr2p1	clr3p1	clr4p1	clr1p2	clr2p2	clr3p2	clr4p2	Hshow	Htest	stim_var	blank_clr	difficulty	answ	l_test	r_test	realclr2	realclr3	realclr	training.thisRepN	training.thisTrialN	training.thisN	training.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	CC_resp_2.keys	CC_resp_2.corr	CC_resp_2.rt	CC_resp.keys	CC_resp.corr	CC_resp.rt	participant	session	date	expName	psychopyVersion	frameRate
#4A148C	#F3E5F5	#8E24AA	#BA68C8	#827717	#F9FBE7	#000000	#DCE775	purple	lime	l_rand2	clr3	low	left	#C0CA33	#D4E157	#F9FBE7	#C0CA33	NA	NA	NA	NA	NA	0	18	18	55	NA	NA	NA	right	0	0.6945832000346854	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
#FFEBEE	#E57373	#E53935	#B71C1C	#E1F5FE	#000000	#039BE5	#01579B	red	l_blue	l_down	clr2	high	left	#4FC3F7	#81D4FA	#4FC3F7	#039BE5	NA	NA	NA	NA	NA	0	19	19	0	NA	NA	NA	right	0	0.4799831999698654	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
#004D40	#E0F2F1	#00897B	#4DB6AC	#BF360C	#FBE9E7	#000000	#FF8A65	teal	d_orange	l_rand2	clr3	low	right	#D84315	#F4511E	#FBE9E7	#F4511E	NA	NA	NA	NA	NA	0	20	20	59	NA	NA	NA	left	0	0.5704780999803916	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
#E3F2FD	#64B5F6	#1E88E5	#0D47A1	#E0F2F1	#4DB6AC	#000000	#004D40	blue	teal	l_down	clr3	high	right	#00796B	#00897B	#4DB6AC	#00897B	NA	NA	NA	NA	NA	0	21	21	12	NA	NA	NA	right	1	0.6312512999866158	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
#D81B60	#880E4F	#FCE4EC	#F06292	#FDD835	#F57F17	#000000	#FFF176	pink	yellow	l_rand1	clr3	high	right	#FFF9C4	#FFFDE7	#F57F17	#FFFDE7	NA	NA	NA	NA	NA	0	22	22	31	NA	NA	NA	right	1	0.6895361000206321	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
#1E88E5	#0D47A1	#E3F2FD	#64B5F6	#C0CA33	#827717	#000000	#DCE775	blue	lime	l_rand1	clr3	high	right	#F0F4C3	#F9FBE7	#827717	#F9FBE7	NA	NA	NA	NA	NA	0	23	23	32	NA	NA	NA	right	1	0.4913777000037953	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
#F1F8E9	#AED581	#7CB342	#33691E	#FFF3E0	#000000	#FB8C00	#E65100	l_green	orange	l_down	clr2	low	left	#FFB74D	#FFE0B2	#FFB74D	#FB8C00	NA	NA	NA	NA	NA	0	24	24	7	NA	NA	NA	left	1	0.4788323000539094	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
#FCE4EC	#F06292	#D81B60	#880E4F	#FBE9E7	#000000	#F4511E	#BF360C	pink	d_orange	l_down	clr2	high	right	#FFAB91	#FF8A65	#FF8A65	#F4511E	NA	NA	NA	NA	NA	0	25	25	4	NA	NA	NA	right	1	0.5408004999626428	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
#E1F5FE	#4FC3F7	#039BE5	#01579B	#EDE7F6	#9575CD	#000000	#311B92	l_blue	d_purple	l_down	clr3	low	left	#5E35B1	#7E57C2	#9575CD	#5E35B1	NA	NA	NA	NA	NA	0	26	26	14	NA	NA	NA	left	1	0.6294989999150857	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
#01579B	#039BE5	#4FC3F7	#E1F5FE	#F57F17	#FDD835	#000000	#FFFDE7	l_blue	yellow	l_up	clr3	high	left	#FFF176	#FFEE58	#FDD835	#FFF176	NA	NA	NA	NA	NA	0	27	27	70	NA	NA	NA	left	1	0.6278165000258014	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
#BF360C	#F4511E	#FF8A65	#FBE9E7	#33691E	#7CB342	#000000	#F1F8E9	d_orange	l_green	l_up	clr3	high	right	#C5E1A5	#AED581	#7CB342	#AED581	NA	NA	NA	NA	NA	0	28	28	73	NA	NA	NA	left	0	0.5719794000033289	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
#FF6F00	#FFF8E1	#FFB300	#FFD54F	#880E4F	#000000	#D81B60	#F06292	amber	pink	l_rand2	clr2	high	left	#FCE4EC	#F8BBD0	#FCE4EC	#D81B60	NA	NA	NA	NA	NA	0	29	29	43	NA	NA	NA	left	1	0.4703032999532297	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
#FFFDE7	#FFF176	#FDD835	#F57F17	#E0F7FA	#4DD0E1	#000000	#006064	yellow	cyan	l_down	clr3	high	left	#00ACC1	#00BCD4	#4DD0E1	#00ACC1	NA	NA	NA	NA	NA	0	30	30	11	NA	NA	NA	left	1	0.5726797999814153	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
#1B5E20	#E8F5E9	#43A047	#81C784	#006064	#000000	#00ACC1	#4DD0E1	green	cyan	l_rand2	clr2	high	left	#E0F7FA	#B2EBF2	#E0F7FA	#00ACC1	NA	NA	NA	NA	NA	0	31	31	42	NA	NA	NA	left	1	0.5218937000026926	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
#0D47A1	#1E88E5	#64B5F6	#E3F2FD	#FF6F00	#FFB300	#000000	#FFF8E1	blue	amber	l_up	clr3	low	right	#FFC107	#FFD54F	#FFB300	#FFD54F	NA	NA	NA	NA	NA	0	32	32	77	NA	NA	NA	right	1	0.4901580999139696	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
#FFEBEE	#E57373	#E53935	#B71C1C	#FFFDE7	#000000	#FDD835	#F57F17	red	yellow	l_down	clr2	high	left	#FFF176	#FFEE58	#FFF176	#FDD835	NA	NA	NA	NA	NA	0	33	33	3	NA	NA	NA	left	1	0.9034626999637112	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
#E8F5E9	#81C784	#43A047	#1B5E20	#FFEBEE	#000000	#E53935	#B71C1C	green	red	l_down	clr2	high	right	#EF9A9A	#E57373	#E57373	#E53935	NA	NA	NA	NA	NA	0	34	34	5	NA	NA	NA	left	0	0.9364308000076562	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
#F3E5F5	#BA68C8	#8E24AA	#4A148C	#E0F2F1	#000000	#00897B	#004D40	purple	lime	l_down	clr2	low	left	#4DB6AC	#B2DFDB	#4DB6AC	#00897B	NA	NA	NA	NA	NA	0	35	35	6	NA	NA	NA	left	1	0.5609078999841586	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
#827717	#C0CA33	#DCE775	#F9FBE7	#004D40	#000000	#4DB6AC	#E0F2F1	lime	teal	l_up	clr2	high	right	#009688	#00897B	#00897B	#4DB6AC	NA	NA	NA	NA	NA	0	36	36	63	NA	NA	NA	right	1	0.7289698999375105	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
#1A237E	#3949AB	#7986CB	#E8EAF6	#311B92	#5E35B1	#000000	#EDE7F6	indigo	d_purple	l_up	clr3	low	left	#9575CD	#673AB7	#5E35B1	#9575CD	NA	NA	NA	NA	NA	0	37	37	74	NA	NA	NA	left	1	0.7641499999444932	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
#E0F2F1	#4DB6AC	#00897B	#004D40	#FFFDE7	#000000	#FDD835	#F57F17	teal	yellow	l_down	clr2	high	left	#FFF176	#FFF59D	#FFF176	#FDD835	NA	NA	NA	NA	NA	0	38	38	1	NA	NA	NA	left	1	0.6447941999649629	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
#8E24AA	#4A148C	#F3E5F5	#BA68C8	#5E35B1	#000000	#EDE7F6	#9575CD	purple	d_purple	l_rand1	clr2	high	left	#311B92	#4527A0	#311B92	#EDE7F6	NA	NA	NA	NA	NA	0	39	39	20	NA	NA	NA	left	1	0.6262813000939786	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
#311B92	#5E35B1	#9575CD	#EDE7F6	#1B5E20	#000000	#81C784	#E8F5E9	d_purple	green	l_up	clr2	high	right	#4CAF50	#43A047	#43A047	#81C784	NA	NA	NA	NA	NA	0	40	40	62	NA	NA	NA	right	1	0.6187485000118613	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
#006064	#E0F7FA	#00ACC1	#4DD0E1	#311B92	#000000	#5E35B1	#9575CD	cyan	d_purple	l_rand2	clr2	low	right	#B39DDB	#EDE7F6	#EDE7F6	#5E35B1	NA	NA	NA	NA	NA	0	41	41	46	NA	NA	NA	right	1	0.5418472999008372	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
#43A047	#1B5E20	#E8F5E9	#81C784	#00ACC1	#006064	#000000	#4DD0E1	green	cyan	l_rand1	clr3	low	left	#E0F7FA	#80DEEA	#006064	#E0F7FA	NA	NA	NA	NA	NA	0	42	42	39	NA	NA	NA	left	1	0.4863900999771431	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
#E65100	#FFF3E0	#FB8C00	#FFB74D	#004D40	#E0F2F1	#000000	#4DB6AC	orange	teal	l_rand2	clr3	low	left	#00897B	#00695C	#E0F2F1	#00897B	NA	NA	NA	NA	NA	0	43	43	58	NA	NA	NA	right	0	0.7399192999582738	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
#01579B	#E1F5FE	#039BE5	#4FC3F7	#FF6F00	#FFF8E1	#000000	#FFD54F	l_blue	amber	l_rand2	clr3	low	left	#FFB300	#FF8F00	#FFF8E1	#FFB300	NA	NA	NA	NA	NA	0	44	44	56	NA	NA	NA	right	0	0.7155253998935223	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
#33691E	#F1F8E9	#7CB342	#AED581	#0D47A1	#E3F2FD	#000000	#64B5F6	l_green	blue	l_rand2	clr3	low	left	#1E88E5	#42A5F5	#E3F2FD	#1E88E5	NA	NA	NA	NA	NA	0	45	45	57	NA	NA	NA	right	0	0.6076900000916794	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
#039BE5	#01579B	#E1F5FE	#4FC3F7	#D81B60	#000000	#FCE4EC	#F06292	l_blue	pink	l_rand1	clr2	high	left	#880E4F	#AD1457	#880E4F	#FCE4EC	NA	NA	NA	NA	NA	0	46	46	21	NA	NA	NA	left	1	0.7005515999626368	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
#3E2723	#EFEBE9	#6D4C41	#A1887F	#0D47A1	#E3F2FD	#000000	#64B5F6	brown	blue	l_rand2	clr3	high	right	#2196F3	#1E88E5	#E3F2FD	#1E88E5	NA	NA	NA	NA	NA	0	47	47	54	NA	NA	NA	right	1	0.7322570999385789	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
#B71C1C	#FFEBEE	#E53935	#E57373	#E65100	#000000	#FB8C00	#FFB74D	red	orange	l_rand2	clr2	low	right	#FFCC80	#FFF3E0	#FFF3E0	#FB8C00	NA	NA	NA	NA	NA	0	48	48	49	NA	NA	NA	right	1	0.5305559999542311	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
#00ACC1	#006064	#E0F7FA	#4DD0E1	#43A047	#1B5E20	#000000	#81C784	cyan	green	l_rand1	clr3	low	left	#E8F5E9	#A5D6A7	#1B5E20	#E8F5E9	NA	NA	NA	NA	NA	0	49	49	36	NA	NA	NA	left	1	0.4891261999728158	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
#00897B	#004D40	#E0F2F1	#4DB6AC	#FFB300	#000000	#FFF8E1	#FFD54F	teal	amber	l_rand1	clr2	low	right	#FFA000	#FF6F00	#FF6F00	#FFF8E1	NA	NA	NA	NA	NA	0	50	50	27	NA	NA	NA	right	1	0.49460779991932213	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
#F57F17	#FFFDE7	#FDD835	#FFF176	#BF360C	#FBE9E7	#000000	#FF8A65	yellow	d_orange	l_rand2	clr3	high	right	#FF5722	#F4511E	#FBE9E7	#F4511E	NA	NA	NA	NA	NA	0	51	51	53	NA	NA	NA	right	1	0.5644480000482872	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
#0D47A1	#E3F2FD	#1E88E5	#64B5F6	#4A148C	#000000	#8E24AA	#BA68C8	blue	purple	l_rand2	clr2	high	left	#F3E5F5	#E1BEE7	#F3E5F5	#8E24AA	NA	NA	NA	NA	NA	0	52	52	41	NA	NA	NA	left	1	0.4797538999700919	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
#E65100	#FB8C00	#FFB74D	#FFF3E0	#1A237E	#3949AB	#000000	#E8EAF6	orange	indigo	l_up	clr3	low	right	#3F51B5	#7986CB	#3949AB	#7986CB	NA	NA	NA	NA	NA	0	53	53	79	NA	NA	NA	right	1	0.6470619000028819	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
#FF6F00	#FFB300	#FFD54F	#FFF8E1	#1A237E	#3949AB	#000000	#E8EAF6	amber	indigo	l_up	clr3	low	right	#C5CAE9	#7986CB	#3949AB	#7986CB	NA	NA	NA	NA	NA	0	54	54	78	NA	NA	NA	left	0	0.8487526000244543	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
#5E35B1	#311B92	#EDE7F6	#9575CD	#6D4C41	#3E2723	#000000	#A1887F	d_purple	brown	l_rand1	clr3	low	left	#EFEBE9	#BCAAA4	#3E2723	#EFEBE9	NA	NA	NA	NA	NA	0	55	55	35	NA	NA	NA	left	1	0.5140733000589535	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
#BF360C	#FBE9E7	#F4511E	#FF8A65	#B71C1C	#000000	#E53935	#E57373	d_orange	red	l_rand2	clr2	low	right	#EF9A9A	#FFEBEE	#FFEBEE	#E53935	NA	NA	NA	NA	NA	0	56	56	48	NA	NA	NA	right	1	0.38646750000771135	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
#B71C1C	#E53935	#E57373	#FFEBEE	#004D40	#000000	#4DB6AC	#E0F2F1	red	lime	l_up	clr2	low	left	#00897B	#00695C	#00897B	#4DB6AC	NA	NA	NA	NA	NA	0	57	57	66	NA	NA	NA	right	0	0.5697940000100061	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
#F4511E	#BF360C	#FBE9E7	#FF8A65	#43A047	#1B5E20	#000000	#81C784	d_orange	green	l_rand1	clr3	low	left	#E8F5E9	#A5D6A7	#1B5E20	#E8F5E9	NA	NA	NA	NA	NA	0	58	58	38	NA	NA	NA	left	1	0.402686299989	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
#880E4F	#D81B60	#F06292	#FCE4EC	#B71C1C	#000000	#E57373	#FFEBEE	pink	red	l_up	clr2	low	right	#EF5350	#E53935	#E53935	#E57373	NA	NA	NA	NA	NA	0	59	59	68	NA	NA	NA	right	1	0.3958220999920741	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
#FB8C00	#E65100	#FFF3E0	#FFB74D	#FDD835	#000000	#FFFDE7	#FFF176	orange	yellow	l_rand1	clr2	high	left	#F57F17	#F9A825	#F57F17	#FFFDE7	NA	NA	NA	NA	NA	0	60	60	23	NA	NA	NA	left	1	0.8684342000633478	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
#311B92	#EDE7F6	#5E35B1	#9575CD	#B71C1C	#000000	#E53935	#E57373	d_purple	red	l_rand2	clr2	low	right	#EF9A9A	#FFEBEE	#FFEBEE	#E53935	NA	NA	NA	NA	NA	0	61	61	45	NA	NA	NA	right	1	0.3919375999830663	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
#FFF8E1	#FFD54F	#FFB300	#FF6F00	#E8EAF6	#7986CB	#000000	#1A237E	amber	indigo	l_down	clr3	high	right	#3F51B5	#3949AB	#7986CB	#3949AB	NA	NA	NA	NA	NA	0	62	62	13	NA	NA	NA	right	1	0.9058513999916612	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
#E53935	#B71C1C	#FFEBEE	#E57373	#7CB342	#000000	#F1F8E9	#AED581	red	l_green	l_rand1	clr2	low	right	#689F38	#33691E	#33691E	#F1F8E9	NA	NA	NA	NA	NA	0	63	63	25	NA	NA	NA	right	1	0.5077878000447527	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
#006064	#00ACC1	#4DD0E1	#E0F7FA	#01579B	#039BE5	#000000	#E1F5FE	cyan	l_blue	l_up	clr3	high	right	#81D4FA	#4FC3F7	#039BE5	#4FC3F7	NA	NA	NA	NA	NA	0	64	64	72	NA	NA	NA	left	0	0.6717758000595495	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
#FDD835	#F57F17	#FFFDE7	#FFF176	#F4511E	#000000	#FBE9E7	#FF8A65	yellow	d_orange	l_rand1	clr2	low	right	#E64A19	#BF360C	#BF360C	#FBE9E7	NA	NA	NA	NA	NA	0	65	65	28	NA	NA	NA	right	1	0.5223945000907406	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
#7CB342	#33691E	#F1F8E9	#AED581	#8E24AA	#000000	#F3E5F5	#BA68C8	l_green	purple	l_rand1	clr2	high	left	#4A148C	#6A1B9A	#4A148C	#F3E5F5	NA	NA	NA	NA	NA	0	66	66	22	NA	NA	NA	left	1	0.6626029000617564	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
#B71C1C	#FFEBEE	#E53935	#E57373	#1A237E	#E8EAF6	#000000	#7986CB	red	indigo	l_rand2	clr3	high	right	#303F9F	#3949AB	#E8EAF6	#3949AB	NA	NA	NA	NA	NA	0	67	67	50	NA	NA	NA	left	0	0.8966698000440374	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
#6D4C41	#3E2723	#EFEBE9	#A1887F	#00ACC1	#000000	#E0F7FA	#4DD0E1	brown	cyan	l_rand1	clr2	low	right	#0097A7	#006064	#006064	#E0F7FA	NA	NA	NA	NA	NA	0	68	68	29	NA	NA	NA	right	1	0.4802839000476524	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
#E0F7FA	#4DD0E1	#00ACC1	#006064	#EFEBE9	#A1887F	#000000	#3E2723	cyan	brown	l_down	clr3	low	right	#8D6E63	#6D4C41	#A1887F	#6D4C41	NA	NA	NA	NA	NA	0	69	69	18	NA	NA	NA	right	1	0.449268399970606	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
