imagefile	stimfile	corrAns	MRdir	angle	training.thisRepN	training.thisTrialN	training.thisN	training.thisIndex	mentalrot_trials.thisRepN	mentalrot_trials.thisTrialN	mentalrot_trials.thisN	mentalrot_trials.thisIndex	blank.started	mr_answ_2.started	mr_answ_2.keys	mr_answ_2.corr	mr_answ_2.rt	blank.stopped	mr_answ.started	mr_answ.keys	mr_answ.corr	mr_answ.rt	byebye_text.started	byebye_text.stopped	participant	session	date	expName	psychopyVersion	frameRate	...32
mr_images/9_b.png	mr_images/9_b_z_315.png	left	ccw	45	0	0	0	207	NA	NA	NA	NA	68.61802230007015	69.08639750001021	right	0	1.776246300083585	NA	NA	NA	NA	NA	NA	NA	dkv	002	2026-02-10_15h31.46.680	MR	2023.1.0	60.0515482500401	NA
mr_images/6_a.png	mr_images/6_b_z_135.png	right	cw	135	0	1	1	152	NA	NA	NA	NA	70.88842910004314	71.43409540003631	left	0	1.464736699941568	71.43409540003631	NA	NA	NA	NA	NA	NA	dkv	002	2026-02-10_15h31.46.680	MR	2023.1.0	60.0515482500401	NA
mr_images/12_a.png	mr_images/12_b_z_225.png	right	ccw	135	0	2	2	58	NA	NA	NA	NA	72.91730510001071	73.45043830003124	right	1	2.801407399936579	73.45043830003124	NA	NA	NA	NA	NA	NA	dkv	002	2026-02-10_15h31.46.680	MR	2023.1.0	60.0515482500401	NA
mr_images/6_a.png	mr_images/6_a_z_270.png	left	ccw	90	0	3	3	151	NA	NA	NA	NA	76.28337930003181	76.82048920006491	right	0	3.3521586999995634	76.82048920006491	NA	NA	NA	NA	NA	NA	dkv	002	2026-02-10_15h31.46.680	MR	2023.1.0	60.0515482500401	NA
mr_images/11_a.png	mr_images/11_b_z_270.png	right	ccw	90	0	4	4	30	NA	NA	NA	NA	80.20376090006903	80.73392360005528	left	0	2.28481920005288	80.73392360005528	NA	NA	NA	NA	NA	NA	dkv	002	2026-02-10_15h31.46.680	MR	2023.1.0	60.0515482500401	NA
mr_images/12_a.png	mr_images/12_b_z_315.png	right	ccw	45	NA	NA	NA	NA	0	0	0	50	140.25765809998848	NA	NA	NA	NA	NA	140.76136670005508	right	1	2.0097039999673143	NA	NA	dkv	002	2026-02-10_15h31.46.680	MR	2023.1.0	60.0515482500401	NA
mr_images/5_b.png	mr_images/5_a_z_225.png	right	ccw	135	NA	NA	NA	NA	0	1	1	142	142.79509180004243	NA	NA	NA	NA	143.32448080007453	143.32448080007453	right	1	2.7648618000093848	NA	NA	dkv	002	2026-02-10_15h31.46.680	MR	2023.1.0	60.0515482500401	NA
mr_images/6_b.png	mr_images/6_a_z_135.png	right	cw	135	NA	NA	NA	NA	0	2	2	164	146.10710460005794	NA	NA	NA	NA	146.6439760000212	146.6439760000212	left	0	1.9749095999868589	NA	NA	dkv	002	2026-02-10_15h31.46.680	MR	2023.1.0	60.0515482500401	NA
mr_images/3_a.png	mr_images/3_a_z_90.png	left	cw	90	NA	NA	NA	NA	0	3	3	77	148.64428540004883	NA	NA	NA	NA	149.1729058000492	149.1729058000492	right	0	1.953285399940796	NA	NA	dkv	002	2026-02-10_15h31.46.680	MR	2023.1.0	60.0515482500401	NA
mr_images/3_b.png	mr_images/3_b_z_45.png	left	cw	45	NA	NA	NA	NA	0	4	4	85	151.1563552999869	NA	NA	NA	NA	151.69300169998314	151.69300169998314	left	1	3.464743300108239	NA	NA	dkv	002	2026-02-10_15h31.46.680	MR	2023.1.0	60.0515482500401	NA
mr_images/11_a.png	mr_images/11_a_z_225.png	left	ccw	135	NA	NA	NA	NA	0	5	5	35	155.1767101000296	NA	NA	NA	NA	155.72237329999916	155.72237329999916	left	1	2.8988065000157803	NA	NA	dkv	002	2026-02-10_15h31.46.680	MR	2023.1.0	60.0515482500401	NA
mr_images/7_b.png	mr_images/7_b_z_45.png	left	cw	45	NA	NA	NA	NA	0	6	6	181	158.63862860004883	NA	NA	NA	NA	159.17575560009573	159.17575560009573	right	0	2.188633699901402	NA	NA	dkv	002	2026-02-10_15h31.46.680	MR	2023.1.0	60.0515482500401	NA
