imagefile	stimfile	corrAns	MRdir	angle	training.thisRepN	training.thisTrialN	training.thisN	training.thisIndex	mentalrot_trials.thisRepN	mentalrot_trials.thisTrialN	mentalrot_trials.thisN	mentalrot_trials.thisIndex	blank.started	mr_answ_2.started	mr_answ_2.keys	mr_answ_2.corr	mr_answ_2.rt	blank.stopped	mr_answ.started	mr_answ.keys	mr_answ.corr	mr_answ.rt	byebye_text.started	byebye_text.stopped	participant	session	date	expName	psychopyVersion	frameRate
mr_images/6_b.png	mr_images/6_a_z_135.png	right	cw	135	0	0	0	164	NA	NA	NA	NA	101.486330499873	101.986373099964	left	0	4.20706810010597	NA	NA	NA	NA	NA	NA	NA	aac	1	2026-06-01_16h31.37.293	MR	2023.1.0	60.0076570632885
mr_images/11_b.png	mr_images/11_a_z_45.png	right	cw	45	0	1	1	36	NA	NA	NA	NA	106.269042999949	106.806833500043	left	0	2.67072800034657	106.806833500043	NA	NA	NA	NA	NA	NA	aac	1	2026-06-01_16h31.37.293	MR	2023.1.0	60.0076570632885
mr_images/1_b.png	mr_images/1_b_z_270.png	left	ccw	90	0	2	2	19	NA	NA	NA	NA	109.506265600212	110.086289400235	left	1	3.39966190047562	110.086289400235	NA	NA	NA	NA	NA	NA	aac	1	2026-06-01_16h31.37.293	MR	2023.1.0	60.0076570632885
mr_images/9_b.png	mr_images/9_a_z_270.png	right	ccw	90	0	3	3	210	NA	NA	NA	NA	113.518620599993	114.084876799956	left	0	2.05752350017428	114.084876799956	NA	NA	NA	NA	NA	NA	aac	1	2026-06-01_16h31.37.293	MR	2023.1.0	60.0076570632885
mr_images/3_a.png	mr_images/3_b_z_315.png	right	ccw	45	0	4	4	74	NA	NA	NA	NA	116.167738900054	116.751026700251	left	0	2.68184550013393	116.751026700251	NA	NA	NA	NA	NA	NA	aac	1	2026-06-01_16h31.37.293	MR	2023.1.0	60.0076570632885
mr_images/6_b.png	mr_images/6_b_z_135.png	left	cw	135	0,53988375433255	NA	NA	NA	0	0	0	165	124.566582700238	NA	NA	NA	NA	322.925343600102	322.925343600102	left	1	3.40976259622257	NA	NA	aac	1	2026-06-01_16h31.37.293	MR	2023.1.0	60.0076570632885
mr_images/6_a.png	mr_images/6_b_z_135.png	right	cw	135	0,311494537279941	NA	NA	NA	0	1	1	152	129.082735999953	NA	NA	NA	NA	554.407789700199	554.407789700199	left	0	2.43065000718925	NA	NA	aac	1	2026-06-01_16h31.37.293	MR	2023.1.0	60.0076570632885
mr_images/3_a.png	mr_images/3_a_z_45.png	left	cw	45	0,553676041192375	NA	NA	NA	0	2	2	73	134.598578600213	NA	NA	NA	NA	652.60988509981	652.60988509981	right	1	3.34781337452587	NA	NA	aac	1	2026-06-01_16h31.37.293	MR	2023.1.0	60.0076570632885
mr_images/5_a.png	mr_images/5_a_z_270.png	left	ccw	90	0,00941789511125535	NA	NA	NA	0	3	3	127	137.831422499847	NA	NA	NA	NA	281.767527299933	281.767527299933	right	1	2.64288088723551	NA	NA	aac	1	2026-06-01_16h31.37.293	MR	2023.1.0	60.0076570632885
mr_images/9_a.png	mr_images/9_a_z_90.png	left	cw	90	0,153479915228672	NA	NA	NA	0	4	4	197	140.364406600129	NA	NA	NA	NA	649.716100099962	649.716100099962	left	1	3.0001576746581202	NA	NA	aac	1	2026-06-01_16h31.37.293	MR	2023.1.0	60.0076570632885
mr_images/9_a.png	mr_images/9_b_z_45.png	right	cw	45	0,162353547639214	NA	NA	NA	0	5	5	192	142.980769500136	NA	NA	NA	NA	256.831312700175	256.831312700175	left	0	1.844671286433	NA	NA	aac	1	2026-06-01_16h31.37.293	MR	2023.1.0	60.0076570632885
mr_images/9_b.png	mr_images/9_b_z_270.png	left	ccw	90	0,637659948202781	NA	NA	NA	0	6	6	211	146.546983300243	NA	NA	NA	NA	580.869930199813	580.869930199813	left	1	3.26163675270509	NA	NA	aac	1	2026-06-01_16h31.37.293	MR	2023.1.0	60.0076570632885
mr_images/7_b.png	mr_images/7_a_z_135.png	right	cw	135	0,150631594355218	NA	NA	NA	0	7	7	188	150.683856099844	NA	NA	NA	NA	496.798637300264	496.798637300264	left	0	2.90040312076454	NA	NA	aac	1	2026-06-01_16h31.37.293	MR	2023.1.0	60.0076570632885
mr_images/5_b.png	mr_images/5_b_z_225.png	left	ccw	135	0,63742558110971	NA	NA	NA	0	8	8	143	154.279052800033	NA	NA	NA	NA	312.340454100166	312.340454100166	left	1	2.04526667448227	NA	NA	aac	1	2026-06-01_16h31.37.293	MR	2023.1.0	60.0076570632885
mr_images/4_b.png	mr_images/4_a_z_90.png	right	cw	90	0,584162908722647	NA	NA	NA	0	9	9	112	156.962069800124	NA	NA	NA	NA	328.022055299953	328.022055299953	left	0	3.43959572527092	NA	NA	aac	1	2026-06-01_16h31.37.293	MR	2023.1.0	60.0076570632885
mr_images/6_b.png	mr_images/6_a_z_270.png	right	ccw	90	0,493229522020556	NA	NA	NA	0	10	10	162	159.745088099968	NA	NA	NA	NA	222.78627520008	222.78627520008	left	0	3.20399735749233	NA	NA	aac	1	2026-06-01_16h31.37.293	MR	2023.1.0	60.0076570632885
mr_images/9_a.png	mr_images/9_a_z_270.png	left	ccw	90	0,219108934863471	NA	NA	NA	0	11	11	199	162.411394400056	NA	NA	NA	NA	140.880818599835	140.880818599835	left	1	2.87694971400779	NA	NA	aac	1	2026-06-01_16h31.37.293	MR	2023.1.0	60.0076570632885
mr_images/9_a.png	mr_images/9_b_z_225.png	right	ccw	135	0,741942365304567	NA	NA	NA	0	12	12	202	164.948499199934	NA	NA	NA	NA	172.94328649994	172.94328649994	left	0	2.69949793482665	NA	NA	aac	1	2026-06-01_16h31.37.293	MR	2023.1.0	60.0076570632885
mr_images/9_b.png	mr_images/9_a_z_225.png	right	ccw	135	0,20677476527635	NA	NA	NA	0	13	13	214	168.698038700037	NA	NA	NA	NA	454.487437299918	454.487437299918	left	0	2.31638290628324	NA	NA	aac	1	2026-06-01_16h31.37.293	MR	2023.1.0	60.0076570632885
mr_images/9_a.png	mr_images/9_b_z_315.png	right	ccw	45	0,0246459170011804	NA	NA	NA	0	14	14	194	172.393341400195	NA	NA	NA	NA	523.261286899913	523.261286899913	left	0	2.34374735995662	NA	NA	aac	1	2026-06-01_16h31.37.293	MR	2023.1.0	60.0076570632885
mr_images/4_a.png	mr_images/4_b_z_45.png	right	cw	45	0,870743127656169	NA	NA	NA	0	15	15	96	175.093217799906	NA	NA	NA	NA	211.408202900086	211.408202900086	left	0	3.4830373783363	NA	NA	aac	1	2026-06-01_16h31.37.293	MR	2023.1.0	60.0076570632885
mr_images/3_b.png	mr_images/3_a_z_45.png	right	cw	45	0,216112950001843	NA	NA	NA	0	16	16	84	178.463279800024	NA	NA	NA	NA	628.229939400218	628.229939400218	left	0	3.63195528846699	NA	NA	aac	1	2026-06-01_16h31.37.293	MR	2023.1.0	60.0076570632885
mr_images/6_a.png	mr_images/6_a_z_90.png	left	cw	90	0,454242396284826	NA	NA	NA	0	17	17	149	180.8755024001	NA	NA	NA	NA	436.289761899971	436.289761899971	left	1	1.54280374001246	NA	NA	aac	1	2026-06-01_16h31.37.293	MR	2023.1.0	60.0076570632885
mr_images/3_b.png	mr_images/3_b_z_270.png	left	ccw	90	0,840606146375649	NA	NA	NA	0	18	18	91	184.124894999899	NA	NA	NA	NA	598.817424000241	598.817424000241	right	0	2.34450940450187	NA	NA	aac	1	2026-06-01_16h31.37.293	MR	2023.1.0	60.0076570632885
mr_images/11_b.png	mr_images/11_a_z_270.png	right	ccw	90	0,0897242514183745	NA	NA	NA	0	19	19	42	187.591183600016	NA	NA	NA	NA	NA	135.148457500152	left	0	2.60279145112727	NA	NA	aac	1	2026-06-01_16h31.37.293	MR	2023.1.0	60.0076570632885
mr_images/11_a.png	mr_images/11_b_z_45.png	right	cw	45	0,552334407460876	NA	NA	NA	0	20	20	24	192.807096700184	NA	NA	NA	NA	639.211881000083	639.211881000083	left	0	3.73926320585888	NA	NA	aac	1	2026-06-01_16h31.37.293	MR	2023.1.0	60.0076570632885
mr_images/1_b.png	mr_images/1_a_z_45.png	right	cw	45	0,436461737728678	NA	NA	NA	0	21	21	12	195.823368700221	NA	NA	NA	NA	157.528688299935	157.528688299935	right	1	2.72433940044139	NA	NA	aac	1	2026-06-01_16h31.37.293	MR	2023.1.0	60.0076570632885
mr_images/6_b.png	mr_images/6_b_z_225.png	left	ccw	135	0,52949779026676	NA	NA	NA	0	22	22	167	198.55634339992	NA	NA	NA	NA	441.723910099827	441.723910099827	left	1	3.24856661281083	NA	NA	aac	1	2026-06-01_16h31.37.293	MR	2023.1.0	60.0076570632885
mr_images/4_a.png	mr_images/4_a_z_270.png	left	ccw	90	0,858832673053257	NA	NA	NA	0	23	23	103	202.205854199827	NA	NA	NA	NA	318.189434499946	318.189434499946	left	1	2.69098704636563	NA	NA	aac	1	2026-06-01_16h31.37.293	MR	2023.1.0	60.0076570632885
mr_images/3_a.png	mr_images/3_a_z_135.png	left	cw	135	0,669816845213063	NA	NA	NA	0	24	24	81	205.00547510013	NA	NA	NA	NA	466.619108099956	466.619108099956	left	1	1.78893916194793	NA	NA	aac	1	2026-06-01_16h31.37.293	MR	2023.1.0	60.0076570632885
mr_images/6_a.png	mr_images/6_a_z_45.png	left	cw	45	0,571144122746773	NA	NA	NA	0	25	25	145	207.47182130022	NA	NA	NA	NA	595.634637800045	595.634637800045	left	1	2.11578496803995	NA	NA	aac	1	2026-06-01_16h31.37.293	MR	2023.1.0	60.0076570632885
mr_images/7_b.png	mr_images/7_b_z_225.png	left	ccw	135	0,888781194924377	NA	NA	NA	0	26	26	191	210.858905500267	NA	NA	NA	NA	188.157781800255	188.157781800255	right	0	5.05334251706955	NA	NA	aac	1	2026-06-01_16h31.37.293	MR	2023.1.0	60.0076570632885
mr_images/6_a.png	mr_images/6_b_z_270.png	right	ccw	90	0,956912862486206	NA	NA	NA	0	27	27	150	213.608464099932	NA	NA	NA	NA	578.853548800107	578.853548800107	left	0	2.28162313636859	NA	NA	aac	1	2026-06-01_16h31.37.293	MR	2023.1.0	60.0076570632885
mr_images/11_b.png	mr_images/11_b_z_225.png	left	ccw	135	0,000615061377175152	NA	NA	NA	0	28	28	47	216.870411999989	NA	NA	NA	NA	405.944126199931	405.944126199931	left	1	1.99520599825774	NA	NA	aac	1	2026-06-01_16h31.37.293	MR	2023.1.0	60.0076570632885
mr_images/6_b.png	mr_images/6_a_z_135.png	right	cw	135	0,733433200162835	NA	NA	NA	0	29	29	164	219.85626959987	NA	NA	NA	NA	351.8350070999	351.8350070999	left	0	3.33805686084088	NA	NA	aac	1	2026-06-01_16h31.37.293	MR	2023.1.0	60.0076570632885
mr_images/12_a.png	mr_images/12_b_z_270.png	right	ccw	90	0,50579077040311	NA	NA	NA	0	30	30	54	222.236357000191	NA	NA	NA	NA	347.735690100119	347.735690100119	left	0	2.2106301335385	NA	NA	aac	1	2026-06-01_16h31.37.293	MR	2023.1.0	60.0076570632885
mr_images/4_b.png	mr_images/4_b_z_45.png	left	cw	45	0,215977382729761	NA	NA	NA	0	31	31	109	224.619414899964	NA	NA	NA	NA	438.023048200179	438.023048200179	left	1	4.20086484814529	NA	NA	aac	1	2026-06-01_16h31.37.293	MR	2023.1.0	60.0076570632885
mr_images/4_a.png	mr_images/4_a_z_225.png	left	ccw	135	0,650224118144251	NA	NA	NA	0	32	32	107	226.602465400007	NA	NA	NA	NA	513.345992099959	513.345992099959	right	0	2.88409375643824	NA	NA	aac	1	2026-06-01_16h31.37.293	MR	2023.1.0	60.0076570632885
mr_images/3_b.png	mr_images/3_a_z_135.png	right	cw	135	0,619139627669938	NA	NA	NA	0	33	33	92	228.902143899817	NA	NA	NA	NA	333.020946899895	333.020946899895	left	0	2.4997523064958	NA	NA	aac	1	2026-06-01_16h31.37.293	MR	2023.1.0	60.0076570632885
mr_images/5_b.png	mr_images/5_b_z_45.png	left	cw	45	0,467226131237112	NA	NA	NA	0	34	34	133	232.218320900109	NA	NA	NA	NA	490.332506000064	490.332506000064	left	1	1.29171590597834	NA	NA	aac	1	2026-06-01_16h31.37.293	MR	2023.1.0	60.0076570632885
mr_images/4_a.png	mr_images/4_a_z_90.png	left	cw	90	0,830034578568302	NA	NA	NA	0	35	35	101	234.022376399953	NA	NA	NA	NA	570.087981999852	570.087981999852	left	1	3.37894993496593	NA	NA	aac	1	2026-06-01_16h31.37.293	MR	2023.1.0	60.0076570632885
mr_images/7_b.png	mr_images/7_b_z_90.png	left	cw	90	0,942588894045912	NA	NA	NA	0	36	36	185	236.167800500058	NA	NA	NA	NA	642.278055900242	642.278055900242	right	0	2.43756300911774	NA	NA	aac	1	2026-06-01_16h31.37.293	MR	2023.1.0	60.0076570632885
mr_images/6_b.png	mr_images/6_b_z_315.png	left	ccw	45	0,325675835483708	NA	NA	NA	0	37	37	159	238.417460999917	NA	NA	NA	NA	511.729576500133	511.729576500133	left	1	2.19920408066828	NA	NA	aac	1	2026-06-01_16h31.37.293	MR	2023.1.0	60.0076570632885
mr_images/11_a.png	mr_images/11_b_z_90.png	right	cw	90	0,764728976762854	NA	NA	NA	0	38	38	28	242.400306200143	NA	NA	NA	NA	495.098403799813	495.098403799813	right	1	1.92989937865641	NA	NA	aac	1	2026-06-01_16h31.37.293	MR	2023.1.0	60.0076570632885
mr_images/11_a.png	mr_images/11_a_z_90.png	left	cw	90	0,739518443704583	NA	NA	NA	0	39	39	29	244.549955700059	NA	NA	NA	NA	492.884068700019	492.884068700019	right	0	2.41995724576991	NA	NA	aac	1	2026-06-01_16h31.37.293	MR	2023.1.0	60.0076570632885
mr_images/3_b.png	mr_images/3_a_z_225.png	right	ccw	135	0,885609447374009	NA	NA	NA	0	40	40	94	248.349365700036	NA	NA	NA	NA	236.717797799967	236.717797799967	right	1	2.72650609698613	NA	NA	aac	1	2026-06-01_16h31.37.293	MR	2023.1.0	60.0076570632885
mr_images/3_b.png	mr_images/3_b_z_315.png	left	ccw	45	0,93449928436894	NA	NA	NA	0	41	41	87	251.03245129995	NA	NA	NA	NA	540.60880669998	540.60880669998	left	1	1.65505162857007	NA	NA	aac	1	2026-06-01_16h31.37.293	MR	2023.1.0	60.0076570632885
mr_images/6_b.png	mr_images/6_b_z_270.png	left	ccw	90	0,150360174360685	NA	NA	NA	0	42	42	163	252.765526200179	NA	NA	NA	NA	254.865362800192	254.865362800192	left	1	2.31922578827944	NA	NA	aac	1	2026-06-01_16h31.37.293	MR	2023.1.0	60.0076570632885
mr_images/7_a.png	mr_images/7_a_z_225.png	left	ccw	135	0,199486263445579	NA	NA	NA	0	43	43	179	254.298608200159	NA	NA	NA	NA	515.87887990009	515.87887990009	left	1	1.67899401134346	NA	NA	aac	1	2026-06-01_16h31.37.293	MR	2023.1.0	60.0076570632885
mr_images/11_b.png	mr_images/11_b_z_135.png	left	cw	135	0,510261087096296	NA	NA	NA	0	44	44	45	256.28166980017	NA	NA	NA	NA	260.251343899872	260.251343899872	left	1	2.5675736888079	NA	NA	aac	1	2026-06-01_16h31.37.293	MR	2023.1.0	60.0076570632885
mr_images/3_b.png	mr_images/3_a_z_315.png	right	ccw	45	0,213849903666414	NA	NA	NA	0	45	45	86	257.89791850000603	NA	NA	NA	NA	588.769035100006	588.769035100006	left	0	1.14052232045215	NA	NA	aac	1	2026-06-01_16h31.37.293	MR	2023.1.0	60.0076570632885
mr_images/3_a.png	mr_images/3_b_z_135.png	right	cw	135	0,964409089065157	NA	NA	NA	0	46	46	80	259.718671199866	NA	NA	NA	NA	525.477785700001	525.477785700001	left	0	2.02898094963748	NA	NA	aac	1	2026-06-01_16h31.37.293	MR	2023.1.0	60.0076570632885
mr_images/6_b.png	mr_images/6_a_z_315.png	right	ccw	45	0,0953724643914029	NA	NA	NA	0	47	47	158	261.818443499971	NA	NA	NA	NA	538.642365499865	538.642365499865	right	1	1.87229315836448	NA	NA	aac	1	2026-06-01_16h31.37.293	MR	2023.1.0	60.0076570632885
mr_images/7_a.png	mr_images/7_b_z_270.png	right	ccw	90	0,304877729970031	NA	NA	NA	0	48	48	174	264.201509499922	NA	NA	NA	NA	509.113149399869	509.113149399869	right	1	3.1925262255827	NA	NA	aac	1	2026-06-01_16h31.37.293	MR	2023.1.0	60.0076570632885
mr_images/5_b.png	mr_images/5_b_z_135.png	left	cw	135	0,0398687099805102	NA	NA	NA	0	49	49	141	265.946985300165	NA	NA	NA	NA	356.167635300197	356.167635300197	left	1	3.51716978976037	NA	NA	aac	1	2026-06-01_16h31.37.293	MR	2023.1.0	60.0076570632885
mr_images/5_b.png	mr_images/5_a_z_45.png	right	cw	45	0,964379414333962	NA	NA	NA	0	50	50	132	269.563170399983	NA	NA	NA	NA	290.146603399888	290.146603399888	left	1	2.29573022227269	NA	NA	aac	1	2026-06-01_16h31.37.293	MR	2023.1.0	60.0076570632885
mr_images/7_a.png	mr_images/7_a_z_315.png	left	ccw	45	0,500583978253417	NA	NA	NA	0	51	51	171	271.279713000171	NA	NA	NA	NA	NA	462.353280200157	right	0	1.71711744877976	NA	NA	aac	1	2026-06-01_16h31.37.293	MR	2023.1.0	60.0076570632885
mr_images/12_a.png	mr_images/12_a_z_135.png	left	cw	135	0,00853791448753327	NA	NA	NA	0	52	52	57	273.17926120013	NA	NA	NA	NA	162.998711300083	162.998711300083	left	1	2.29108865058515	NA	NA	aac	1	2026-06-01_16h31.37.293	MR	2023.1.0	60.0076570632885
mr_images/5_a.png	mr_images/5_b_z_90.png	right	cw	90	0,912240950739943	NA	NA	NA	0	53	53	124	275.528988100123	NA	NA	NA	NA	485.299766700249	485.299766700249	left	0	2.06581257644575	NA	NA	aac	1	2026-06-01_16h31.37.293	MR	2023.1.0	60.0076570632885
