imagefile	stimfile	corrAns	MRdir	angle	training.thisRepN	training.thisTrialN	training.thisN	training.thisIndex	mentalrot_trials.thisRepN	mentalrot_trials.thisTrialN	mentalrot_trials.thisN	mentalrot_trials.thisIndex	blank.started	mr_answ_2.started	mr_answ_2.keys	mr_answ_2.corr	mr_answ_2.rt	blank.stopped	mr_answ.started	mr_answ.keys	mr_answ.corr	mr_answ.rt	byebye_text.started	byebye_text.stopped	participant	session	date	expName	psychopyVersion	frameRate
mr_images/12_b.png	mr_images/12_a_z_90.png	right	cw	90	NA	NA	NA	NA	0	5	5	64	558.0711496998556	NA	NA	NA	NA	558.6042470000684	558.6042470000684	left	1	4.04103884049808	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/5_b.png	mr_images/5_b_z_225.png	left	ccw	135	NA	NA	NA	NA	0	6	6	143	231.5664264997467	NA	NA	NA	NA	NA	232.11632989998907	left	1	3.47749131508753	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/4_b.png	mr_images/4_b_z_45.png	left	cw	45	NA	NA	NA	NA	0	7	7	109	438.3543897997588	NA	NA	NA	NA	438.9098407998681	438.9098407998681	right	0	3.79048565248377	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/6_a.png	mr_images/6_b_z_45.png	right	cw	45	NA	NA	NA	NA	0	8	8	144	588.8002073001117	NA	NA	NA	NA	589.3334451001137	589.3334451001137	left	0	3.9282069431257	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/11_a.png	mr_images/11_b_z_315.png	right	ccw	45	NA	NA	NA	NA	0	9	9	26	708.0170848998241	NA	NA	NA	NA	708.5721558001824	708.5721558001824	left	0	3.35171500866651	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/12_a.png	mr_images/12_b_z_315.png	right	ccw	45	NA	NA	NA	NA	0	10	10	50	569.490424099844	NA	NA	NA	NA	570.0527885998599	570.0527885998599	left	1	2.56869159857393	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/3_a.png	mr_images/3_b_z_270.png	right	ccw	90	NA	NA	NA	NA	0	11	11	78	649.4585568001494	NA	NA	NA	NA	649.9916465999559	649.9916465999559	left	0	3.0820934657671	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/3_a.png	mr_images/3_a_z_270.png	left	ccw	90	NA	NA	NA	NA	0	12	12	79	234.61595739983025	NA	NA	NA	NA	235.18254599999636	235.18254599999636	right	0	3.65262041291572	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/11_b.png	mr_images/11_a_z_45.png	right	cw	45	NA	NA	NA	NA	0	13	13	36	435.1049448000267	NA	NA	NA	NA	435.67149269999936	435.67149269999936	left	0	3.58887797766015	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/12_b.png	mr_images/12_b_z_315.png	left	ccw	45	NA	NA	NA	NA	0	14	14	63	609.6974682998843	NA	NA	NA	NA	610.230574300047	610.230574300047	right	1	4.1169740200427	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/6_b.png	mr_images/6_a_z_315.png	right	ccw	45	NA	NA	NA	NA	0	15	15	158	827.1003747000359	NA	NA	NA	NA	827.6335857999511	827.6335857999511	left	0	2.65369445407414	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/5_b.png	mr_images/5_b_z_90.png	left	cw	90	NA	NA	NA	NA	0	16	16	137	506.4950522999279	NA	NA	NA	NA	507.033864099998	507.033864099998	left	1	2.68549218743923	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/12_a.png	mr_images/12_a_z_270.png	left	ccw	90	NA	NA	NA	NA	0	17	17	55	253.6300400001928	NA	NA	NA	NA	254.18585429992527	254.18585429992527	right	1	4.20989260788425	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/11_a.png	mr_images/11_a_z_135.png	left	cw	135	NA	NA	NA	NA	0	18	18	33	493.64655360020697	NA	NA	NA	NA	494.18009349983186	494.18009349983186	right	1	2.28245836673887	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/11_a.png	mr_images/11_b_z_225.png	right	ccw	135	NA	NA	NA	NA	0	19	19	34	273.210648200009	NA	NA	NA	NA	273.7438647998497	273.7438647998497	left	1	4.0565494385839	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/4_b.png	mr_images/4_b_z_270.png	left	ccw	90	NA	NA	NA	NA	0	20	20	115	846.0644736001268	NA	NA	NA	NA	846.5977626000531	846.5977626000531	right	0	2.45955472164905	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/4_b.png	mr_images/4_a_z_90.png	right	cw	90	NA	NA	NA	NA	0	21	21	112	621.5122615001164	NA	NA	NA	NA	622.078897499945	622.078897499945	left	1	4.22730841421639	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/9_a.png	mr_images/9_b_z_315.png	right	ccw	45	NA	NA	NA	NA	0	22	22	194	207.536583899986	NA	NA	NA	NA	208.11969339987263	208.11969339987263	left	0	1.51754100605496	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/3_b.png	mr_images/3_a_z_315.png	right	ccw	45	NA	NA	NA	NA	0	23	23	86	806.5909376000054	NA	NA	NA	NA	807.1365122999996	807.1365122999996	left	1	1.4412465638516	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/12_b.png	mr_images/12_b_z_135.png	left	cw	135	NA	NA	NA	NA	0	24	24	69	820.5346678998321	NA	NA	NA	NA	821.0679266001098	821.0679266001098	right	0	3.03636651512818	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/4_a.png	mr_images/4_a_z_315.png	left	ccw	45	NA	NA	NA	NA	0	25	25	99	680.6874156999402	NA	NA	NA	NA	681.2207427001558	681.2207427001558	right	0	3.84163882494555	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/11_b.png	mr_images/11_b_z_90.png	left	cw	90	NA	NA	NA	NA	0	26	26	41	625.3786251000129	NA	NA	NA	NA	625.928078299854	625.928078299854	right	1	3.29095981632941	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/11_b.png	mr_images/11_a_z_135.png	right	cw	135	NA	NA	NA	NA	0	27	27	44	270.0279141999781	NA	NA	NA	NA	270.59431090019643	270.59431090019643	left	1	3.60741242497112	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/4_b.png	mr_images/4_a_z_225.png	right	ccw	135	NA	NA	NA	NA	0	28	28	118	421.61109110014513	NA	NA	NA	NA	422.139951699879	422.139951699879	left	0	2.91382148389821	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/12_a.png	mr_images/12_a_z_225.png	left	ccw	135	NA	NA	NA	NA	0	29	29	59	386.11586510017514	NA	NA	NA	NA	386.6446337001398	386.6446337001398	right	0	3.27110173384077	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/6_b.png	mr_images/6_b_z_270.png	left	ccw	90	NA	NA	NA	NA	0	30	30	163	321.78963880008087	NA	NA	NA	NA	NA	322.3372157998383	right	0	3.43946604885743	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/3_a.png	mr_images/3_b_z_135.png	right	cw	135	NA	NA	NA	NA	0	31	31	80	692.4859088999219	NA	NA	NA	NA	693.0190464998595	693.0190464998595	left	1	3.46077453055071	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/12_a.png	mr_images/12_b_z_135.png	right	cw	135	NA	NA	NA	NA	0	32	32	56	261.37891520000994	NA	NA	NA	NA	261.92996060010046	261.92996060010046	left	0	3.08048676278325	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/7_b.png	mr_images/7_a_z_270.png	right	ccw	90	NA	NA	NA	NA	0	33	33	186	561.6539063998498	NA	NA	NA	NA	562.2205701000057	562.2205701000057	right	1	3.85279977588099	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/4_a.png	mr_images/4_b_z_90.png	right	cw	90	NA	NA	NA	NA	0	34	34	100	502.0164908999577	NA	NA	NA	NA	502.5456122998148	502.5456122998148	left	1	4.75416504481458	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/12_b.png	mr_images/12_b_z_90.png	left	cw	90	NA	NA	NA	NA	0	35	35	65	343.9674717998132	NA	NA	NA	NA	344.5006761001423	344.5006761001423	left	1	4.76339582346962	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/9_b.png	mr_images/9_a_z_90.png	right	cw	90	NA	NA	NA	NA	0	36	36	208	286.79208269994706	NA	NA	NA	NA	287.35864710016176	287.35864710016176	left	0	4.0163759645808	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/11_b.png	mr_images/11_b_z_225.png	left	ccw	135	NA	NA	NA	NA	0	37	37	47	167.02531719999388	NA	NA	NA	NA	NA	167.59187150001526	right	1	4.06358504473347	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/3_b.png	mr_images/3_b_z_270.png	left	ccw	90	NA	NA	NA	NA	0	38	38	91	249.69719070009887	NA	NA	NA	NA	250.26390059990808	250.26390059990808	right	1	3.99735825223266	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/5_b.png	mr_images/5_a_z_90.png	right	cw	90	NA	NA	NA	NA	0	39	39	136	546.9893363998272	NA	NA	NA	NA	547.5560094001703	547.5560094001703	left	0	3.92167442463222	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/7_a.png	mr_images/7_b_z_225.png	right	ccw	135	NA	NA	NA	NA	0	40	40	178	453.9355954998173	NA	NA	NA	NA	454.4687537997961	454.4687537997961	left	1	3.5471031715942	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/11_a.png	mr_images/11_a_z_90.png	left	cw	90	NA	NA	NA	NA	0	41	41	29	635.4270113999955	NA	NA	NA	NA	635.960204300005	635.960204300005	left	1	3.20030729931895	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/11_a.png	mr_images/11_b_z_135.png	right	cw	135	NA	NA	NA	NA	0	42	42	32	479.48201610008255	NA	NA	NA	NA	480.03841640008613	480.03841640008613	left	1	2.32525396617712	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/9_a.png	mr_images/9_b_z_45.png	right	cw	45	NA	NA	NA	NA	0	43	43	192	858.6626928998157	NA	NA	NA	NA	859.1958936001174	859.1958936001174	left	1	2.8527082781645	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/11_a.png	mr_images/11_a_z_270.png	left	ccw	90	NA	NA	NA	NA	0	44	44	31	266.78245159983635	NA	NA	NA	NA	267.34477749979123	267.34477749979123	right	0	3.2939203454589	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/6_a.png	mr_images/6_b_z_270.png	right	ccw	90	NA	NA	NA	NA	0	45	45	150	135.89648489980027	NA	NA	NA	NA	136.47963789990172	136.47963789990172	left	0	3.32185745953699	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/7_b.png	mr_images/7_b_z_270.png	left	ccw	90	NA	NA	NA	NA	0	46	46	187	258.1669525001198	NA	NA	NA	NA	258.7294327998534	258.7294327998534	right	0	3.23888929245877	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/6_b.png	mr_images/6_a_z_135.png	right	cw	135	NA	NA	NA	NA	0	47	47	164	297.55754159996286	NA	NA	NA	NA	298.1238685999997	298.1238685999997	left	1	3.64290485225502	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/4_a.png	mr_images/4_a_z_225.png	left	ccw	135	NA	NA	NA	NA	0	48	48	107	101.70101319998504	NA	NA	NA	NA	NA	102.21776100015268	left	0	2.48207582782372	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/7_a.png	mr_images/7_b_z_45.png	right	cw	45	NA	NA	NA	NA	0	49	49	168	126.2477429001592	NA	NA	NA	NA	126.81698289979248	126.81698289979248	left	0	2.43107485074667	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/7_b.png	mr_images/7_a_z_45.png	right	cw	45	NA	NA	NA	NA	0	50	50	180	484.7188198999502	NA	NA	NA	NA	485.26569889998063	485.26569889998063	left	0	3.70680768815684	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/3_a.png	mr_images/3_b_z_225.png	right	ccw	135	NA	NA	NA	NA	0	51	51	82	282.9635497997515	NA	NA	NA	NA	283.49244089983404	283.49244089983404	left	1	3.62512925524615	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/4_b.png	mr_images/4_b_z_225.png	left	ccw	135	NA	NA	NA	NA	0	52	52	119	361.2150697000325	NA	NA	NA	NA	361.7540628002025	361.7540628002025	left	1	2.00636816455633	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/4_a.png	mr_images/4_b_z_135.png	right	cw	135	NA	NA	NA	NA	0	53	53	104	536.6575512001291	NA	NA	NA	NA	537.1908248998225	537.1908248998225	left	0	2.11937468625955	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/12_b.png	mr_images/12_a_z_270.png	right	ccw	90	NA	NA	NA	NA	0	54	54	66	843.5814462997951	NA	NA	NA	NA	844.1158519000746	844.1158519000746	left	1	2.12735036894329	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/9_a.png	mr_images/9_a_z_135.png	left	cw	135	NA	NA	NA	NA	0	55	55	201	790.9387762998231	NA	NA	NA	NA	791.4720235997811	791.4720235997811	right	1	2.65816804981674	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/5_a.png	mr_images/5_b_z_90.png	right	cw	90	NA	NA	NA	NA	0	56	56	124	189.0766555997543	NA	NA	NA	NA	189.65738639980555	189.65738639980555	left	0	4.01104591849376	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/6_a.png	mr_images/6_b_z_225.png	right	ccw	135	NA	NA	NA	NA	0	57	57	154	441.7914553000592	NA	NA	NA	NA	442.3538118000142	442.3538118000142	left	0	2.73121498653549	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/4_b.png	mr_images/4_b_z_135.png	left	cw	135	NA	NA	NA	NA	0	58	58	117	457.01863110018894	NA	NA	NA	NA	457.58508310001343	457.58508310001343	right	1	4.19373189198435	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/4_a.png	mr_images/4_b_z_315.png	right	ccw	45	NA	NA	NA	NA	0	59	59	98	316.3047889000736	NA	NA	NA	NA	316.8379919999279	316.8379919999279	left	0	1.79052904590848	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/5_a.png	mr_images/5_a_z_225.png	left	ccw	135	NA	NA	NA	NA	0	60	60	131	337.07264170004055	NA	NA	NA	NA	337.6024758000858	337.6024758000858	left	1	3.53257530736388	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/5_a.png	mr_images/5_a_z_270.png	left	ccw	90	NA	NA	NA	NA	0	61	61	127	242.548402399756	NA	NA	NA	NA	243.08151810010895	243.08151810010895	left	0	3.36385090284166	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/4_b.png	mr_images/4_a_z_135.png	right	cw	135	NA	NA	NA	NA	0	62	62	116	304.9605958000757	NA	NA	NA	NA	305.5227760998532	305.5227760998532	left	0	2.91631167722051	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/5_a.png	mr_images/5_b_z_135.png	right	cw	135	NA	NA	NA	NA	0	63	63	128	417.79058780008927	NA	NA	NA	NA	418.3431516001001	418.3431516001001	left	0	3.49612656431389	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/5_b.png	mr_images/5_b_z_315.png	left	ccw	45	NA	NA	NA	NA	0	64	64	135	217.5184758999385	NA	NA	NA	NA	218.0849760998972	218.0849760998972	right	1	4.80655588959461	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/6_a.png	mr_images/6_a_z_90.png	left	cw	90	NA	NA	NA	NA	0	65	65	149	426.9059366001747	NA	NA	NA	NA	427.4391254000366	427.4391254000366	left	1	2.64457784148515	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/9_b.png	mr_images/9_a_z_135.png	right	cw	135	NA	NA	NA	NA	0	66	66	212	147.17818599985912	NA	NA	NA	NA	147.72803380014375	147.72803380014375	left	0	3.73328224233002	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/9_b.png	mr_images/9_b_z_135.png	left	cw	135	NA	NA	NA	NA	0	67	67	213	512.2274632998742	NA	NA	NA	NA	512.7606254997663	512.7606254997663	left	1	3.27746645372943	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/9_b.png	mr_images/9_b_z_90.png	left	cw	90	NA	NA	NA	NA	0	68	68	209	809.9361386997625	NA	NA	NA	NA	810.4694678001106	810.4694678001106	right	0	2.52987594755018	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/5_b.png	mr_images/5_b_z_270.png	left	ccw	90	NA	NA	NA	NA	0	69	69	139	749.9987201001495	NA	NA	NA	NA	750.5274189999327	750.5274189999327	right	0	3.30781654186896	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/3_b.png	mr_images/3_a_z_270.png	right	ccw	90	NA	NA	NA	NA	0	70	70	90	684.1203076001257	NA	NA	NA	NA	684.6534796999767	684.6534796999767	left	0	3.10867104799137	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/12_a.png	mr_images/12_b_z_225.png	right	ccw	135	NA	NA	NA	NA	0	71	71	58	103.9676378997974	NA	NA	NA	NA	104.55077880015595	104.55077880015595	left	0	3.30706038580625	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/7_a.png	mr_images/7_b_z_270.png	right	ccw	90	NA	NA	NA	NA	0	72	72	174	652.4913306999952	NA	NA	NA	NA	653.0245559001341	653.0245559001341	left	1	4.04915568101569	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/9_b.png	mr_images/9_a_z_315.png	right	ccw	45	NA	NA	NA	NA	0	73	73	206	128.8683011997491	NA	NA	NA	NA	129.4472491000779	129.4472491000779	left	0	3.11970264113858	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/4_b.png	mr_images/4_a_z_45.png	right	cw	45	NA	NA	NA	NA	0	74	74	108	348.01696000015363	NA	NA	NA	NA	348.5835961000994	348.5835961000994	left	1	3.79011893301853	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/11_a.png	mr_images/11_a_z_315.png	left	ccw	45	NA	NA	NA	NA	0	75	75	27	112.93299470003694	NA	NA	NA	NA	113.49969229986893	113.49969229986893	left	0	3.5647695002018	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/3_b.png	mr_images/3_b_z_135.png	left	cw	135	NA	NA	NA	NA	0	76	76	93	424.5562935001217	NA	NA	NA	NA	425.12312529981136	425.12312529981136	right	0	1.87703801803873	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/6_b.png	mr_images/6_b_z_315.png	left	ccw	45	NA	NA	NA	NA	0	77	77	159	592.9661944000982	NA	NA	NA	NA	593.5328139001504	593.5328139001504	right	0	4.25944862092729	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/9_a.png	mr_images/9_b_z_135.png	right	cw	135	NA	NA	NA	NA	0	78	78	200	276.66011400008574	NA	NA	NA	NA	277.2127896999009	277.2127896999009	left	0	3.08817044331344	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/1_a.png	mr_images/1_a_z_90.png	left	cw	90	NA	NA	NA	NA	0	79	79	5	226.05045079998672	NA	NA	NA	NA	226.61715940013528	226.61715940013528	right	0	0.811694946136559	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/1_a.png	mr_images/1_b_z_270.png	right	ccw	90	NA	NA	NA	NA	0	80	80	6	802.60375439981	NA	NA	NA	NA	803.1412973999977	803.1412973999977	right	1	3.31512747904402	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/1_a.png	mr_images/1_a_z_315.png	left	ccw	45	NA	NA	NA	NA	0	81	81	3	836.4824080001563	NA	NA	NA	NA	837.0157730001956	837.0157730001956	right	0	4.81666052468237	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/9_a.png	mr_images/9_a_z_90.png	left	cw	90	NA	NA	NA	NA	0	82	82	197	332.6733638001606	NA	NA	NA	NA	333.20588260004297	333.20588260004297	right	0	4.56035474185948	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/7_b.png	mr_images/7_b_z_90.png	left	cw	90	NA	NA	NA	NA	0	83	83	185	848.947405199986	NA	NA	NA	NA	849.4806591998786	849.4806591998786	right	0	3.96814063687227	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/11_b.png	mr_images/11_a_z_225.png	right	ccw	135	NA	NA	NA	NA	0	84	84	46	585.7005023998208	NA	NA	NA	NA	586.2339193997905	586.2339193997905	left	1	2.62802634607186	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/1_b.png	mr_images/1_b_z_315.png	left	ccw	45	NA	NA	NA	NA	0	85	85	15	138.7125731999986	NA	NA	NA	NA	139.27926099998876	139.27926099998876	right	0	3.58588945580763	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
mr_images/3_b.png	mr_images/3_a_z_45.png	right	cw	45	NA	NA	NA	NA	0	86	86	84	355.28683939995244	NA	NA	NA	NA	355.84914579987526	355.84914579987526	left	1	3.25716429995256	NA	NA	aaf	1	2026-06-01_14h05.35.198	MR	2023.1.0	59.99876408589627
