clr1p1	clr2p1	clr3p1	clr4p1	clr1p2	clr2p2	clr3p2	clr4p2	Hshow	Htest	stim_var	blank_clr	difficulty	answ	l_test	r_test	realclr2	realclr3	realclr	training.thisRepN	training.thisTrialN	training.thisN	training.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	CC_resp_2.keys	CC_resp_2.corr	CC_resp_2.rt	CC_resp.keys	CC_resp.corr	CC_resp.rt	participant	session	date	expName	psychopyVersion	frameRate
#311B92	#5E35B1	#9575CD	#EDE7F6	#1B5E20	#000000	#81C784	#E8F5E9	d_purple	green	l_up	clr2	high	right	#4CAF50	#43A047	#43A047	#81C784	NA	NA	NA	NA	NA	0	71	71	62	NA	NA	NA	right	1	3.10542185246479	ped	1	2026-03-20_13h38.14.500	MCT	2023.1.0	60.11049526798321
#FFEBEE	#E57373	#E53935	#B71C1C	#E1F5FE	#000000	#039BE5	#01579B	red	l_blue	l_down	clr2	none	left	#4FC3F7	#7986CB	#4FC3F7	#039BE5	NA	NA	NA	NA	NA	0	72	72	80	NA	NA	NA	right	0	1.67849014134612	ped	1	2026-03-20_13h38.14.500	MCT	2023.1.0	60.11049526798321
#BF360C	#FBE9E7	#F4511E	#FF8A65	#B71C1C	#000000	#E53935	#E57373	d_orange	red	l_rand2	clr2	low	right	#EF9A9A	#FFEBEE	#FFEBEE	#E53935	NA	NA	NA	NA	NA	0	73	73	48	NA	NA	NA	right	1	0.542712572976016	ped	1	2026-03-20_13h38.14.500	MCT	2023.1.0	60.11049526798321
#E3F2FD	#64B5F6	#1E88E5	#0D47A1	#E0F2F1	#4DB6AC	#000000	#004D40	blue	teal	l_down	clr3	none	right	#7CB342	#00897B	#4DB6AC	#00897B	NA	NA	NA	NA	NA	0	74	74	88	NA	NA	NA	right	1	1.0631827210309	ped	1	2026-03-20_13h38.14.500	MCT	2023.1.0	60.11049526798321
#8E24AA	#4A148C	#F3E5F5	#BA68C8	#5E35B1	#000000	#EDE7F6	#9575CD	purple	d_purple	l_rand1	clr2	none	left	#311B92	#880E4F	#311B92	#EDE7F6	NA	NA	NA	NA	NA	0	75	75	90	NA	NA	NA	left	1	1.04605720606167	ped	1	2026-03-20_13h38.14.500	MCT	2023.1.0	60.11049526798321
#4A148C	#F3E5F5	#8E24AA	#BA68C8	#827717	#F9FBE7	#000000	#DCE775	purple	lime	l_rand2	clr3	low	left	#C0CA33	#D4E157	#F9FBE7	#C0CA33	NA	NA	NA	NA	NA	0	76	76	55	NA	NA	NA	left	1	1.56060571661685	ped	1	2026-03-20_13h38.14.500	MCT	2023.1.0	60.11049526798321
#3E2723	#EFEBE9	#6D4C41	#A1887F	#0D47A1	#E3F2FD	#000000	#64B5F6	brown	blue	l_rand2	clr3	none	right	#5E35B1	#1E88E5	#E3F2FD	#1E88E5	NA	NA	NA	NA	NA	0	77	77	109	NA	NA	NA	right	1	1.01270260178018	ped	1	2026-03-20_13h38.14.500	MCT	2023.1.0	60.11049526798321
#FFF8E1	#FFD54F	#FFB300	#FF6F00	#E8EAF6	#7986CB	#000000	#1A237E	amber	indigo	l_down	clr3	none	right	#039BE5	#3949AB	#7986CB	#3949AB	NA	NA	NA	NA	NA	0	78	78	89	NA	NA	NA	right	1	1.92281067383941	ped	1	2026-03-20_13h38.14.500	MCT	2023.1.0	60.11049526798321
#4A148C	#8E24AA	#BA68C8	#F3E5F5	#0D47A1	#000000	#64B5F6	#E3F2FD	purple	blue	l_up	clr2	none	left	#1E88E5	#00ACC1	#1E88E5	#64B5F6	NA	NA	NA	NA	NA	0	79	79	110	NA	NA	NA	None	0	0	ped	1	2026-03-20_13h38.14.500	MCT	2023.1.0	60.11049526798321
#E65100	#FB8C00	#FFB74D	#FFF3E0	#0D47A1	#1E88E5	#000000	#E3F2FD	orange	blue	l_up	clr3	high	left	#64B5F6	#42A5F5	#1E88E5	#64B5F6	NA	NA	NA	NA	NA	0	80	80	71	NA	NA	NA	right	0	2.04307850335259	ped	1	2026-03-20_13h38.14.500	MCT	2023.1.0	60.11049526798321
#E0F2F1	#4DB6AC	#00897B	#004D40	#FFFDE7	#000000	#FDD835	#F57F17	teal	yellow	l_down	clr2	high	left	#FFF176	#FFF59D	#FFF176	#FDD835	NA	NA	NA	NA	NA	0	81	81	1	NA	NA	NA	right	0	2.40689899561461	ped	1	2026-03-20_13h38.14.500	MCT	2023.1.0	60.11049526798321
#E65100	#FB8C00	#FFB74D	#FFF3E0	#1A237E	#3949AB	#000000	#E8EAF6	orange	indigo	l_up	clr3	low	right	#3F51B5	#7986CB	#3949AB	#7986CB	NA	NA	NA	NA	NA	0	82	82	79	NA	NA	NA	left	0	1.8152255297685	ped	1	2026-03-20_13h38.14.500	MCT	2023.1.0	60.11049526798321
#004D40	#E0F2F1	#00897B	#4DB6AC	#BF360C	#FBE9E7	#000000	#FF8A65	teal	d_orange	l_rand2	clr3	low	right	#D84315	#F4511E	#FBE9E7	#F4511E	NA	NA	NA	NA	NA	0	83	83	59	NA	NA	NA	right	1	1.78930744762998	ped	1	2026-03-20_13h38.14.500	MCT	2023.1.0	60.11049526798321
#4A148C	#8E24AA	#BA68C8	#F3E5F5	#0D47A1	#000000	#64B5F6	#E3F2FD	purple	blue	l_up	clr2	high	left	#1E88E5	#2196F3	#1E88E5	#64B5F6	NA	NA	NA	NA	NA	0	84	84	60	NA	NA	NA	right	0	1.31566706730519	ped	1	2026-03-20_13h38.14.500	MCT	2023.1.0	60.11049526798321
#039BE5	#01579B	#E1F5FE	#4FC3F7	#D81B60	#000000	#FCE4EC	#F06292	l_blue	pink	l_rand1	clr2	high	left	#880E4F	#AD1457	#880E4F	#FCE4EC	NA	NA	NA	NA	NA	0	85	85	21	NA	NA	NA	right	0	3.72124310175423	ped	1	2026-03-20_13h38.14.500	MCT	2023.1.0	60.11049526798321
#E8EAF6	#7986CB	#3949AB	#1A237E	#FFF3E0	#FFB74D	#000000	#E65100	indigo	orange	l_down	clr3	none	left	#FB8C00	#E53935	#FFB74D	#FB8C00	NA	NA	NA	NA	NA	0	86	86	86	NA	NA	NA	left	1	1.03934031166602	ped	1	2026-03-20_13h38.14.500	MCT	2023.1.0	60.11049526798321
#F57F17	#FFFDE7	#FDD835	#FFF176	#BF360C	#FBE9E7	#000000	#FF8A65	yellow	d_orange	l_rand2	clr3	none	right	#D81B60	#F4511E	#FBE9E7	#F4511E	NA	NA	NA	NA	NA	0	87	87	108	NA	NA	NA	left	0	1.83996217728127	ped	1	2026-03-20_13h38.14.500	MCT	2023.1.0	60.11049526798321
#F57F17	#FFFDE7	#FDD835	#FFF176	#BF360C	#FBE9E7	#000000	#FF8A65	yellow	d_orange	l_rand2	clr3	high	right	#FF5722	#F4511E	#FBE9E7	#F4511E	NA	NA	NA	NA	NA	0	88	88	53	NA	NA	NA	None	0	NA	ped	1	2026-03-20_13h38.14.500	MCT	2023.1.0	60.11049526798321
#0D47A1	#E3F2FD	#1E88E5	#64B5F6	#4A148C	#000000	#8E24AA	#BA68C8	blue	purple	l_rand2	clr2	none	left	#F3E5F5	#FFEBEE	#F3E5F5	#8E24AA	NA	NA	NA	NA	NA	0	89	89	101	NA	NA	NA	right	0	1.93283756851684	ped	1	2026-03-20_13h38.14.500	MCT	2023.1.0	60.11049526798321
#E53935	#B71C1C	#FFEBEE	#E57373	#7CB342	#000000	#F1F8E9	#AED581	red	l_green	l_rand1	clr2	low	right	#689F38	#33691E	#33691E	#F1F8E9	NA	NA	NA	NA	NA	0	90	90	25	NA	NA	NA	right	1	4.31354445149656	ped	1	2026-03-20_13h38.14.500	MCT	2023.1.0	60.11049526798321
#8E24AA	#4A148C	#F3E5F5	#BA68C8	#5E35B1	#000000	#EDE7F6	#9575CD	purple	d_purple	l_rand1	clr2	high	left	#311B92	#4527A0	#311B92	#EDE7F6	NA	NA	NA	NA	NA	0	91	91	20	NA	NA	NA	left	1	1.51422042849008	ped	1	2026-03-20_13h38.14.500	MCT	2023.1.0	60.11049526798321
#FF6F00	#FFF8E1	#FFB300	#FFD54F	#4A148C	#000000	#8E24AA	#BA68C8	amber	purple	l_rand2	clr2	none	right	#E8EAF6	#F3E5F5	#F3E5F5	#8E24AA	NA	NA	NA	NA	NA	0	92	92	104	NA	NA	NA	right	1	1.65662518856581	ped	1	2026-03-20_13h38.14.500	MCT	2023.1.0	60.11049526798321
#FDD835	#F57F17	#FFFDE7	#FFF176	#F4511E	#000000	#FBE9E7	#FF8A65	yellow	d_orange	l_rand1	clr2	low	right	#E64A19	#BF360C	#BF360C	#FBE9E7	NA	NA	NA	NA	NA	0	93	93	28	NA	NA	NA	left	0	0.342403006735258	ped	1	2026-03-20_13h38.14.500	MCT	2023.1.0	60.11049526798321
#00897B	#004D40	#E0F2F1	#4DB6AC	#FFB300	#000000	#FFF8E1	#FFD54F	teal	amber	l_rand1	clr2	low	right	#FFA000	#FF6F00	#FF6F00	#FFF8E1	NA	NA	NA	NA	NA	0	94	94	27	NA	NA	NA	left	0	1.49900195172522	ped	1	2026-03-20_13h38.14.500	MCT	2023.1.0	60.11049526798321
#004D40	#00897B	#4DB6AC	#E0F2F1	#3E2723	#000000	#A1887F	#EFEBE9	teal	brown	l_up	clr2	low	left	#6D4C41	#4E342E	#6D4C41	#A1887F	NA	NA	NA	NA	NA	0	95	95	67	NA	NA	NA	right	0	1.8818357592402	ped	1	2026-03-20_13h38.14.500	MCT	2023.1.0	60.11049526798321
#FFB300	#FF6F00	#FFF8E1	#FFD54F	#039BE5	#01579B	#000000	#4FC3F7	amber	l_blue	l_rand1	clr3	high	right	#B3E5FC	#E1F5FE	#01579B	#E1F5FE	NA	NA	NA	NA	NA	0	96	96	34	NA	NA	NA	left	0	1.02991800491232	ped	1	2026-03-20_13h38.14.500	MCT	2023.1.0	60.11049526798321
#1B5E20	#E8F5E9	#43A047	#81C784	#006064	#000000	#00ACC1	#4DD0E1	green	cyan	l_rand2	clr2	none	left	#E0F7FA	#E8F5E9	#E0F7FA	#00ACC1	NA	NA	NA	NA	NA	0	97	97	102	NA	NA	NA	left	1	1.05353201036807	ped	1	2026-03-20_13h38.14.500	MCT	2023.1.0	60.11049526798321
#33691E	#F1F8E9	#7CB342	#AED581	#0D47A1	#E3F2FD	#000000	#64B5F6	l_green	blue	l_rand2	clr3	low	left	#1E88E5	#42A5F5	#E3F2FD	#1E88E5	NA	NA	NA	NA	NA	0	98	98	57	NA	NA	NA	left	1	1.68247101266403	ped	1	2026-03-20_13h38.14.500	MCT	2023.1.0	60.11049526798321
#F1F8E9	#AED581	#7CB342	#33691E	#FFF3E0	#000000	#FB8C00	#E65100	l_green	orange	l_down	clr2	low	left	#FFB74D	#FFE0B2	#FFB74D	#FB8C00	NA	NA	NA	NA	NA	0	99	99	7	NA	NA	NA	left	0	0.974840299910866	ped	1	2026-03-20_13h38.14.500	MCT	2023.1.0	60.11049526798321
#7CB342	#33691E	#F1F8E9	#AED581	#8E24AA	#000000	#F3E5F5	#BA68C8	l_green	purple	l_rand1	clr2	high	left	#4A148C	#6A1B9A	#4A148C	#F3E5F5	NA	NA	NA	NA	NA	0	100	100	22	NA	NA	NA	right	0	2.41839245164301	ped	1	2026-03-20_13h38.14.500	MCT	2023.1.0	60.11049526798321
#FB8C00	#E65100	#FFF3E0	#FFB74D	#FDD835	#000000	#FFFDE7	#FFF176	orange	yellow	l_rand1	clr2	high	left	#F57F17	#F9A825	#F57F17	#FFFDE7	NA	NA	NA	NA	NA	0	101	101	23	NA	NA	NA	left	0	0.881457162131555	ped	1	2026-03-20_13h38.14.500	MCT	2023.1.0	60.11049526798321
#43A047	#1B5E20	#E8F5E9	#81C784	#00897B	#004D40	#000000	#4DB6AC	green	teal	l_rand1	clr3	high	right	#B2DFDB	#E0F2F1	#004D40	#E0F2F1	NA	NA	NA	NA	NA	0	102	102	33	NA	NA	NA	right	1	0.982330569052137	ped	1	2026-03-20_13h38.14.500	MCT	2023.1.0	60.11049526798321
#1A237E	#E8EAF6	#3949AB	#7986CB	#01579B	#E1F5FE	#000000	#4FC3F7	indigo	l_blue	l_rand2	clr3	high	right	#03A9F4	#039BE5	#E1F5FE	#039BE5	NA	NA	NA	NA	NA	0	103	103	51	NA	NA	NA	right	1	0.813656239011325	ped	1	2026-03-20_13h38.14.500	MCT	2023.1.0	60.11049526798321
#1B5E20	#43A047	#81C784	#E8F5E9	#004D40	#000000	#4DB6AC	#E0F2F1	green	lime	l_up	clr2	high	right	#00796B	#00897B	#00897B	#4DB6AC	NA	NA	NA	NA	NA	0	104	104	65	NA	NA	NA	right	1	1.58200723154005	ped	1	2026-03-20_13h38.14.500	MCT	2023.1.0	60.11049526798321
#1A237E	#3949AB	#7986CB	#E8EAF6	#311B92	#5E35B1	#000000	#EDE7F6	indigo	d_purple	l_up	clr3	low	left	#9575CD	#673AB7	#5E35B1	#9575CD	NA	NA	NA	NA	NA	0	105	105	74	NA	NA	NA	right	0	1.06472096240614	ped	1	2026-03-20_13h38.14.500	MCT	2023.1.0	60.11049526798321
#01579B	#E1F5FE	#039BE5	#4FC3F7	#FF6F00	#FFF8E1	#000000	#FFD54F	l_blue	amber	l_rand2	clr3	low	left	#FFB300	#FF8F00	#FFF8E1	#FFB300	NA	NA	NA	NA	NA	0	106	106	56	NA	NA	NA	left	1	1.44545565052424	ped	1	2026-03-20_13h38.14.500	MCT	2023.1.0	60.11049526798321
#E3F2FD	#64B5F6	#1E88E5	#0D47A1	#E0F2F1	#4DB6AC	#000000	#004D40	blue	teal	l_down	clr3	high	right	#00796B	#00897B	#4DB6AC	#00897B	NA	NA	NA	NA	NA	0	107	107	12	NA	NA	NA	right	1	1.16378971680533	ped	1	2026-03-20_13h38.14.500	MCT	2023.1.0	60.11049526798321
#5E35B1	#311B92	#EDE7F6	#9575CD	#6D4C41	#3E2723	#000000	#A1887F	d_purple	brown	l_rand1	clr3	low	left	#EFEBE9	#BCAAA4	#3E2723	#EFEBE9	NA	NA	NA	NA	NA	0	108	108	35	NA	NA	NA	right	0	1.13242823346052	ped	1	2026-03-20_13h38.14.500	MCT	2023.1.0	60.11049526798321
#FF6F00	#FFB300	#FFD54F	#FFF8E1	#1A237E	#3949AB	#000000	#E8EAF6	amber	indigo	l_up	clr3	low	right	#C5CAE9	#7986CB	#3949AB	#7986CB	NA	NA	NA	NA	NA	0	109	109	78	NA	NA	NA	right	1	0.947428214275278	ped	1	2026-03-20_13h38.14.500	MCT	2023.1.0	60.11049526798321
#0D47A1	#1E88E5	#64B5F6	#E3F2FD	#FF6F00	#FFB300	#000000	#FFF8E1	blue	amber	l_up	clr3	low	right	#FFC107	#FFD54F	#FFB300	#FFD54F	NA	NA	NA	NA	NA	0	110	110	77	NA	NA	NA	left	0	3.10233122057747	ped	1	2026-03-20_13h38.14.500	MCT	2023.1.0	60.11049526798321
#1B5E20	#43A047	#81C784	#E8F5E9	#4A148C	#000000	#BA68C8	#F3E5F5	green	purple	l_up	clr2	low	right	#6A1B9A	#8E24AA	#8E24AA	#BA68C8	NA	NA	NA	NA	NA	0	111	111	69	NA	NA	NA	right	1	3.09112947880756	ped	1	2026-03-20_13h38.14.500	MCT	2023.1.0	60.11049526798321
#006064	#00ACC1	#4DD0E1	#E0F7FA	#01579B	#039BE5	#000000	#E1F5FE	cyan	l_blue	l_up	clr3	none	right	#4DB6AC	#4FC3F7	#039BE5	#4FC3F7	NA	NA	NA	NA	NA	0	112	112	118	NA	NA	NA	right	1	0.742818505675532	ped	1	2026-03-20_13h38.14.500	MCT	2023.1.0	60.11049526798321
#1B5E20	#43A047	#81C784	#E8F5E9	#004D40	#000000	#4DB6AC	#E0F2F1	green	teal	l_up	clr2	none	right	#7CB342	#00897B	#00897B	#4DB6AC	NA	NA	NA	NA	NA	0	113	113	115	NA	NA	NA	right	1	0.877707354049198	ped	1	2026-03-20_13h38.14.500	MCT	2023.1.0	60.11049526798321
#00ACC1	#006064	#E0F7FA	#4DD0E1	#43A047	#1B5E20	#000000	#81C784	cyan	green	l_rand1	clr3	low	left	#E8F5E9	#A5D6A7	#1B5E20	#E8F5E9	NA	NA	NA	NA	NA	0	114	114	36	NA	NA	NA	right	0	1.08277795892674	ped	1	2026-03-20_13h38.14.500	MCT	2023.1.0	60.11049526798321
#3E2723	#EFEBE9	#6D4C41	#A1887F	#0D47A1	#E3F2FD	#000000	#64B5F6	brown	blue	l_rand2	clr3	high	right	#2196F3	#1E88E5	#E3F2FD	#1E88E5	NA	NA	NA	NA	NA	0	115	115	54	NA	NA	NA	right	1	1.26265170330647	ped	1	2026-03-20_13h38.14.500	MCT	2023.1.0	60.11049526798321
#01579B	#039BE5	#4FC3F7	#E1F5FE	#F57F17	#FDD835	#000000	#FFFDE7	l_blue	yellow	l_up	clr3	none	left	#FFF176	#AED581	#FDD835	#FFF176	NA	NA	NA	NA	NA	0	116	116	116	NA	NA	NA	left	0	0.904340464198031	ped	1	2026-03-20_13h38.14.500	MCT	2023.1.0	60.11049526798321
#004D40	#E0F2F1	#00897B	#4DB6AC	#3E2723	#EFEBE9	#000000	#A1887F	teal	brown	l_rand2	clr3	none	right	#FB8C00	#6D4C41	#EFEBE9	#6D4C41	NA	NA	NA	NA	NA	0	117	117	107	NA	NA	NA	right	1	0.948998532355763	ped	1	2026-03-20_13h38.14.500	MCT	2023.1.0	60.11049526798321
#1E88E5	#0D47A1	#E3F2FD	#64B5F6	#C0CA33	#827717	#000000	#DCE775	blue	lime	l_rand1	clr3	high	right	#F0F4C3	#F9FBE7	#827717	#F9FBE7	NA	NA	NA	NA	NA	0	118	118	32	NA	NA	NA	left	0	1.65767946769018	ped	1	2026-03-20_13h38.14.500	MCT	2023.1.0	60.11049526798321
#FCE4EC	#F06292	#D81B60	#880E4F	#FBE9E7	#000000	#F4511E	#BF360C	pink	d_orange	l_down	clr2	high	right	#FFAB91	#FF8A65	#FF8A65	#F4511E	NA	NA	NA	NA	NA	0	119	119	4	NA	NA	NA	left	0	2.98119405111764	ped	1	2026-03-20_13h38.14.500	MCT	2023.1.0	60.11049526798321
