imagefile	stimfile	corrAns	MRdir	angle	training.thisRepN	training.thisTrialN	training.thisN	training.thisIndex	mentalrot_trials.thisRepN	mentalrot_trials.thisTrialN	mentalrot_trials.thisN	mentalrot_trials.thisIndex	blank.started	mr_answ_2.started	mr_answ_2.keys	mr_answ_2.corr	mr_answ_2.rt	blank.stopped	mr_answ.started	mr_answ.keys	mr_answ.corr	mr_answ.rt	byebye_text.started	byebye_text.stopped	participant	session	date	expName	psychopyVersion	frameRate
mr_images/6_a.png	mr_images/6_b_z_45.png	right	cw	45	0,201239637448452	NA	NA	NA	0	175	175	144	560.810288799927	NA	NA	NA	NA	359.184069499839	359.184069499839	right	1	2.14999903584831	NA	NA	aab	1	2026-06-01_14h49.26.589	MR	2023.1.0	60.0076570632885
mr_images/3_a.png	mr_images/3_b_z_90.png	right	cw	90	0,979729393846355	NA	NA	NA	0	176	176	76	562.972454800271	NA	NA	NA	NA	445.322041400243	445.322041400243	left	0	2.57563126701862	NA	NA	aab	1	2026-06-01_14h49.26.589	MR	2023.1.0	60.0076570632885
mr_images/3_b.png	mr_images/3_b_z_45.png	left	cw	45	0,202368460013531	NA	NA	NA	0	177	177	85	565.305352999829	NA	NA	NA	NA	558.02548710024	558.02548710024	right	0	3.37066581463441	NA	NA	aab	1	2026-06-01_14h49.26.589	MR	2023.1.0	60.0076570632885
mr_images/7_a.png	mr_images/7_b_z_315.png	right	ccw	45	0,161895390949212	NA	NA	NA	0	178	178	170	566.938621100038	NA	NA	NA	NA	354.651357300114	354.651357300114	left	0	2.11725068399682	NA	NA	aab	1	2026-06-01_14h49.26.589	MR	2023.1.0	60.0076570632885
mr_images/4_b.png	mr_images/4_a_z_225.png	right	ccw	135	0,047577275778167	NA	NA	NA	0	179	179	118	569.554856200237	NA	NA	NA	NA	415.826048200019	415.826048200019	left	1	3.41470526782796	NA	NA	aab	1	2026-06-01_14h49.26.589	MR	2023.1.0	60.0076570632885
mr_images/9_b.png	mr_images/9_a_z_135.png	right	cw	135	0,814760824316181	NA	NA	NA	0	180	180	212	572.637671399862	NA	NA	NA	NA	294.143243100029	294.143243100029	left	0	2.88675843859091	NA	NA	aab	1	2026-06-01_14h49.26.589	MR	2023.1.0	60.0076570632885
mr_images/4_b.png	mr_images/4_a_z_315.png	right	ccw	45	0,203421384911053	NA	NA	NA	0	181	181	110	575.304180900101	NA	NA	NA	NA	467.886977599934	467.886977599934	left	0	1.8390708300285	NA	NA	aab	1	2026-06-01_14h49.26.589	MR	2023.1.0	60.0076570632885
mr_images/11_a.png	mr_images/11_a_z_315.png	left	ccw	45	0,90021026681643	NA	NA	NA	0	182	182	27	577.020525199827	NA	NA	NA	NA	292.310432699975	292.310432699975	right	0	2.69866216024384	NA	NA	aab	1	2026-06-01_14h49.26.589	MR	2023.1.0	60.0076570632885
mr_images/11_a.png	mr_images/11_a_z_45.png	left	cw	45	0,705030402983539	NA	NA	NA	0	183	183	25	578.320173399989	NA	NA	NA	NA	573.170977199916	573.170977199916	left	1	2.54128528479487	NA	NA	aab	1	2026-06-01_14h49.26.589	MR	2023.1.0	60.0076570632885
mr_images/7_b.png	mr_images/7_b_z_135.png	left	cw	135	0,262441954924725	NA	NA	NA	0	184	184	189	580.336709400173	NA	NA	NA	NA	561.372655800078	561.372655800078	left	1	2.77700269077905	NA	NA	aab	1	2026-06-01_14h49.26.589	MR	2023.1.0	60.0076570632885
mr_images/12_b.png	mr_images/12_a_z_315.png	right	ccw	45	0,157300355727784	NA	NA	NA	0	185	185	62	583.469608699903	NA	NA	NA	NA	363.200168100186	363.200168100186	left	0	2.82312810360454	NA	NA	aab	1	2026-06-01_14h49.26.589	MR	2023.1.0	60.0076570632885
mr_images/5_b.png	mr_images/5_b_z_90.png	left	cw	90	0,60025613324251	NA	NA	NA	0	186	186	137	586.739928900264	NA	NA	NA	NA	169.260196300223	169.260196300223	left	1	4.25069969436154	NA	NA	aab	1	2026-06-01_14h49.26.589	MR	2023.1.0	60.0076570632885
mr_images/6_a.png	mr_images/6_a_z_270.png	left	ccw	90	0,641590132727288	NA	NA	NA	0	187	187	151	588.202320999932	NA	NA	NA	NA	401.17813679995	401.17813679995	left	1	2.04236690024845	NA	NA	aab	1	2026-06-01_14h49.26.589	MR	2023.1.0	60.0076570632885
mr_images/12_b.png	mr_images/12_b_z_135.png	left	cw	135	0,302451655850746	NA	NA	NA	0	188	188	69	589.518751999829	NA	NA	NA	NA	361.300210400019	361.300210400019	left	1	1.88516700528562	NA	NA	aab	1	2026-06-01_14h49.26.589	MR	2023.1.0	60.0076570632885
mr_images/4_b.png	mr_images/4_a_z_45.png	right	cw	45	0,321981604793109	NA	NA	NA	0	189	189	108	592.40171799995	NA	NA	NA	NA	432.143686300144	432.143686300144	left	0	2.97139887553639	NA	NA	aab	1	2026-06-01_14h49.26.589	MR	2023.1.0	60.0076570632885
mr_images/4_a.png	mr_images/4_b_z_90.png	right	cw	90	0,768898353097029	NA	NA	NA	0	190	190	100	595.084614600055	NA	NA	NA	NA	143.531323700212	143.531323700212	left	0	3.67328693903982	NA	NA	aab	1	2026-06-01_14h49.26.589	MR	2023.1.0	60.0076570632885
mr_images/4_b.png	mr_images/4_a_z_270.png	right	ccw	90	0,472484491416253	NA	NA	NA	0	191	191	114	596.967701800168	NA	NA	NA	NA	372.332202900201	372.332202900201	left	0	2.81280267890543	NA	NA	aab	1	2026-06-01_14h49.26.589	MR	2023.1.0	60.0076570632885
mr_images/5_b.png	mr_images/5_a_z_90.png	right	cw	90	0,351132252602838	NA	NA	NA	0	192	192	136	598.284217400011	NA	NA	NA	NA	242.967037099879	242.967037099879	left	1	2.21931807924994	NA	NA	aab	1	2026-06-01_14h49.26.589	MR	2023.1.0	60.0076570632885
mr_images/3_a.png	mr_images/3_a_z_225.png	left	ccw	135	0,0409678780706599	NA	NA	NA	0	193	193	83	600.68386660004	NA	NA	NA	NA	407.693913199939	407.693913199939	right	1	2.77073289104737	NA	NA	aab	1	2026-06-01_14h49.26.589	MR	2023.1.0	60.0076570632885
