imagefile	stimfile	corrAns	MRdir	angle	training.thisRepN	training.thisTrialN	training.thisN	training.thisIndex	mentalrot_trials.thisRepN	mentalrot_trials.thisTrialN	mentalrot_trials.thisN	mentalrot_trials.thisIndex	blank.started	mr_answ_2.started	mr_answ_2.keys	mr_answ_2.corr	mr_answ_2.rt	blank.stopped	mr_answ.started	mr_answ.keys	mr_answ.corr	mr_answ.rt	byebye_text.started	byebye_text.stopped	participant	session	date	expName	psychopyVersion	frameRate
mr_images/3_a.png	mr_images/3_b_z_45.png	right	cw	45	NA	NA	NA	NA	0	5	5	72	638.8933314997703	NA	NA	NA	NA	639.4598333998583	639.4598333998583	left	0	4.19650791387539	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/9_b.png	mr_images/9_b_z_90.png	left	cw	90	NA	NA	NA	NA	0	6	6	209	809.9361386997625	NA	NA	NA	NA	810.4694678001106	810.4694678001106	right	0	2.58348169422243	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/3_b.png	mr_images/3_b_z_45.png	left	cw	45	NA	NA	NA	NA	0	7	7	85	695.3021003999747	NA	NA	NA	NA	695.8352338001132	695.8352338001132	right	1	5.49966284527909	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/4_b.png	mr_images/4_b_z_45.png	left	cw	45	NA	NA	NA	NA	0	8	8	109	438.3543897997588	NA	NA	NA	NA	438.9098407998681	438.9098407998681	right	0	3.62004305084702	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/12_b.png	mr_images/12_b_z_270.png	left	ccw	90	NA	NA	NA	NA	0	9	9	67	430.0722539001145	NA	NA	NA	NA	430.6054104999639	430.6054104999639	left	1	5.22349240619224	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/11_b.png	mr_images/11_a_z_225.png	right	ccw	135	NA	NA	NA	NA	0	10	10	46	585.7005023998208	NA	NA	NA	NA	586.2339193997905	586.2339193997905	left	0	2.59030970011372	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/11_a.png	mr_images/11_a_z_315.png	left	ccw	45	NA	NA	NA	NA	0	11	11	27	112.93299470003694	NA	NA	NA	NA	113.49969229986893	113.49969229986893	left	1	3.4368024681462	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/6_b.png	mr_images/6_a_z_315.png	right	ccw	45	NA	NA	NA	NA	0	12	12	158	827.1003747000359	NA	NA	NA	NA	827.6335857999511	827.6335857999511	left	0	2.47887558687944	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/6_b.png	mr_images/6_b_z_225.png	left	ccw	135	NA	NA	NA	NA	0	13	13	167	793.9385083997622	NA	NA	NA	NA	794.4716656999663	794.4716656999663	right	0	3.4474213066278	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/12_a.png	mr_images/12_a_z_270.png	left	ccw	90	NA	NA	NA	NA	0	14	14	55	253.6300400001928	NA	NA	NA	NA	254.18585429992527	254.18585429992527	right	0	3.95988182898145	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/4_a.png	mr_images/4_a_z_90.png	left	cw	90	NA	NA	NA	NA	0	15	15	101	703.80088720005	NA	NA	NA	NA	704.3342575998977	704.3342575998977	right	0	4.31677737517748	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/5_a.png	mr_images/5_a_z_270.png	left	ccw	90	NA	NA	NA	NA	0	16	16	127	242.548402399756	NA	NA	NA	NA	243.08151810010895	243.08151810010895	left	1	3.50385423621628	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/5_b.png	mr_images/5_a_z_90.png	right	cw	90	NA	NA	NA	NA	0	17	17	136	546.9893363998272	NA	NA	NA	NA	547.5560094001703	547.5560094001703	left	0	3.57096247945447	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/3_b.png	mr_images/3_a_z_315.png	right	ccw	45	NA	NA	NA	NA	0	18	18	86	806.5909376000054	NA	NA	NA	NA	807.1365122999996	807.1365122999996	left	0	1.32204178173561	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/9_b.png	mr_images/9_b_z_270.png	left	ccw	90	NA	NA	NA	NA	0	19	19	211	192.7094168998301	NA	NA	NA	NA	193.260987599846	193.260987599846	right	0	4.0764380308101	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/9_b.png	mr_images/9_b_z_135.png	left	cw	135	NA	NA	NA	NA	0	20	20	213	512.2274632998742	NA	NA	NA	NA	512.7606254997663	512.7606254997663	left	1	3.19703005149495	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/1_b.png	mr_images/1_b_z_135.png	left	cw	135	NA	NA	NA	NA	0	21	21	21	176.074130800087	NA	NA	NA	NA	176.64077679999173	176.64077679999173	left	1	0.149259196710773	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/3_b.png	mr_images/3_b_z_225.png	left	ccw	135	NA	NA	NA	NA	0	22	22	95	290.69150849990547	NA	NA	NA	NA	291.2247831998393	291.2247831998393	right	0	3.96431535726879	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/4_a.png	mr_images/4_a_z_225.png	left	ccw	135	NA	NA	NA	NA	0	23	23	107	101.70101319998504	NA	NA	NA	NA	NA	102.21776100015268	left	1	2.43582147674169	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/9_b.png	mr_images/9_a_z_90.png	right	cw	90	NA	NA	NA	NA	0	24	24	208	286.79208269994706	NA	NA	NA	NA	287.35864710016176	287.35864710016176	left	0	4.08264190109912	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/4_a.png	mr_images/4_a_z_135.png	left	cw	135	NA	NA	NA	NA	0	25	25	105	325.7367556998506	NA	NA	NA	NA	326.2699616998434	326.2699616998434	left	1	3.50580400589388	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/4_b.png	mr_images/4_b_z_225.png	left	ccw	135	NA	NA	NA	NA	0	26	26	119	361.2150697000325	NA	NA	NA	NA	361.7540628002025	361.7540628002025	left	1	2.03498488490004	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/11_a.png	mr_images/11_b_z_90.png	right	cw	90	NA	NA	NA	NA	0	27	27	28	660.4901854000054	NA	NA	NA	NA	661.0234091999009	661.0234091999009	left	0	3.25778719887603	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/4_a.png	mr_images/4_b_z_90.png	right	cw	90	NA	NA	NA	NA	0	28	28	100	502.0164908999577	NA	NA	NA	NA	502.5456122998148	502.5456122998148	left	0	4.78227718861308	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/6_b.png	mr_images/6_a_z_135.png	right	cw	135	NA	NA	NA	NA	0	29	29	164	297.55754159996286	NA	NA	NA	NA	298.1238685999997	298.1238685999997	left	0	3.46195456024725	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/12_b.png	mr_images/12_a_z_270.png	right	ccw	90	NA	NA	NA	NA	0	30	30	66	843.5814462997951	NA	NA	NA	NA	844.1158519000746	844.1158519000746	left	0	2.08909535675775	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/12_a.png	mr_images/12_b_z_270.png	right	ccw	90	NA	NA	NA	NA	0	31	31	54	358.2821884001605	NA	NA	NA	NA	358.8335012998432	358.8335012998432	left	0	2.74421888601501	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/4_a.png	mr_images/4_a_z_315.png	left	ccw	45	NA	NA	NA	NA	0	32	32	99	680.6874156999402	NA	NA	NA	NA	681.2207427001558	681.2207427001558	right	0	3.56264970765915	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/12_a.png	mr_images/12_a_z_90.png	left	cw	90	NA	NA	NA	NA	0	33	33	53	132.0301919998601	NA	NA	NA	NA	132.59685389976948	132.59685389976948	right	0	3.82002298824955	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/11_b.png	mr_images/11_a_z_270.png	right	ccw	90	NA	NA	NA	NA	0	34	34	42	472.0663978997618	NA	NA	NA	NA	472.5995722999796	472.5995722999796	left	0	4.15131272992585	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/7_a.png	mr_images/7_a_z_90.png	left	cw	90	NA	NA	NA	NA	0	35	35	173	743.0621217000298	NA	NA	NA	NA	743.595281700138	743.595281700138	right	0	3.76408919703681	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/11_a.png	mr_images/11_a_z_90.png	left	cw	90	NA	NA	NA	NA	0	36	36	29	635.4270113999955	NA	NA	NA	NA	635.960204300005	635.960204300005	left	1	3.26172904099803	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/1_a.png	mr_images/1_b_z_135.png	right	cw	135	NA	NA	NA	NA	0	37	37	8	840.9317640000954	NA	NA	NA	NA	841.4665490998887	841.4665490998887	left	0	2.73617974028457	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/5_b.png	mr_images/5_b_z_90.png	left	cw	90	NA	NA	NA	NA	0	38	38	137	506.4950522999279	NA	NA	NA	NA	507.033864099998	507.033864099998	left	1	2.58892980578821	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/9_a.png	mr_images/9_a_z_225.png	left	ccw	135	NA	NA	NA	NA	0	39	39	203	509.265459800139	NA	NA	NA	NA	509.7941160998307	509.7941160998307	right	0	2.87219605885912	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/12_b.png	mr_images/12_b_z_90.png	left	cw	90	NA	NA	NA	NA	0	40	40	65	343.9674717998132	NA	NA	NA	NA	344.5006761001423	344.5006761001423	left	1	4.4258857263485	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/9_a.png	mr_images/9_a_z_45.png	left	cw	45	NA	NA	NA	NA	0	41	41	193	726.3353097997606	NA	NA	NA	NA	726.8643442997709	726.8643442997709	right	0	4.17161662795115	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/5_b.png	mr_images/5_a_z_315.png	right	ccw	45	NA	NA	NA	NA	0	42	42	134	150.4609790001996	NA	NA	NA	NA	151.02754819998518	151.02754819998518	left	0	3.14128895371687	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/1_a.png	mr_images/1_b_z_225.png	right	ccw	135	NA	NA	NA	NA	0	43	43	10	157.94329189974815	NA	NA	NA	NA	158.50990599999204	158.50990599999204	left	0	3.57103459106293	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/4_a.png	mr_images/4_b_z_225.png	right	ccw	135	NA	NA	NA	NA	0	44	44	106	852.2803040998988	NA	NA	NA	NA	852.8135274997912	852.8135274997912	left	0	3.18136029655579	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/4_b.png	mr_images/4_b_z_135.png	left	cw	135	NA	NA	NA	NA	0	45	45	117	457.01863110018894	NA	NA	NA	NA	457.58508310001343	457.58508310001343	right	0	3.90756728092674	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/11_a.png	mr_images/11_b_z_315.png	right	ccw	45	NA	NA	NA	NA	0	46	46	26	708.0170848998241	NA	NA	NA	NA	708.5721558001824	708.5721558001824	left	0	3.22906683792826	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/3_b.png	mr_images/3_a_z_270.png	right	ccw	90	NA	NA	NA	NA	0	47	47	90	684.1203076001257	NA	NA	NA	NA	684.6534796999767	684.6534796999767	left	0	2.97599446575623	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/7_b.png	mr_images/7_b_z_135.png	left	cw	135	NA	NA	NA	NA	0	48	48	189	406.5964131001383	NA	NA	NA	NA	407.14381599985063	407.14381599985063	right	0	4.07139619381633	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/6_b.png	mr_images/6_a_z_90.png	right	cw	90	NA	NA	NA	NA	0	49	49	160	816.8184961997904	NA	NA	NA	NA	817.3517363001592	817.3517363001592	left	0	3.36284008750226	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/1_b.png	mr_images/1_a_z_225.png	right	ccw	135	NA	NA	NA	NA	0	50	50	22	181.59005129989237	NA	NA	NA	NA	NA	182.15669470001012	left	0	3.52803487179335	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/7_a.png	mr_images/7_a_z_315.png	left	ccw	45	NA	NA	NA	NA	0	51	51	171	747.01593639981	NA	NA	NA	NA	747.5659177000634	747.5659177000634	right	0	3.25985784537625	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/11_a.png	mr_images/11_b_z_270.png	right	ccw	90	NA	NA	NA	NA	0	52	52	30	578.2516516000032	NA	NA	NA	NA	578.8077250001952	578.8077250001952	left	0	2.3717507092514998	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/6_b.png	mr_images/6_b_z_45.png	left	cw	45	NA	NA	NA	NA	0	53	53	157	161.50947829987854	NA	NA	NA	NA	162.05937109980732	162.05937109980732	None	0	NA	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/5_a.png	mr_images/5_b_z_315.png	right	ccw	45	NA	NA	NA	NA	0	54	54	122	832.9329071999528	NA	NA	NA	NA	833.4662095000967	833.4662095000967	left	0	3.56013112876099	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/9_a.png	mr_images/9_b_z_225.png	right	ccw	135	NA	NA	NA	NA	0	55	55	202	521.1595235997811	NA	NA	NA	NA	521.7261089999229	521.7261089999229	left	0	4.58856816182379	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/4_b.png	mr_images/4_a_z_90.png	right	cw	90	NA	NA	NA	NA	0	56	56	112	621.5122615001164	NA	NA	NA	NA	622.078897499945	622.078897499945	left	0	4.03970640629996	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/5_b.png	mr_images/5_b_z_45.png	left	cw	45	NA	NA	NA	NA	0	57	57	133	613.94662769977	NA	NA	NA	NA	614.4798599998467	614.4798599998467	None	0	NA	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/7_b.png	mr_images/7_b_z_315.png	left	ccw	45	NA	NA	NA	NA	0	58	58	183	212.41904739988968	NA	NA	NA	NA	212.98574719997123	212.98574719997123	right	0	3.50391632167157	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/12_a.png	mr_images/12_a_z_135.png	left	cw	135	NA	NA	NA	NA	0	59	59	57	376.696362900082	NA	NA	NA	NA	377.246183199808	377.246183199808	right	0	3.5063941894332	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/3_b.png	mr_images/3_a_z_90.png	right	cw	90	NA	NA	NA	NA	0	60	60	88	171.25807400001213	NA	NA	NA	NA	171.8249137001112	171.8249137001112	left	0	4.62768282264005	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/5_b.png	mr_images/5_b_z_315.png	left	ccw	45	NA	NA	NA	NA	0	61	61	135	217.5184758999385	NA	NA	NA	NA	218.0849760998972	218.0849760998972	right	0	4.90876121737529	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/6_a.png	mr_images/6_a_z_90.png	left	cw	90	NA	NA	NA	NA	0	62	62	149	426.9059366001747	NA	NA	NA	NA	427.4391254000366	427.4391254000366	left	1	2.65583309030626	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/9_a.png	mr_images/9_b_z_45.png	right	cw	45	NA	NA	NA	NA	0	63	63	192	858.6626928998157	NA	NA	NA	NA	859.1958936001174	859.1958936001174	left	0	2.63555464369711	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/6_a.png	mr_images/6_b_z_270.png	right	ccw	90	NA	NA	NA	NA	0	64	64	150	135.89648489980027	NA	NA	NA	NA	136.47963789990172	136.47963789990172	left	0	3.15353880135808	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/9_b.png	mr_images/9_b_z_315.png	left	ccw	45	NA	NA	NA	NA	0	65	65	207	475.9659510999918	NA	NA	NA	NA	476.4990632999688	476.4990632999688	right	0	3.86917274899315	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/6_b.png	mr_images/6_a_z_270.png	right	ccw	90	NA	NA	NA	NA	0	66	66	162	731.1470535001718	NA	NA	NA	NA	731.7136687999591	731.7136687999591	left	0	2.90313869609963	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/12_b.png	mr_images/12_a_z_135.png	right	cw	135	NA	NA	NA	NA	0	67	67	68	119.96516899997368	NA	NA	NA	NA	120.548446000088	120.548446000088	left	0	2.6619071160676	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/6_b.png	mr_images/6_b_z_135.png	left	cw	135	NA	NA	NA	NA	0	68	68	165	400.2595994998701	NA	NA	NA	NA	400.826276499778	400.826276499778	right	0	3.01775035739411	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/7_a.png	mr_images/7_b_z_135.png	right	cw	135	NA	NA	NA	NA	0	69	69	176	410.3291772999801	NA	NA	NA	NA	410.8749207998626	410.8749207998626	right	1	3.972138673882	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/3_b.png	mr_images/3_a_z_135.png	right	cw	135	NA	NA	NA	NA	0	70	70	92	632.415036899969	NA	NA	NA	NA	632.9439761000685	632.9439761000685	left	0	2.58935915480834	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/9_b.png	mr_images/9_b_z_45.png	left	cw	45	NA	NA	NA	NA	0	71	71	205	203.7369539001957	NA	NA	NA	NA	204.3035865998827	204.3035865998827	right	0	4.16896502405871	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/1_a.png	mr_images/1_a_z_315.png	left	ccw	45	NA	NA	NA	NA	0	72	72	3	836.4824080001563	NA	NA	NA	NA	837.0157730001956	837.0157730001956	right	0	4.76118931022938	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/4_b.png	mr_images/4_a_z_135.png	right	cw	135	NA	NA	NA	NA	0	73	73	116	304.9605958000757	NA	NA	NA	NA	305.5227760998532	305.5227760998532	left	0	2.52908295055386	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/3_a.png	mr_images/3_a_z_315.png	left	ccw	45	NA	NA	NA	NA	0	74	74	75	604.8646860998124	NA	NA	NA	NA	605.4312371998094	605.4312371998094	right	0	4.84548090875614	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/1_b.png	mr_images/1_b_z_270.png	left	ccw	90	NA	NA	NA	NA	0	75	75	19	122.9814515998587	NA	NA	NA	NA	123.56492230016738	123.56492230016738	left	1	3.32056298793759	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/9_b.png	mr_images/9_a_z_315.png	right	ccw	45	NA	NA	NA	NA	0	76	76	206	128.8683011997491	NA	NA	NA	NA	129.4472491000779	129.4472491000779	left	0	3.00238816638012	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/11_a.png	mr_images/11_a_z_135.png	left	cw	135	NA	NA	NA	NA	0	77	77	33	493.64655360020697	NA	NA	NA	NA	494.18009349983186	494.18009349983186	right	0	2.12406024558004	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/12_b.png	mr_images/12_b_z_45.png	left	cw	45	NA	NA	NA	NA	0	78	78	61	318.15439839987084	NA	NA	NA	NA	318.6708177998662	318.6708177998662	right	0	4.02757342846599	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/12_a.png	mr_images/12_b_z_90.png	right	cw	90	NA	NA	NA	NA	0	79	79	52	185.28954839985815	NA	NA	NA	NA	185.8418422001414	185.8418422001414	right	1	3.93632936978247	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/1_b.png	mr_images/1_a_z_270.png	right	ccw	90	NA	NA	NA	NA	0	80	80	18	310.3554698000662	NA	NA	NA	NA	310.89220630005	310.89220630005	left	0	2.29527227359358	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/1_b.png	mr_images/1_a_z_90.png	right	cw	90	NA	NA	NA	NA	0	81	81	16	246.19765290012583	NA	NA	NA	NA	246.73094560019672	246.73094560019672	left	0	2.97586332343053	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/3_b.png	mr_images/3_a_z_225.png	right	ccw	135	NA	NA	NA	NA	0	82	82	94	542.7232309998944	NA	NA	NA	NA	543.2594650001265	543.2594650001265	left	0	4.34645441698376	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/3_b.png	mr_images/3_b_z_270.png	left	ccw	90	NA	NA	NA	NA	0	83	83	91	249.69719070009887	NA	NA	NA	NA	250.26390059990808	250.26390059990808	right	0	4.23049960902426	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/4_b.png	mr_images/4_a_z_45.png	right	cw	45	NA	NA	NA	NA	0	84	84	108	348.01696000015363	NA	NA	NA	NA	348.5835961000994	348.5835961000994	left	0	3.63213073031511	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/6_a.png	mr_images/6_b_z_45.png	right	cw	45	NA	NA	NA	NA	0	85	85	144	588.8002073001117	NA	NA	NA	NA	589.3334451001137	589.3334451001137	left	0	3.80600665870588	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/11_a.png	mr_images/11_a_z_225.png	left	ccw	135	NA	NA	NA	NA	0	86	86	35	107.26704820012674	NA	NA	NA	NA	107.85026009986176	107.85026009986176	left	1	2.99200993578415	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
mr_images/12_b.png	mr_images/12_b_z_225.png	left	ccw	135	NA	NA	NA	NA	0	87	87	71	300.773475300055	NA	NA	NA	NA	301.3112924997695	301.3112924997695	right	0	3.76844251493458	NA	NA	aad	1	2026-06-01_11h16.49.287	MR	2023.1.0	59.99876408589627
