clr1p1	clr2p1	clr3p1	clr4p1	clr1p2	clr2p2	clr3p2	clr4p2	Hshow	Htest	stim_var	blank_clr	difficulty	answ	l_test	r_test	realclr2	realclr3	realclr	training.thisRepN	training.thisTrialN	training.thisN	training.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	CC_resp_2.keys	CC_resp_2.corr	CC_resp_2.rt	CC_resp.keys	CC_resp.corr	CC_resp.rt	participant	session	date	expName	psychopyVersion	frameRate
#01579B	#E1F5FE	#039BE5	#4FC3F7	#FF6F00	#FFF8E1	#000000	#FFD54F	l_blue	amber	l_rand2	clr3	low	left	#FFB300	#FF8F00	#FFF8E1	#FFB300	NA	NA	NA	NA	NA	0	6	6	56	NA	NA	NA	left	1	0.6591034000739455	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#F1F8E9	#AED581	#7CB342	#33691E	#FFF3E0	#000000	#FB8C00	#E65100	l_green	orange	l_down	clr2	low	left	#FFB74D	#FFE0B2	#FFB74D	#FB8C00	NA	NA	NA	NA	NA	0	7	7	7	NA	NA	NA	left	1	1.3286973000504076	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#BF360C	#F4511E	#FF8A65	#FBE9E7	#33691E	#7CB342	#000000	#F1F8E9	d_orange	l_green	l_up	clr3	high	right	#C5E1A5	#AED581	#7CB342	#AED581	NA	NA	NA	NA	NA	0	8	8	73	NA	NA	NA	right	1	0.9757546000182628	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#6D4C41	#3E2723	#EFEBE9	#A1887F	#00ACC1	#000000	#E0F7FA	#4DD0E1	brown	cyan	l_rand1	clr2	low	right	#0097A7	#006064	#006064	#E0F7FA	NA	NA	NA	NA	NA	0	9	9	29	NA	NA	NA	left	0	1.3859891002066431	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#FFEBEE	#E57373	#E53935	#B71C1C	#E1F5FE	#000000	#039BE5	#01579B	red	l_blue	l_down	clr2	high	left	#4FC3F7	#81D4FA	#4FC3F7	#039BE5	NA	NA	NA	NA	NA	0	10	10	0	NA	NA	NA	right	0	2.842520300298929	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#B71C1C	#E53935	#E57373	#FFEBEE	#004D40	#000000	#4DB6AC	#E0F2F1	red	lime	l_up	clr2	low	left	#00897B	#00695C	#00897B	#4DB6AC	NA	NA	NA	NA	NA	0	11	11	66	NA	NA	NA	left	1	0.9707298004068434	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#F3E5F5	#BA68C8	#8E24AA	#4A148C	#FBE9E7	#FFB74D	#000000	#BF360C	purple	d_orange	l_down	clr3	low	left	#F4511E	#D84315	#FF8A65	#F4511E	NA	NA	NA	NA	NA	0	12	12	16	NA	NA	NA	right	0	0.831007500179112	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#311B92	#EDE7F6	#5E35B1	#9575CD	#B71C1C	#000000	#E53935	#E57373	d_purple	red	l_rand2	clr2	low	right	#EF9A9A	#FFEBEE	#FFEBEE	#E53935	NA	NA	NA	NA	NA	0	13	13	45	NA	NA	NA	left	0	1.0399878998287022	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#1A237E	#3949AB	#7986CB	#E8EAF6	#311B92	#5E35B1	#000000	#EDE7F6	indigo	d_purple	l_up	clr3	low	left	#9575CD	#673AB7	#5E35B1	#9575CD	NA	NA	NA	NA	NA	0	14	14	74	NA	NA	NA	left	1	1.500011700205505	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#F57F17	#FDD835	#FFF176	#FFFDE7	#33691E	#7CB342	#000000	#F1F8E9	yellow	l_green	l_up	clr3	low	left	#AED581	#DCEDC8	#7CB342	#AED581	NA	NA	NA	NA	NA	0	15	15	75	NA	NA	NA	left	1	0.8201674004085362	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#FFFDE7	#FFF176	#FDD835	#F57F17	#E0F7FA	#4DD0E1	#000000	#006064	yellow	cyan	l_down	clr3	high	left	#00ACC1	#00BCD4	#4DD0E1	#00ACC1	NA	NA	NA	NA	NA	0	16	16	11	NA	NA	NA	right	0	2.5417249999009073	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#F3E5F5	#BA68C8	#8E24AA	#4A148C	#E0F2F1	#000000	#00897B	#004D40	purple	lime	l_down	clr2	low	left	#4DB6AC	#B2DFDB	#4DB6AC	#00897B	NA	NA	NA	NA	NA	0	17	17	6	NA	NA	NA	left	1	0.807969800196588	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#8E24AA	#4A148C	#F3E5F5	#BA68C8	#5E35B1	#000000	#EDE7F6	#9575CD	purple	d_purple	l_rand1	clr2	high	left	#311B92	#4527A0	#311B92	#EDE7F6	NA	NA	NA	NA	NA	0	18	18	20	NA	NA	NA	right	0	1.094365700148046	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#E0F2F1	#4DB6AC	#00897B	#004D40	#FBE9E7	#000000	#F4511E	#BF360C	lime	d_orange	l_down	clr2	low	right	#FF5722	#FF8A65	#FF8A65	#F4511E	NA	NA	NA	NA	NA	0	19	19	9	NA	NA	NA	left	0	1.967293600551784	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#EDE7F6	#9575CD	#5E35B1	#311B92	#FFF8E1	#000000	#FFB300	#FF6F00	d_purple	amber	l_down	clr2	low	right	#FFC107	#FFD54F	#FFD54F	#FFB300	NA	NA	NA	NA	NA	0	20	20	8	NA	NA	NA	right	1	1.0805777003988624	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#004D40	#E0F2F1	#00897B	#4DB6AC	#E65100	#000000	#FB8C00	#FFB74D	lime	orange	l_rand2	clr2	low	right	#FFCC80	#FFF3E0	#FFF3E0	#FB8C00	NA	NA	NA	NA	NA	0	21	21	47	NA	NA	NA	left	0	2.0108286002650857	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#004D40	#E0F2F1	#00897B	#4DB6AC	#BF360C	#FBE9E7	#000000	#FF8A65	teal	d_orange	l_rand2	clr3	low	right	#D84315	#F4511E	#FBE9E7	#F4511E	NA	NA	NA	NA	NA	0	22	22	59	NA	NA	NA	right	1	1.1542849005199969	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#43A047	#1B5E20	#E8F5E9	#81C784	#00897B	#004D40	#000000	#4DB6AC	green	teal	l_rand1	clr3	high	right	#B2DFDB	#E0F2F1	#004D40	#E0F2F1	NA	NA	NA	NA	NA	0	23	23	33	NA	NA	NA	left	0	1.2088506002910435	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#311B92	#5E35B1	#9575CD	#EDE7F6	#1B5E20	#000000	#81C784	#E8F5E9	d_purple	green	l_up	clr2	high	right	#4CAF50	#43A047	#43A047	#81C784	NA	NA	NA	NA	NA	0	24	24	62	NA	NA	NA	right	1	0.5791617003269494	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#FB8C00	#E65100	#FFF3E0	#FFB74D	#FDD835	#000000	#FFFDE7	#FFF176	orange	yellow	l_rand1	clr2	high	left	#F57F17	#F9A825	#F57F17	#FFFDE7	NA	NA	NA	NA	NA	0	25	25	23	NA	NA	NA	right	0	0.764246600214392	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#004D40	#00897B	#4DB6AC	#E0F2F1	#3E2723	#000000	#A1887F	#EFEBE9	teal	brown	l_up	clr2	low	left	#6D4C41	#4E342E	#6D4C41	#A1887F	NA	NA	NA	NA	NA	0	26	26	67	NA	NA	NA	left	1	1.183759200386703	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#880E4F	#D81B60	#F06292	#FCE4EC	#B71C1C	#000000	#E57373	#FFEBEE	pink	red	l_up	clr2	low	right	#EF5350	#E53935	#E53935	#E57373	NA	NA	NA	NA	NA	0	27	27	68	NA	NA	NA	right	1	1.4700477002188563	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#FFEBEE	#E57373	#E53935	#B71C1C	#FFFDE7	#000000	#FDD835	#F57F17	red	yellow	l_down	clr2	high	left	#FFF176	#FFEE58	#FFF176	#FDD835	NA	NA	NA	NA	NA	0	28	28	3	NA	NA	NA	right	0	1.607911300379783	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#E53935	#B71C1C	#FFEBEE	#E57373	#7CB342	#000000	#F1F8E9	#AED581	red	l_green	l_rand1	clr2	low	right	#689F38	#33691E	#33691E	#F1F8E9	NA	NA	NA	NA	NA	0	29	29	25	NA	NA	NA	right	1	1.1312155001796782	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#B71C1C	#FFEBEE	#E53935	#E57373	#1A237E	#E8EAF6	#000000	#7986CB	red	indigo	l_rand2	clr3	high	right	#303F9F	#3949AB	#E8EAF6	#3949AB	NA	NA	NA	NA	NA	0	30	30	50	NA	NA	NA	right	1	1.2952926000580192	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#FFF3E0	#FFB74D	#FB8C00	#E65100	#FCE4EC	#F06292	#000000	#880E4F	orange	pink	l_down	clr3	low	left	#D81B60	#EC407A	#F06292	#D81B60	NA	NA	NA	NA	NA	0	31	31	15	NA	NA	NA	left	1	1.5099967001006007	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#5E35B1	#311B92	#EDE7F6	#9575CD	#6D4C41	#3E2723	#000000	#A1887F	d_purple	brown	l_rand1	clr3	low	left	#EFEBE9	#BCAAA4	#3E2723	#EFEBE9	NA	NA	NA	NA	NA	0	32	32	35	NA	NA	NA	right	0	1.9810906001366675	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#33691E	#F1F8E9	#7CB342	#AED581	#0D47A1	#E3F2FD	#000000	#64B5F6	l_green	blue	l_rand2	clr3	low	left	#1E88E5	#42A5F5	#E3F2FD	#1E88E5	NA	NA	NA	NA	NA	0	33	33	57	NA	NA	NA	right	0	1.7450121003203094	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#3E2723	#EFEBE9	#6D4C41	#A1887F	#0D47A1	#E3F2FD	#000000	#64B5F6	brown	blue	l_rand2	clr3	high	right	#2196F3	#1E88E5	#E3F2FD	#1E88E5	NA	NA	NA	NA	NA	0	34	34	54	NA	NA	NA	right	1	1.0533427000045776	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#D81B60	#880E4F	#FCE4EC	#F06292	#FDD835	#F57F17	#000000	#FFF176	pink	yellow	l_rand1	clr3	high	right	#FFF9C4	#FFFDE7	#F57F17	#FFFDE7	NA	NA	NA	NA	NA	0	35	35	31	NA	NA	NA	left	0	1.3657973003573716	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#0D47A1	#E3F2FD	#1E88E5	#64B5F6	#4A148C	#000000	#8E24AA	#BA68C8	blue	purple	l_rand2	clr2	high	left	#F3E5F5	#E1BEE7	#F3E5F5	#8E24AA	NA	NA	NA	NA	NA	0	36	36	41	NA	NA	NA	right	0	2.4552124002948403	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#039BE5	#01579B	#E1F5FE	#4FC3F7	#D81B60	#000000	#FCE4EC	#F06292	l_blue	pink	l_rand1	clr2	high	left	#880E4F	#AD1457	#880E4F	#FCE4EC	NA	NA	NA	NA	NA	0	37	37	21	NA	NA	NA	right	0	1.8936445000581443	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#E3F2FD	#64B5F6	#1E88E5	#0D47A1	#E0F2F1	#4DB6AC	#000000	#004D40	blue	teal	l_down	clr3	high	right	#00796B	#00897B	#4DB6AC	#00897B	NA	NA	NA	NA	NA	0	38	38	12	NA	NA	NA	right	1	4.366054300218821	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#F4511E	#BF360C	#FBE9E7	#FF8A65	#43A047	#1B5E20	#000000	#81C784	d_orange	green	l_rand1	clr3	low	left	#E8F5E9	#A5D6A7	#1B5E20	#E8F5E9	NA	NA	NA	NA	NA	0	39	39	38	NA	NA	NA	left	1	0.5276247002184391	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#7CB342	#33691E	#F1F8E9	#AED581	#8E24AA	#000000	#F3E5F5	#BA68C8	l_green	purple	l_rand1	clr2	high	left	#4A148C	#6A1B9A	#4A148C	#F3E5F5	NA	NA	NA	NA	NA	0	40	40	22	NA	NA	NA	right	0	1.1319420002400875	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#BF360C	#FBE9E7	#F4511E	#FF8A65	#B71C1C	#000000	#E53935	#E57373	d_orange	red	l_rand2	clr2	low	right	#EF9A9A	#FFEBEE	#FFEBEE	#E53935	NA	NA	NA	NA	NA	0	41	41	48	NA	NA	NA	right	1	0.4808828001841903	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#E8F5E9	#81C784	#43A047	#1B5E20	#FFEBEE	#000000	#E53935	#B71C1C	green	red	l_down	clr2	high	right	#EF9A9A	#E57373	#E57373	#E53935	NA	NA	NA	NA	NA	0	42	42	5	NA	NA	NA	right	1	0.9362290003336966	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#E8EAF6	#7986CB	#3949AB	#1A237E	#FFF3E0	#FFB74D	#000000	#E65100	indigo	orange	l_down	clr3	high	left	#FB8C00	#FF9800	#FFB74D	#FB8C00	NA	NA	NA	NA	NA	0	43	43	10	NA	NA	NA	right	0	3.360319200437516	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#827717	#C0CA33	#DCE775	#F9FBE7	#004D40	#000000	#4DB6AC	#E0F2F1	lime	teal	l_up	clr2	high	right	#009688	#00897B	#00897B	#4DB6AC	NA	NA	NA	NA	NA	0	44	44	63	NA	NA	NA	right	1	0.9516192004084588	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#F57F17	#FFFDE7	#FDD835	#FFF176	#BF360C	#FBE9E7	#000000	#FF8A65	yellow	d_orange	l_rand2	clr3	high	right	#FF5722	#F4511E	#FBE9E7	#F4511E	NA	NA	NA	NA	NA	0	45	45	53	NA	NA	NA	left	0	0.7788931000977755	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#006064	#E0F7FA	#00ACC1	#4DD0E1	#311B92	#000000	#5E35B1	#9575CD	cyan	d_purple	l_rand2	clr2	low	right	#B39DDB	#EDE7F6	#EDE7F6	#5E35B1	NA	NA	NA	NA	NA	0	46	46	46	NA	NA	NA	right	1	1.4721101000905037	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#33691E	#7CB342	#AED581	#F1F8E9	#880E4F	#000000	#F06292	#FCE4EC	l_green	pink	l_up	clr2	high	left	#D81B60	#E91E63	#D81B60	#F06292	NA	NA	NA	NA	NA	0	47	47	61	NA	NA	NA	right	0	1.5454910001717508	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#FCE4EC	#F06292	#D81B60	#880E4F	#FBE9E7	#000000	#F4511E	#BF360C	pink	d_orange	l_down	clr2	high	right	#FFAB91	#FF8A65	#FF8A65	#F4511E	NA	NA	NA	NA	NA	0	48	48	4	NA	NA	NA	right	1	1.2278533005155623	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#B71C1C	#FFEBEE	#E53935	#E57373	#E65100	#000000	#FB8C00	#FFB74D	red	orange	l_rand2	clr2	low	right	#FFCC80	#FFF3E0	#FFF3E0	#FB8C00	NA	NA	NA	NA	NA	0	49	49	49	NA	NA	NA	left	0	0.8910361002199352	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#00897B	#004D40	#E0F2F1	#4DB6AC	#FFB300	#000000	#FFF8E1	#FFD54F	teal	amber	l_rand1	clr2	low	right	#FFA000	#FF6F00	#FF6F00	#FFF8E1	NA	NA	NA	NA	NA	0	50	50	27	NA	NA	NA	left	0	0.7210667999461293	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#0D47A1	#1E88E5	#64B5F6	#E3F2FD	#FF6F00	#FFB300	#000000	#FFF8E1	blue	amber	l_up	clr3	low	right	#FFC107	#FFD54F	#FFB300	#FFD54F	NA	NA	NA	NA	NA	0	51	51	77	NA	NA	NA	left	0	0.6778031000867486	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#004D40	#E0F2F1	#00897B	#4DB6AC	#3E2723	#EFEBE9	#000000	#A1887F	teal	brown	l_rand2	clr3	high	right	#5D4037	#6D4C41	#EFEBE9	#6D4C41	NA	NA	NA	NA	NA	0	52	52	52	NA	NA	NA	right	1	2.335867500398308	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#FF6F00	#FFF8E1	#FFB300	#FFD54F	#880E4F	#000000	#D81B60	#F06292	amber	pink	l_rand2	clr2	high	left	#FCE4EC	#F8BBD0	#FCE4EC	#D81B60	NA	NA	NA	NA	NA	0	53	53	43	NA	NA	NA	left	1	0.9153458001092076	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#E1F5FE	#4FC3F7	#039BE5	#01579B	#EDE7F6	#9575CD	#000000	#311B92	l_blue	d_purple	l_down	clr3	low	left	#5E35B1	#7E57C2	#9575CD	#5E35B1	NA	NA	NA	NA	NA	0	54	54	14	NA	NA	NA	right	0	1.7678856002166867	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#1A237E	#E8EAF6	#3949AB	#7986CB	#01579B	#E1F5FE	#000000	#4FC3F7	indigo	l_blue	l_rand2	clr3	high	right	#03A9F4	#039BE5	#E1F5FE	#039BE5	NA	NA	NA	NA	NA	0	55	55	51	NA	NA	NA	right	1	1.2599710002541542	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#FDD835	#F57F17	#FFFDE7	#FFF176	#FFB300	#FF6F00	#000000	#FFD54F	yellow	amber	l_rand1	clr3	high	left	#FFF8E1	#FFECB3	#FF6F00	#FFF8E1	NA	NA	NA	NA	NA	0	56	56	30	NA	NA	NA	left	1	0.4664739002473653	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#006064	#00ACC1	#4DD0E1	#E0F7FA	#01579B	#039BE5	#000000	#E1F5FE	cyan	l_blue	l_up	clr3	high	right	#81D4FA	#4FC3F7	#039BE5	#4FC3F7	NA	NA	NA	NA	NA	0	57	57	72	NA	NA	NA	right	1	1.1838879003189504	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#E0F2F1	#4DB6AC	#00897B	#004D40	#FFFDE7	#000000	#FDD835	#F57F17	teal	yellow	l_down	clr2	high	left	#FFF176	#FFF59D	#FFF176	#FDD835	NA	NA	NA	NA	NA	0	58	58	1	NA	NA	NA	left	1	0.833434000145644	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#E65100	#FB8C00	#FFB74D	#FFF3E0	#1A237E	#3949AB	#000000	#E8EAF6	orange	indigo	l_up	clr3	low	right	#3F51B5	#7986CB	#3949AB	#7986CB	NA	NA	NA	NA	NA	0	59	59	79	NA	NA	NA	left	0	0.9763056999072433	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#43A047	#1B5E20	#E8F5E9	#81C784	#00ACC1	#006064	#000000	#4DD0E1	green	cyan	l_rand1	clr3	low	left	#E0F7FA	#80DEEA	#006064	#E0F7FA	NA	NA	NA	NA	NA	0	60	60	39	NA	NA	NA	left	1	0.4828661005012691	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#FBE9E7	#FF8A65	#F4511E	#BF360C	#F3E5F5	#BA68C8	#000000	#4A148C	d_orange	purple	l_down	clr3	low	right	#6A1B9A	#8E24AA	#BA68C8	#8E24AA	NA	NA	NA	NA	NA	0	61	61	19	NA	NA	NA	right	1	1.4110036003403366	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#00ACC1	#006064	#E0F7FA	#4DD0E1	#43A047	#1B5E20	#000000	#81C784	cyan	green	l_rand1	clr3	low	left	#E8F5E9	#A5D6A7	#1B5E20	#E8F5E9	NA	NA	NA	NA	NA	0	62	62	36	NA	NA	NA	right	0	0.907519000582397	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#FFF8E1	#FFD54F	#FFB300	#FF6F00	#E8EAF6	#7986CB	#000000	#1A237E	amber	indigo	l_down	clr3	high	right	#3F51B5	#3949AB	#7986CB	#3949AB	NA	NA	NA	NA	NA	0	63	63	13	NA	NA	NA	right	1	1.4095870000310242	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#311B92	#5E35B1	#9575CD	#EDE7F6	#880E4F	#000000	#F06292	#FCE4EC	d_purple	pink	l_up	clr2	high	right	#E91E63	#D81B60	#D81B60	#F06292	NA	NA	NA	NA	NA	0	64	64	64	NA	NA	NA	left	0	1.3442613002844157	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#4A148C	#F3E5F5	#8E24AA	#BA68C8	#827717	#F9FBE7	#000000	#DCE775	purple	lime	l_rand2	clr3	low	left	#C0CA33	#D4E157	#F9FBE7	#C0CA33	NA	NA	NA	NA	NA	0	65	65	55	NA	NA	NA	left	1	0.8252289001829922	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#EFEBE9	#A1887F	#6D4C41	#3E2723	#E8F5E9	#000000	#43A047	#1B5E20	brown	green	l_down	clr2	high	left	#81C784	#A5D6A7	#81C784	#43A047	NA	NA	NA	NA	NA	0	66	66	2	NA	NA	NA	left	1	0.7233824003487825	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#E65100	#FB8C00	#FFB74D	#FFF3E0	#0D47A1	#1E88E5	#000000	#E3F2FD	orange	blue	l_up	clr3	high	left	#64B5F6	#42A5F5	#1E88E5	#64B5F6	NA	NA	NA	NA	NA	0	67	67	71	NA	NA	NA	left	1	1.5518672005273402	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#1B5E20	#43A047	#81C784	#E8F5E9	#4A148C	#000000	#BA68C8	#F3E5F5	green	purple	l_up	clr2	low	right	#6A1B9A	#8E24AA	#8E24AA	#BA68C8	NA	NA	NA	NA	NA	0	68	68	69	NA	NA	NA	right	1	0.7764467000961304	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#4A148C	#8E24AA	#BA68C8	#F3E5F5	#0D47A1	#000000	#64B5F6	#E3F2FD	purple	blue	l_up	clr2	high	left	#1E88E5	#2196F3	#1E88E5	#64B5F6	NA	NA	NA	NA	NA	0	69	69	60	NA	NA	NA	right	0	2.3616746002808213	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
