imagefile	stimfile	corrAns	MRdir	angle	training.thisRepN	training.thisTrialN	training.thisN	training.thisIndex	mentalrot_trials.thisRepN	mentalrot_trials.thisTrialN	mentalrot_trials.thisN	mentalrot_trials.thisIndex	blank.started	mr_answ_2.started	mr_answ_2.keys	mr_answ_2.corr	mr_answ_2.rt	blank.stopped	mr_answ.started	mr_answ.keys	mr_answ.corr	mr_answ.rt	byebye_text.started	participant	session	date	expName	psychopyVersion	frameRate	...31
mr_images/9_a.png	mr_images/9_a_z_315.png	left	ccw	45	NA	NA	NA	NA	0	17	17	195	270.89429460000247	NA	NA	NA	NA	271.46085479995236	271.46085479995236	left	1	2.2543517001904547	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/6_b.png	mr_images/6_b_z_45.png	left	cw	45	NA	NA	NA	NA	0	18	18	157	273.74398879986256	NA	NA	NA	NA	274.31100500002503	274.31100500002503	right	0	2.9390132003463805	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/5_b.png	mr_images/5_a_z_135.png	right	cw	135	NA	NA	NA	NA	0	19	19	140	277.27669710014015	NA	NA	NA	NA	277.8432754999958	277.8432754999958	right	1	3.139606600161642	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/12_a.png	mr_images/12_a_z_225.png	left	ccw	135	NA	NA	NA	NA	0	20	20	59	281.0094146002084	NA	NA	NA	NA	281.57611750019714	281.57611750019714	left	1	3.0989820999093354	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/6_b.png	mr_images/6_a_z_135.png	right	cw	135	NA	NA	NA	NA	0	21	21	164	284.6922809998505	NA	NA	NA	NA	285.24217970017344	285.24217970017344	left	0	3.7553119002841417	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/5_b.png	mr_images/5_b_z_90.png	left	cw	90	NA	NA	NA	NA	0	22	22	137	289.02511439984664	NA	NA	NA	NA	289.59158919984475	289.59158919984475	left	1	3.458749100100249	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/5_b.png	mr_images/5_b_z_45.png	left	cw	45	NA	NA	NA	NA	0	23	23	133	293.074562900234	NA	NA	NA	NA	293.64067299989983	293.64067299989983	right	0	3.60078309988603	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/9_b.png	mr_images/9_a_z_225.png	right	ccw	135	NA	NA	NA	NA	0	24	24	214	297.27384509984404	NA	NA	NA	NA	297.85711999982595	297.85711999982595	right	1	3.305011000484228	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/6_a.png	mr_images/6_b_z_45.png	right	cw	45	NA	NA	NA	NA	0	25	25	144	301.1900587999262	NA	NA	NA	NA	301.7250537001528	301.7250537001528	right	1	2.878127499949187	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/4_a.png	mr_images/4_b_z_135.png	right	cw	135	NA	NA	NA	NA	0	26	26	104	304.6270344001241	NA	NA	NA	NA	305.1894626999274	305.1894626999274	left	0	3.131046500056982	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/3_b.png	mr_images/3_b_z_315.png	left	ccw	45	NA	NA	NA	NA	0	27	27	87	308.3390285000205	NA	NA	NA	NA	308.90679829986766	308.90679829986766	left	1	2.7099832999520004	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/12_a.png	mr_images/12_b_z_270.png	right	ccw	90	NA	NA	NA	NA	0	28	28	54	311.6385260000825	NA	NA	NA	NA	312.2051439001225	312.2051439001225	left	0	3.557371399831027	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/3_a.png	mr_images/3_a_z_225.png	left	ccw	135	NA	NA	NA	NA	0	29	29	83	315.7880358998664	NA	NA	NA	NA	NA	316.3564797998406	right	0	2.588986000046134	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/9_a.png	mr_images/9_a_z_270.png	left	ccw	90	NA	NA	NA	NA	0	30	30	199	318.9749691998586	NA	NA	NA	NA	319.53848210023716	319.53848210023716	right	0	4.668643199838698	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/5_a.png	mr_images/5_a_z_90.png	left	cw	90	NA	NA	NA	NA	0	31	31	125	324.22414930025116	NA	NA	NA	NA	324.78678900003433	324.78678900003433	right	0	2.9244957002811134	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/1_a.png	mr_images/1_a_z_90.png	left	cw	90	NA	NA	NA	NA	0	32	32	5	327.73631429998204	NA	NA	NA	NA	328.3195338002406	328.3195338002406	right	0	3.854954199865461	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/5_b.png	mr_images/5_a_z_45.png	right	cw	45	NA	NA	NA	NA	0	33	33	132	332.2023634002544	NA	NA	NA	NA	332.75227720011026	332.75227720011026	right	1	3.3012709999457	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/1_b.png	mr_images/1_a_z_315.png	right	ccw	45	NA	NA	NA	NA	0	34	34	14	336.08516759984195	NA	NA	NA	NA	336.6517463000491	336.6517463000491	left	0	3.4660578998737037	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/11_b.png	mr_images/11_a_z_45.png	right	cw	45	NA	NA	NA	NA	0	35	35	36	340.13468659995124	NA	NA	NA	NA	340.7014648998156	340.7014648998156	right	1	3.5847678002901375	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/6_b.png	mr_images/6_b_z_90.png	left	cw	90	NA	NA	NA	NA	0	36	36	161	344.31737020006403	NA	NA	NA	NA	344.8839869000949	344.8839869000949	right	0	3.4039028002880514	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/12_b.png	mr_images/12_b_z_315.png	left	ccw	45	NA	NA	NA	NA	0	37	37	63	348.3168379999697	NA	NA	NA	NA	348.88328200019896	348.88328200019896	left	1	3.3686731001362205	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/1_a.png	mr_images/1_b_z_225.png	right	ccw	135	NA	NA	NA	NA	0	38	38	10	352.28285579988733	NA	NA	NA	NA	352.83477149996907	352.83477149996907	right	1	2.364979099947959	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/9_a.png	mr_images/9_b_z_270.png	right	ccw	90	NA	NA	NA	NA	0	39	39	198	355.21584240021184	NA	NA	NA	NA	355.78251670021564	355.78251670021564	left	0	2.6341222999617457	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/9_b.png	mr_images/9_b_z_45.png	left	cw	45	NA	NA	NA	NA	0	40	40	205	358.4487284999341	NA	NA	NA	NA	359.0153935002163	359.0153935002163	right	0	2.136055000126362	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/3_a.png	mr_images/3_b_z_90.png	right	cw	90	NA	NA	NA	NA	0	41	41	76	361.18177720019594	NA	NA	NA	NA	361.74874729989097	361.74874729989097	right	1	2.9342631003819406	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/11_b.png	mr_images/11_a_z_225.png	right	ccw	135	NA	NA	NA	NA	0	42	42	46	364.71444769995287	NA	NA	NA	NA	365.25129419984296	365.25129419984296	right	1	2.7293434999883175	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/1_a.png	mr_images/1_a_z_225.png	left	ccw	135	NA	NA	NA	NA	0	43	43	11	368.00190650019795	NA	NA	NA	NA	368.5637317998335	368.5637317998335	right	0	3.3449862003326416	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/5_a.png	mr_images/5_b_z_135.png	right	cw	135	NA	NA	NA	NA	0	44	44	128	371.930236000102	NA	NA	NA	NA	372.48011490004137	372.48011490004137	right	1	3.004643600434065	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/6_b.png	mr_images/6_a_z_45.png	right	cw	45	NA	NA	NA	NA	0	45	45	156	375.5137889999896	NA	NA	NA	NA	376.0961382999085	376.0961382999085	right	1	3.4242862998507917	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/7_b.png	mr_images/7_b_z_90.png	left	cw	90	NA	NA	NA	NA	0	46	46	185	379.5458738999441	NA	NA	NA	NA	380.1302053998224	380.1302053998224	right	0	2.9456544001586735	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/7_b.png	mr_images/7_b_z_315.png	left	ccw	45	NA	NA	NA	NA	0	47	47	183	383.0953513002023	NA	NA	NA	NA	383.6620307001285	383.6620307001285	left	1	2.1560941003262997	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/4_a.png	mr_images/4_b_z_315.png	right	ccw	45	NA	NA	NA	NA	0	48	48	98	385.8449607002549	NA	NA	NA	NA	386.4115758999251	386.4115758999251	left	0	3.0353458002209663	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/7_b.png	mr_images/7_b_z_45.png	left	cw	45	NA	NA	NA	NA	0	49	49	181	389.47799699986354	NA	NA	NA	NA	390.0316194999032	390.0316194999032	right	0	2.052192300092429	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/9_a.png	mr_images/9_a_z_135.png	left	cw	135	NA	NA	NA	NA	0	50	50	201	392.114729099907	NA	NA	NA	NA	392.67771560000256	392.67771560000256	right	0	3.719229399692267	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/5_a.png	mr_images/5_b_z_45.png	right	cw	45	NA	NA	NA	NA	0	51	51	120	396.4268418001011	NA	NA	NA	NA	396.9766823998653	396.9766823998653	right	1	2.8785837003961205	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/9_b.png	mr_images/9_a_z_90.png	right	cw	90	NA	NA	NA	NA	0	52	52	208	399.87621460016817	NA	NA	NA	NA	400.44308090023696	400.44308090023696	right	1	2.603418900165707	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/12_b.png	mr_images/12_a_z_90.png	right	cw	90	NA	NA	NA	NA	0	53	53	64	403.0758628002368	NA	NA	NA	NA	403.62582419998944	403.62582419998944	left	0	2.358573299832642	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/5_b.png	mr_images/5_a_z_270.png	right	ccw	90	NA	NA	NA	NA	0	54	54	138	406.0088209998794	NA	NA	NA	NA	406.55875839991495	406.55875839991495	right	1	4.529535400215536	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/7_b.png	mr_images/7_b_z_225.png	left	ccw	135	NA	NA	NA	NA	0	55	55	191	411.1080975001678	NA	NA	NA	NA	411.6747456002049	411.6747456002049	right	0	2.431146700400859	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/1_a.png	mr_images/1_b_z_315.png	right	ccw	45	NA	NA	NA	NA	0	56	56	2	414.12437159987167	NA	NA	NA	NA	414.67581549985334	414.67581549985334	right	1	2.089082600083202	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/1_b.png	mr_images/1_a_z_270.png	right	ccw	90	NA	NA	NA	NA	0	57	57	18	416.7946446002461	NA	NA	NA	NA	417.35719789983705	417.35719789983705	right	1	3.9858481003902857	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/4_b.png	mr_images/4_b_z_315.png	left	ccw	45	NA	NA	NA	NA	0	58	58	111	421.37349379993975	NA	NA	NA	NA	421.9399532000534	421.9399532000534	left	1	1.796434000134468	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/11_a.png	mr_images/11_b_z_270.png	right	ccw	90	NA	NA	NA	NA	0	59	59	30	423.7563085998409	NA	NA	NA	NA	424.30766100017354	424.30766100017354	right	1	4.521564799826592	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/3_b.png	mr_images/3_a_z_315.png	right	ccw	45	NA	NA	NA	NA	0	60	60	86	428.8561653001234	NA	NA	NA	NA	429.42249000025913	429.42249000025913	left	0	2.015036900062114	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/12_a.png	mr_images/12_b_z_90.png	right	cw	90	NA	NA	NA	NA	0	61	61	52	431.4549515000545	NA	NA	NA	NA	431.994231800083	431.994231800083	left	0	2.615013299975544	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/4_a.png	mr_images/4_a_z_225.png	left	ccw	135	NA	NA	NA	NA	0	62	62	107	434.62557710008696	NA	NA	NA	NA	NA	435.1890833000653	right	0	2.6191503000445664	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/4_a.png	mr_images/4_a_z_270.png	left	ccw	90	NA	NA	NA	NA	0	63	63	103	437.8377363998443	NA	NA	NA	NA	438.4043041998521	438.4043041998521	right	0	2.217650500126183	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/12_b.png	mr_images/12_a_z_270.png	right	ccw	90	NA	NA	NA	NA	0	64	64	66	440.65402740007266	NA	NA	NA	NA	441.2034660000354	441.2034660000354	left	0	4.53515819972381	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/12_b.png	mr_images/12_b_z_45.png	left	cw	45	NA	NA	NA	NA	0	65	65	61	445.7699068998918	NA	NA	NA	NA	446.3365974999033	446.3365974999033	left	1	2.25371260009706	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/5_b.png	mr_images/5_b_z_315.png	left	ccw	45	NA	NA	NA	NA	0	66	66	135	448.6199174998328	NA	NA	NA	NA	449.1701279999688	449.1701279999688	None	0	NA	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/3_a.png	mr_images/3_a_z_90.png	left	cw	90	NA	NA	NA	NA	0	67	67	77	454.135939899832	NA	NA	NA	NA	NA	454.6901748999953	right	0	2.6003189999610186	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/6_a.png	mr_images/6_b_z_315.png	right	ccw	45	NA	NA	NA	NA	0	68	68	146	457.3060786998831	NA	NA	NA	NA	457.8516664998606	457.8516664998606	left	0	3.3125820998102427	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/12_a.png	mr_images/12_b_z_315.png	right	ccw	45	NA	NA	NA	NA	0	69	69	50	461.1845598998479	NA	NA	NA	NA	461.7343967999332	461.7343967999332	left	0	1.3851260002702477	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/1_b.png	mr_images/1_b_z_45.png	left	cw	45	NA	NA	NA	NA	0	70	70	13	463.1509301001206	NA	NA	NA	NA	463.7174116000533	463.7174116000533	right	0	2.268108000047505	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/5_b.png	mr_images/5_a_z_315.png	right	ccw	45	NA	NA	NA	NA	0	71	71	134	466.0171329001896	NA	NA	NA	NA	466.5837619998492	466.5837619998492	left	0	2.5018071001395583	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/6_a.png	mr_images/6_a_z_315.png	left	ccw	45	NA	NA	NA	NA	0	72	72	147	469.1166345998645	NA	NA	NA	NA	469.6832317998633	469.6832317998633	right	0	3.0208129002712667	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/11_b.png	mr_images/11_a_z_315.png	right	ccw	45	NA	NA	NA	NA	0	73	73	38	472.7329045999795	NA	NA	NA	NA	473.29995740018785	473.29995740018785	left	0	3.631320499815047	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/7_b.png	mr_images/7_a_z_135.png	right	cw	135	NA	NA	NA	NA	0	74	74	188	476.9489421001635	NA	NA	NA	NA	477.4992793998681	477.4992793998681	right	1	2.6637849998660386	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/4_b.png	mr_images/4_a_z_135.png	right	cw	135	NA	NA	NA	NA	0	75	75	116	480.1819695997983	NA	NA	NA	NA	480.74844620004296	480.74844620004296	left	0	3.240421900060028	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/6_b.png	mr_images/6_a_z_225.png	right	ccw	135	NA	NA	NA	NA	0	76	76	166	484.0146822999231	NA	NA	NA	NA	484.5646051000804	484.5646051000804	right	1	1.8984051002189517	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/12_a.png	mr_images/12_a_z_270.png	left	ccw	90	NA	NA	NA	NA	0	77	77	55	486.48153130011633	NA	NA	NA	NA	487.01409800024703	487.01409800024703	left	1	4.466394099872559	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/12_a.png	mr_images/12_a_z_45.png	left	cw	45	NA	NA	NA	NA	0	78	78	49	491.4969628001563	NA	NA	NA	NA	492.0803602999076	492.0803602999076	right	0	1.7835523001849651	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/12_b.png	mr_images/12_b_z_90.png	left	cw	90	NA	NA	NA	NA	0	79	79	65	493.88034310005605	NA	NA	NA	NA	494.4131742999889	494.4131742999889	left	1	2.722178699914366	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/9_a.png	mr_images/9_b_z_45.png	right	cw	45	NA	NA	NA	NA	0	80	80	192	497.1627821000293	NA	NA	NA	NA	497.69564819987863	497.69564819987863	right	1	1.6516936998814344	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/9_b.png	mr_images/9_b_z_90.png	left	cw	90	NA	NA	NA	NA	0	81	81	209	499.3792187999934	NA	NA	NA	NA	499.945812900085	499.945812900085	left	1	1.5155119001865387	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/4_b.png	mr_images/4_a_z_90.png	right	cw	90	NA	NA	NA	NA	0	82	82	112	501.4789128000848	NA	NA	NA	NA	502.04549780022353	502.04549780022353	right	1	3.171315399929881	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/4_b.png	mr_images/4_b_z_90.png	left	cw	90	NA	NA	NA	NA	0	83	83	113	505.24507870012894	NA	NA	NA	NA	505.7992054000497	505.7992054000497	right	0	2.1932065999135375	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/3_b.png	mr_images/3_b_z_225.png	left	ccw	135	NA	NA	NA	NA	0	84	84	95	508.01620290009305	NA	NA	NA	NA	508.5778210000135	508.5778210000135	right	0	4.11392020015046	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/1_a.png	mr_images/1_b_z_45.png	right	cw	45	NA	NA	NA	NA	0	85	85	0	512.7111754999496	NA	NA	NA	NA	513.2444309000857	513.2444309000857	right	1	3.811810399871319	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
mr_images/1_a.png	mr_images/1_a_z_270.png	left	ccw	90	NA	NA	NA	NA	0	86	86	7	517.0807636999525	NA	NA	NA	NA	517.6151025001891	517.6151025001891	right	0	2.7446281001903117	NA	ABF	001	2026-03-12_14h07.30.665	MR	2023.1.0	59.906713253196834	NA
