imagefile	stimfile	corrAns	MRdir	angle	training.thisRepN	training.thisTrialN	training.thisN	training.thisIndex	mentalrot_trials.thisRepN	mentalrot_trials.thisTrialN	mentalrot_trials.thisN	mentalrot_trials.thisIndex	blank.started	mr_answ_2.started	mr_answ_2.keys	mr_answ_2.corr	mr_answ_2.rt	blank.stopped	mr_answ.started	mr_answ.keys	mr_answ.corr	mr_answ.rt	byebye_text.started	participant	session	date	expName	psychopyVersion	frameRate	...31
mr_images/11_b.png	mr_images/11_a_z_135.png	right	cw	135	NA	NA	NA	NA	0	36	36	44	320.49984259996563	NA	NA	NA	NA	321.05201350012794	321.05201350012794	right	1	3.589424599893391	NA	atn	001	2026-03-10_18h07.12.327	MR	2023.1.0	60.00171604817558	NA
mr_images/6_a.png	mr_images/6_a_z_270.png	left	ccw	90	NA	NA	NA	NA	0	37	37	151	324.6703277998604	NA	NA	NA	NA	325.21564849978313	325.21564849978313	right	0	3.9542142995633185	NA	atn	001	2026-03-10_18h07.12.327	MR	2023.1.0	60.00171604817558	NA
mr_images/3_a.png	mr_images/3_b_z_270.png	right	ccw	90	NA	NA	NA	NA	0	38	38	78	329.19864269997925	NA	NA	NA	NA	329.7495490000583	329.7495490000583	None	0	NA	NA	atn	001	2026-03-10_18h07.12.327	MR	2023.1.0	60.00171604817558	NA
mr_images/5_a.png	mr_images/5_a_z_270.png	left	ccw	90	NA	NA	NA	NA	0	39	39	127	334.71455649985	NA	NA	NA	NA	NA	335.2641214001924	None	0	NA	NA	atn	001	2026-03-10_18h07.12.327	MR	2023.1.0	60.00171604817558	NA
mr_images/9_b.png	mr_images/9_a_z_135.png	right	cw	135	NA	NA	NA	NA	0	40	40	212	340.2138416999951	NA	NA	NA	NA	NA	340.76356719993055	right	1	3.904572000261396	NA	atn	001	2026-03-10_18h07.12.327	MR	2023.1.0	60.00171604817558	NA
mr_images/9_b.png	mr_images/9_b_z_270.png	left	ccw	90	NA	NA	NA	NA	0	41	41	211	344.6963519998826	NA	NA	NA	NA	345.246362300124	345.246362300124	None	0	NA	NA	atn	001	2026-03-10_18h07.12.327	MR	2023.1.0	60.00171604817558	NA
mr_images/9_b.png	mr_images/9_b_z_225.png	left	ccw	135	NA	NA	NA	NA	0	42	42	215	350.21232379972935	NA	NA	NA	NA	NA	350.74855409981683	right	0	3.659234599675983	NA	atn	001	2026-03-10_18h07.12.327	MR	2023.1.0	60.00171604817558	NA
mr_images/6_a.png	mr_images/6_b_z_225.png	right	ccw	135	NA	NA	NA	NA	0	43	43	154	354.43266170006245	NA	NA	NA	NA	354.9816458998248	354.9816458998248	left	0	4.804444899782538	NA	atn	001	2026-03-10_18h07.12.327	MR	2023.1.0	60.00171604817558	NA
mr_images/7_b.png	mr_images/7_b_z_315.png	left	ccw	45	NA	NA	NA	NA	0	44	44	183	359.81531199999154	NA	NA	NA	NA	360.34826869983226	360.34826869983226	right	0	3.404304699972272	NA	atn	001	2026-03-10_18h07.12.327	MR	2023.1.0	60.00171604817558	NA
mr_images/1_b.png	mr_images/1_b_z_45.png	left	cw	45	NA	NA	NA	NA	0	45	45	13	363.78136839997023	NA	NA	NA	NA	NA	364.3271066998131	right	0	4.449049000162631	NA	atn	001	2026-03-10_18h07.12.327	MR	2023.1.0	60.00171604817558	NA
mr_images/1_a.png	mr_images/1_a_z_135.png	left	cw	135	NA	NA	NA	NA	0	46	46	9	368.79308059997857	NA	NA	NA	NA	369.3485182998702	369.3485182998702	None	0	NA	NA	atn	001	2026-03-10_18h07.12.327	MR	2023.1.0	60.00171604817558	NA
mr_images/6_b.png	mr_images/6_b_z_90.png	left	cw	90	NA	NA	NA	NA	0	47	47	161	374.3092339998111	NA	NA	NA	NA	NA	374.8612465001642	None	0	NA	NA	atn	001	2026-03-10_18h07.12.327	MR	2023.1.0	60.00171604817558	NA
mr_images/9_a.png	mr_images/9_a_z_270.png	left	ccw	90	NA	NA	NA	NA	0	48	48	199	379.8125188001431	NA	NA	NA	NA	NA	380.3636396997608	right	0	4.768205699976534	NA	atn	001	2026-03-10_18h07.12.327	MR	2023.1.0	60.00171604817558	NA
mr_images/11_a.png	mr_images/11_b_z_225.png	right	ccw	135	NA	NA	NA	NA	0	49	49	34	385.16173279983923	NA	NA	NA	NA	385.72427049977705	385.72427049977705	None	0	NA	NA	atn	001	2026-03-10_18h07.12.327	MR	2023.1.0	60.00171604817558	NA
mr_images/7_a.png	mr_images/7_a_z_90.png	left	cw	90	NA	NA	NA	NA	0	50	50	173	390.67358430009335	NA	NA	NA	NA	NA	391.2234327998012	None	0	NA	NA	atn	001	2026-03-10_18h07.12.327	MR	2023.1.0	60.00171604817558	NA
mr_images/11_a.png	mr_images/11_b_z_135.png	right	cw	135	NA	NA	NA	NA	0	51	51	32	396.1768630999141	NA	NA	NA	NA	NA	396.7264800998382	right	1	3.2330638002604246	NA	atn	001	2026-03-10_18h07.12.327	MR	2023.1.0	60.00171604817558	NA
mr_images/11_a.png	mr_images/11_a_z_315.png	left	ccw	45	NA	NA	NA	NA	0	52	52	27	399.9763313997537	NA	NA	NA	NA	400.5388985001482	400.5388985001482	None	0	NA	NA	atn	001	2026-03-10_18h07.12.327	MR	2023.1.0	60.00171604817558	NA
mr_images/4_b.png	mr_images/4_a_z_225.png	right	ccw	135	NA	NA	NA	NA	0	53	53	118	405.488089799881	NA	NA	NA	NA	NA	406.0384595999494	left	0	4.185088200028986	NA	atn	001	2026-03-10_18h07.12.327	MR	2023.1.0	60.00171604817558	NA
mr_images/11_b.png	mr_images/11_a_z_225.png	right	ccw	135	NA	NA	NA	NA	0	54	54	46	410.25420359987766	NA	NA	NA	NA	410.8038913998753	410.8038913998753	left	0	3.3791089998558164	NA	atn	001	2026-03-10_18h07.12.327	MR	2023.1.0	60.00171604817558	NA
mr_images/1_a.png	mr_images/1_a_z_90.png	left	cw	90	NA	NA	NA	NA	0	55	55	5	414.20351599995047	NA	NA	NA	NA	414.75341850006953	414.75341850006953	right	0	4.6469113999046385	NA	atn	001	2026-03-10_18h07.12.327	MR	2023.1.0	60.00171604817558	NA
mr_images/9_b.png	mr_images/9_a_z_90.png	right	cw	90	NA	NA	NA	NA	0	56	56	208	419.4193838001229	NA	NA	NA	NA	419.9694274999202	419.9694274999202	None	0	NA	NA	atn	001	2026-03-10_18h07.12.327	MR	2023.1.0	60.00171604817558	NA
mr_images/3_b.png	mr_images/3_a_z_315.png	right	ccw	45	NA	NA	NA	NA	0	57	57	86	424.93536570016295	NA	NA	NA	NA	NA	425.4691364997998	left	0	3.560871500056237	NA	atn	001	2026-03-10_18h07.12.327	MR	2023.1.0	60.00171604817558	NA
mr_images/3_a.png	mr_images/3_a_z_45.png	left	cw	45	NA	NA	NA	NA	0	58	58	73	429.051358600147	NA	NA	NA	NA	429.6180827999487	429.6180827999487	right	0	4.599313099868596	NA	atn	001	2026-03-10_18h07.12.327	MR	2023.1.0	60.00171604817558	NA
mr_images/1_b.png	mr_images/1_a_z_90.png	right	cw	90	NA	NA	NA	NA	0	59	59	16	434.2340903999284	NA	NA	NA	NA	434.7672386001795	434.7672386001795	left	0	3.760832200292498	NA	atn	001	2026-03-10_18h07.12.327	MR	2023.1.0	60.00171604817558	NA
mr_images/1_b.png	mr_images/1_b_z_315.png	left	ccw	45	NA	NA	NA	NA	0	60	60	15	438.5501045999117	NA	NA	NA	NA	439.1000927998684	439.1000927998684	right	0	2.3420867999084294	NA	atn	001	2026-03-10_18h07.12.327	MR	2023.1.0	60.00171604817558	NA
mr_images/4_b.png	mr_images/4_b_z_225.png	left	ccw	135	NA	NA	NA	NA	0	61	61	119	441.4663292001933	NA	NA	NA	NA	442.01782609988	442.01782609988	right	0	3.2257422003895044	NA	atn	001	2026-03-10_18h07.12.327	MR	2023.1.0	60.00171604817558	NA
mr_images/3_b.png	mr_images/3_b_z_90.png	left	cw	90	NA	NA	NA	NA	0	62	62	89	445.2657726001926	NA	NA	NA	NA	445.8028544997797	445.8028544997797	right	0	2.7430376997217536	NA	atn	001	2026-03-10_18h07.12.327	MR	2023.1.0	60.00171604817558	NA
mr_images/4_b.png	mr_images/4_b_z_90.png	left	cw	90	NA	NA	NA	NA	0	63	63	113	448.5695874998346	NA	NA	NA	NA	449.1317099998705	449.1317099998705	None	0	NA	NA	atn	001	2026-03-10_18h07.12.327	MR	2023.1.0	60.00171604817558	NA
mr_images/7_a.png	mr_images/7_b_z_135.png	right	cw	135	NA	NA	NA	NA	0	64	64	176	454.08131500007585	NA	NA	NA	NA	NA	454.6145568997599	None	0	NA	NA	atn	001	2026-03-10_18h07.12.327	MR	2023.1.0	60.00171604817558	NA
mr_images/4_a.png	mr_images/4_b_z_225.png	right	ccw	135	NA	NA	NA	NA	0	65	65	106	459.5805878997781	NA	NA	NA	NA	NA	460.1137708998285	left	0	3.835613400209695	NA	atn	001	2026-03-10_18h07.12.327	MR	2023.1.0	60.00171604817558	NA
mr_images/6_a.png	mr_images/6_a_z_135.png	left	cw	135	NA	NA	NA	NA	0	66	66	153	463.9799172999338	NA	NA	NA	NA	464.5300607001409	464.5300607001409	left	1	3.740046499762684	NA	atn	001	2026-03-10_18h07.12.327	MR	2023.1.0	60.00171604817558	NA
mr_images/1_b.png	mr_images/1_b_z_225.png	left	ccw	135	NA	NA	NA	NA	0	67	67	23	468.2960036001168	NA	NA	NA	NA	468.84584369976074	468.84584369976074	right	0	4.532182400114834	NA	atn	001	2026-03-10_18h07.12.327	MR	2023.1.0	60.00171604817558	NA
mr_images/6_a.png	mr_images/6_a_z_90.png	left	cw	90	NA	NA	NA	NA	0	68	68	149	473.3955406998284	NA	NA	NA	NA	473.92827829997987	473.92827829997987	right	0	4.609291200060397	NA	atn	001	2026-03-10_18h07.12.327	MR	2023.1.0	60.00171604817558	NA
mr_images/11_a.png	mr_images/11_a_z_225.png	left	ccw	135	NA	NA	NA	NA	0	69	69	35	478.5613926998339	NA	NA	NA	NA	479.0794663000852	479.0794663000852	left	1	3.4634416000917554	NA	atn	001	2026-03-10_18h07.12.327	MR	2023.1.0	60.00171604817558	NA
mr_images/9_a.png	mr_images/9_a_z_315.png	left	ccw	45	NA	NA	NA	NA	0	70	70	195	482.5649357000366	NA	NA	NA	NA	483.1274640997872	483.1274640997872	right	0	3.90032869996503	NA	atn	001	2026-03-10_18h07.12.327	MR	2023.1.0	60.00171604817558	NA
mr_images/11_a.png	mr_images/11_b_z_315.png	right	ccw	45	NA	NA	NA	NA	0	71	71	26	487.0601042001508	NA	NA	NA	NA	487.6269215997309	487.6269215997309	left	0	1.680584699846804	NA	atn	001	2026-03-10_18h07.12.327	MR	2023.1.0	60.00171604817558	NA
mr_images/4_a.png	mr_images/4_b_z_135.png	right	cw	135	NA	NA	NA	NA	0	72	72	104	489.3263322999701	NA	NA	NA	NA	489.8827117001638	489.8827117001638	left	0	3.320291900075972	NA	atn	001	2026-03-10_18h07.12.327	MR	2023.1.0	60.00171604817558	NA
mr_images/5_a.png	mr_images/5_b_z_45.png	right	cw	45	NA	NA	NA	NA	0	73	73	120	493.2300885999575	NA	NA	NA	NA	493.7934853998013	493.7934853998013	None	0	NA	NA	atn	001	2026-03-10_18h07.12.327	MR	2023.1.0	60.00171604817558	NA
mr_images/11_b.png	mr_images/11_b_z_270.png	left	ccw	90	NA	NA	NA	NA	0	74	74	43	498.7417973000556	NA	NA	NA	NA	NA	499.30852840002626	right	0	3.1142410999163985	NA	atn	001	2026-03-10_18h07.12.327	MR	2023.1.0	60.00171604817558	NA
mr_images/7_a.png	mr_images/7_b_z_270.png	right	ccw	90	NA	NA	NA	NA	0	75	75	174	502.44133879989386	NA	NA	NA	NA	502.99111810000613	502.99111810000613	left	0	2.4334587999619544	NA	atn	001	2026-03-10_18h07.12.327	MR	2023.1.0	60.00171604817558	NA
mr_images/1_a.png	mr_images/1_b_z_270.png	right	ccw	90	NA	NA	NA	NA	0	76	76	6	505.4573567998595	NA	NA	NA	NA	505.9907863000408	505.9907863000408	left	0	2.9463539998978376	NA	atn	001	2026-03-10_18h07.12.327	MR	2023.1.0	60.00171604817558	NA
mr_images/11_b.png	mr_images/11_b_z_315.png	left	ccw	45	NA	NA	NA	NA	0	77	77	39	508.95693919993937	NA	NA	NA	NA	509.47344890004024	509.47344890004024	right	0	1.6310175000689924	NA	atn	001	2026-03-10_18h07.12.327	MR	2023.1.0	60.00171604817558	NA
mr_images/9_b.png	mr_images/9_a_z_225.png	right	ccw	135	NA	NA	NA	NA	0	78	78	214	511.1235229000449	NA	NA	NA	NA	511.6623229999095	511.6623229999095	left	0	2.0191509001888335	NA	atn	001	2026-03-10_18h07.12.327	MR	2023.1.0	60.00171604817558	NA
mr_images/1_b.png	mr_images/1_a_z_45.png	right	cw	45	NA	NA	NA	NA	0	79	79	12	513.7104633999988	NA	NA	NA	NA	514.2411587000825	514.2411587000825	None	0	NA	NA	atn	001	2026-03-10_18h07.12.327	MR	2023.1.0	60.00171604817558	NA
mr_images/6_b.png	mr_images/6_a_z_135.png	right	cw	135	NA	NA	NA	NA	0	80	80	164	519.2222140999511	NA	NA	NA	NA	NA	519.7571459999308	left	0	4.553823799826205	NA	atn	001	2026-03-10_18h07.12.327	MR	2023.1.0	60.00171604817558	NA
mr_images/5_b.png	mr_images/5_a_z_45.png	right	cw	45	NA	NA	NA	NA	0	81	81	132	524.3424053001218	NA	NA	NA	NA	524.8725426997989	524.8725426997989	None	0	NA	NA	atn	001	2026-03-10_18h07.12.327	MR	2023.1.0	60.00171604817558	NA
mr_images/3_a.png	mr_images/3_b_z_90.png	right	cw	90	NA	NA	NA	NA	0	82	82	76	529.8543353998102	NA	NA	NA	NA	NA	530.404101099819	left	0	4.402336900122464	NA	atn	001	2026-03-10_18h07.12.327	MR	2023.1.0	60.00171604817558	NA
mr_images/5_a.png	mr_images/5_a_z_90.png	left	cw	90	NA	NA	NA	NA	0	83	83	125	534.8367861998267	NA	NA	NA	NA	535.3865359998308	535.3865359998308	right	0	4.400413500145078	NA	atn	001	2026-03-10_18h07.12.327	MR	2023.1.0	60.00171604817558	NA
mr_images/12_b.png	mr_images/12_b_z_225.png	left	ccw	135	NA	NA	NA	NA	0	84	84	71	539.8194912001491	NA	NA	NA	NA	540.3861879999749	540.3861879999749	right	0	3.349111799616366	NA	atn	001	2026-03-10_18h07.12.327	MR	2023.1.0	60.00171604817558	NA
mr_images/12_b.png	mr_images/12_a_z_45.png	right	cw	45	NA	NA	NA	NA	0	85	85	60	543.7521134000272	NA	NA	NA	NA	544.302008499857	544.302008499857	left	0	3.0401095002889633	NA	atn	001	2026-03-10_18h07.12.327	MR	2023.1.0	60.00171604817558	NA
mr_images/5_a.png	mr_images/5_a_z_45.png	left	cw	45	NA	NA	NA	NA	0	86	86	121	547.3682817001827	NA	NA	NA	NA	547.9016438997351	547.9016438997351	right	0	2.8688425002619624	NA	atn	001	2026-03-10_18h07.12.327	MR	2023.1.0	60.00171604817558	NA
mr_images/3_a.png	mr_images/3_b_z_225.png	right	ccw	135	NA	NA	NA	NA	0	87	87	82	550.8011595001444	NA	NA	NA	NA	551.3679007999599	551.3679007999599	left	0	3.1808422999456525	NA	atn	001	2026-03-10_18h07.12.327	MR	2023.1.0	60.00171604817558	NA
mr_images/11_b.png	mr_images/11_a_z_270.png	right	ccw	90	NA	NA	NA	NA	0	88	88	42	554.567320600152	NA	NA	NA	NA	555.1041076998226	555.1041076998226	left	0	2.5389104997739196	NA	atn	001	2026-03-10_18h07.12.327	MR	2023.1.0	60.00171604817558	NA
mr_images/5_a.png	mr_images/5_b_z_225.png	right	ccw	135	NA	NA	NA	NA	0	89	89	130	557.6711674998514	NA	NA	NA	NA	558.2029332998209	558.2029332998209	left	0	2.457263299729675	NA	atn	001	2026-03-10_18h07.12.327	MR	2023.1.0	60.00171604817558	NA
