imagefile	stimfile	corrAns	MRdir	angle	training.thisRepN	training.thisTrialN	training.thisN	training.thisIndex	mentalrot_trials.thisRepN	mentalrot_trials.thisTrialN	mentalrot_trials.thisN	mentalrot_trials.thisIndex	blank.started	mr_answ_2.started	mr_answ_2.keys	mr_answ_2.corr	mr_answ_2.rt	blank.stopped	mr_answ.started	mr_answ.keys	mr_answ.corr	mr_answ.rt	byebye_text.started	byebye_text.stopped	participant	session	date	expName	psychopyVersion	frameRate	...32
mr_images/6_b.png	mr_images/6_b_z_270.png	left	ccw	90	0	0	0	163	NA	NA	NA	NA	141.3533082001377	141.86992210010067	left	1	3.0047310998197645	NA	NA	NA	NA	NA	NA	NA	pme	001	2026-02-17_15h03.42.378	MR	2023.1.0	60.03719910816333	NA
mr_images/3_a.png	mr_images/3_a_z_315.png	left	ccw	45	0	1	1	75	NA	NA	NA	NA	144.90291930013336	145.48841330013238	right	0	2.3598407998215407	145.48841330013238	NA	NA	NA	NA	NA	NA	pme	001	2026-02-17_15h03.42.378	MR	2023.1.0	60.03719910816333	NA
mr_images/12_a.png	mr_images/12_a_z_270.png	left	ccw	90	0	2	2	55	NA	NA	NA	NA	147.87353130010888	148.4524530000053	left	1	2.349521999945864	148.4524530000053	NA	NA	NA	NA	NA	NA	pme	001	2026-02-17_15h03.42.378	MR	2023.1.0	60.03719910816333	NA
mr_images/12_b.png	mr_images/12_b_z_135.png	left	cw	135	0	3	3	69	NA	NA	NA	NA	150.81879630009644	151.40217930008657	left	1	1.887851799838245	151.40217930008657	NA	NA	NA	NA	NA	NA	pme	001	2026-02-17_15h03.42.378	MR	2023.1.0	60.03719910816333	NA
mr_images/4_b.png	mr_images/4_b_z_315.png	left	ccw	45	0	4	4	111	NA	NA	NA	NA	153.3184762999881	153.9017570000142	right	0	1.6942259997595102	153.9017570000142	NA	NA	NA	NA	NA	NA	pme	001	2026-02-17_15h03.42.378	MR	2023.1.0	60.03719910816333	NA
mr_images/12_b.png	mr_images/12_b_z_45.png	left	cw	45	NA	NA	NA	NA	0	0	0	61	161.10070660011843	NA	NA	NA	NA	NA	161.56729430006817	left	1	2.963917799759656	NA	NA	pme	001	2026-02-17_15h03.42.378	MR	2023.1.0	60.03719910816333	NA
mr_images/5_b.png	mr_images/5_b_z_270.png	left	ccw	90	NA	NA	NA	NA	0	1	1	139	164.55016100010835	NA	NA	NA	NA	165.1333308001049	165.1333308001049	left	1	4.0767062997911125	NA	NA	pme	001	2026-02-17_15h03.42.378	MR	2023.1.0	60.03719910816333	NA
mr_images/5_a.png	mr_images/5_b_z_315.png	right	ccw	45	NA	NA	NA	NA	0	2	2	122	169.23292520013638	NA	NA	NA	NA	169.81634890008718	169.81634890008718	left	0	2.695545399794355	NA	NA	pme	001	2026-02-17_15h03.42.378	MR	2023.1.0	60.03719910816333	NA
mr_images/12_b.png	mr_images/12_a_z_225.png	right	ccw	135	NA	NA	NA	NA	0	3	3	70	172.53245580010116	NA	NA	NA	NA	173.09902850002982	173.09902850002982	right	1	2.814353499794379	NA	NA	pme	001	2026-02-17_15h03.42.378	MR	2023.1.0	60.03719910816333	NA
mr_images/7_a.png	mr_images/7_b_z_315.png	right	ccw	45	NA	NA	NA	NA	0	4	4	170	175.93198799993843	NA	NA	NA	NA	176.51527999993414	176.51527999993414	left	0	1.6578497998416424	NA	NA	pme	001	2026-02-17_15h03.42.378	MR	2023.1.0	60.03719910816333	NA
mr_images/3_a.png	mr_images/3_a_z_270.png	left	ccw	90	NA	NA	NA	NA	0	5	5	79	178.1982809000183	NA	NA	NA	NA	178.7649803000968	178.7649803000968	right	0	2.7305398997850716	NA	NA	pme	001	2026-02-17_15h03.42.378	MR	2023.1.0	60.03719910816333	NA
mr_images/5_b.png	mr_images/5_a_z_90.png	right	cw	90	NA	NA	NA	NA	0	6	6	136	181.5144806001335	NA	NA	NA	NA	182.08301499998197	182.08301499998197	left	0	2.0986385999713093	NA	NA	pme	001	2026-02-17_15h03.42.378	MR	2023.1.0	60.03719910816333	NA
mr_images/4_b.png	mr_images/4_b_z_225.png	left	ccw	135	NA	NA	NA	NA	0	7	7	119	184.2017429000698	NA	NA	NA	NA	184.74738469999284	184.74738469999284	right	0	3.354947199812159	NA	NA	pme	001	2026-02-17_15h03.42.378	MR	2023.1.0	60.03719910816333	NA
mr_images/7_a.png	mr_images/7_a_z_135.png	left	cw	135	NA	NA	NA	NA	0	8	8	177	188.13028739998117	NA	NA	NA	NA	188.6969155999832	188.6969155999832	right	0	3.193708499893546	NA	NA	pme	001	2026-02-17_15h03.42.378	MR	2023.1.0	60.03719910816333	NA
mr_images/12_a.png	mr_images/12_b_z_45.png	right	cw	45	NA	NA	NA	NA	0	9	9	48	191.9131044999231	NA	NA	NA	NA	192.4465306000784	192.4465306000784	right	1	3.2118492999579757	NA	NA	pme	001	2026-02-17_15h03.42.378	MR	2023.1.0	60.03719910816333	NA
mr_images/5_b.png	mr_images/5_a_z_270.png	right	ccw	90	NA	NA	NA	NA	0	10	10	138	195.67919040005657	NA	NA	NA	NA	196.2458995000925	196.2458995000925	left	0	2.5570289997849613	NA	NA	pme	001	2026-02-17_15h03.42.378	MR	2023.1.0	60.03719910816333	NA
mr_images/9_a.png	mr_images/9_b_z_225.png	right	ccw	135	NA	NA	NA	NA	0	11	11	202	198.8287555000279	NA	NA	NA	NA	199.4119589999318	199.4119589999318	left	0	3.353086399845779	NA	NA	pme	001	2026-02-17_15h03.42.378	MR	2023.1.0	60.03719910816333	NA
mr_images/3_a.png	mr_images/3_b_z_225.png	right	ccw	135	NA	NA	NA	NA	0	12	12	82	202.79488510009833	NA	NA	NA	NA	203.3620388000272	203.3620388000272	left	0	3.297721799928695	NA	NA	pme	001	2026-02-17_15h03.42.378	MR	2023.1.0	60.03719910816333	NA
mr_images/9_b.png	mr_images/9_a_z_90.png	right	cw	90	NA	NA	NA	NA	0	13	13	208	206.67786890012212	NA	NA	NA	NA	207.26096149999648	207.26096149999648	right	1	2.939971199957654	NA	NA	pme	001	2026-02-17_15h03.42.378	MR	2023.1.0	60.03719910816333	NA
mr_images/11_a.png	mr_images/11_b_z_225.png	right	ccw	135	NA	NA	NA	NA	0	14	14	34	210.22722360002808	NA	NA	NA	NA	210.81061509996653	210.81061509996653	left	0	3.081438499968499	NA	NA	pme	001	2026-02-17_15h03.42.378	MR	2023.1.0	60.03719910816333	NA
mr_images/7_b.png	mr_images/7_a_z_45.png	right	cw	45	NA	NA	NA	NA	0	15	15	180	213.91018050001003	NA	NA	NA	NA	214.4932699999772	214.4932699999772	left	0	4.0025713997893035	NA	NA	pme	001	2026-02-17_15h03.42.378	MR	2023.1.0	60.03719910816333	NA
mr_images/1_b.png	mr_images/1_a_z_225.png	right	ccw	135	NA	NA	NA	NA	0	16	16	22	218.5261594001204	NA	NA	NA	NA	219.0982322001364	219.0982322001364	left	0	2.4103511997964233	NA	NA	pme	001	2026-02-17_15h03.42.378	MR	2023.1.0	60.03719910816333	NA
mr_images/1_b.png	mr_images/1_b_z_90.png	left	cw	90	NA	NA	NA	NA	0	17	17	17	221.5299062000122	NA	NA	NA	NA	222.0927764000371	222.0927764000371	right	0	4.635071999859065	NA	NA	pme	001	2026-02-17_15h03.42.378	MR	2023.1.0	60.03719910816333	NA
mr_images/12_a.png	mr_images/12_b_z_315.png	right	ccw	45	NA	NA	NA	NA	0	18	18	50	226.7584249000065	NA	NA	NA	NA	227.32494379999116	227.32494379999116	left	0	2.607498499797657	NA	NA	pme	001	2026-02-17_15h03.42.378	MR	2023.1.0	60.03719910816333	NA
mr_images/6_b.png	mr_images/6_b_z_225.png	left	ccw	135	NA	NA	NA	NA	0	19	19	167	229.95802110014483	NA	NA	NA	NA	230.52444640011527	230.52444640011527	right	0	3.2142135999165475	NA	NA	pme	001	2026-02-17_15h03.42.378	MR	2023.1.0	60.03719910816333	NA
mr_images/9_a.png	mr_images/9_a_z_225.png	left	ccw	135	NA	NA	NA	NA	0	20	20	203	233.75722289993428	NA	NA	NA	NA	234.31001639994793	234.31001639994793	left	1	2.5198650998063385	NA	NA	pme	001	2026-02-17_15h03.42.378	MR	2023.1.0	60.03719910816333	NA
mr_images/11_b.png	mr_images/11_a_z_90.png	right	cw	90	NA	NA	NA	NA	0	21	21	40	236.86109880008735	NA	NA	NA	NA	237.4441504001152	237.4441504001152	None	0	NA	NA	NA	pme	001	2026-02-17_15h03.42.378	MR	2023.1.0	60.03719910816333	NA
mr_images/4_b.png	mr_images/4_a_z_90.png	right	cw	90	NA	NA	NA	NA	0	22	22	112	242.3770532000344	NA	NA	NA	NA	NA	242.9442634000443	left	0	2.2871261998079717	NA	NA	pme	001	2026-02-17_15h03.42.378	MR	2023.1.0	60.03719910816333	NA
mr_images/7_a.png	mr_images/7_a_z_315.png	left	ccw	45	NA	NA	NA	NA	0	23	23	171	245.2599385001231	NA	NA	NA	NA	245.82342440006323	245.82342440006323	right	0	2.3753935999702662	NA	NA	pme	001	2026-02-17_15h03.42.378	MR	2023.1.0	60.03719910816333	NA
mr_images/4_a.png	mr_images/4_a_z_270.png	left	ccw	90	NA	NA	NA	NA	0	24	24	103	248.22196640004404	NA	NA	NA	NA	248.80533870006911	248.80533870006911	right	0	2.930000399937853	NA	NA	pme	001	2026-02-17_15h03.42.378	MR	2023.1.0	60.03719910816333	NA
mr_images/3_b.png	mr_images/3_a_z_90.png	right	cw	90	NA	NA	NA	NA	0	25	25	88	251.75477849994783	NA	NA	NA	NA	252.34203840000555	252.34203840000555	left	0	3.517128299921751	NA	NA	pme	001	2026-02-17_15h03.42.378	MR	2023.1.0	60.03719910816333	NA
mr_images/1_b.png	mr_images/1_a_z_135.png	right	cw	135	NA	NA	NA	NA	0	26	26	20	255.87514499993995	NA	NA	NA	NA	256.43743990012445	256.43743990012445	left	0	2.021902000065893	NA	NA	pme	001	2026-02-17_15h03.42.378	MR	2023.1.0	60.03719910816333	NA
mr_images/6_a.png	mr_images/6_a_z_270.png	left	ccw	90	NA	NA	NA	NA	0	27	27	151	258.48720939992927	NA	NA	NA	NA	259.0705997000914	259.0705997000914	right	0	2.5394510999321938	NA	NA	pme	001	2026-02-17_15h03.42.378	MR	2023.1.0	60.03719910816333	NA
mr_images/7_b.png	mr_images/7_a_z_225.png	right	ccw	135	NA	NA	NA	NA	0	28	28	190	261.6367294001393	NA	NA	NA	NA	262.20350750000216	262.20350750000216	left	0	3.54086109995842	NA	NA	pme	001	2026-02-17_15h03.42.378	MR	2023.1.0	60.03719910816333	NA
mr_images/3_a.png	mr_images/3_b_z_45.png	right	cw	45	NA	NA	NA	NA	0	29	29	72	265.7694926999975	NA	NA	NA	NA	266.3361635999754	266.3361635999754	left	0	3.840377199929208	NA	NA	pme	001	2026-02-17_15h03.42.378	MR	2023.1.0	60.03719910816333	NA
mr_images/11_a.png	mr_images/11_a_z_45.png	left	cw	45	NA	NA	NA	NA	0	30	30	25	270.20220279996283	NA	NA	NA	NA	270.76884109992534	270.76884109992534	right	0	3.0189841997344047	NA	NA	pme	001	2026-02-17_15h03.42.378	MR	2023.1.0	60.03719910816333	NA
mr_images/1_b.png	mr_images/1_a_z_315.png	right	ccw	45	NA	NA	NA	NA	0	31	31	14	273.8184324000031	NA	NA	NA	NA	274.3849802000914	274.3849802000914	left	0	2.277969299815595	NA	NA	pme	001	2026-02-17_15h03.42.378	MR	2023.1.0	60.03719910816333	NA
mr_images/3_b.png	mr_images/3_b_z_270.png	left	ccw	90	NA	NA	NA	NA	0	32	32	91	276.68472400004975	NA	NA	NA	NA	277.2372860999312	277.2372860999312	right	0	3.683145900024101	NA	NA	pme	001	2026-02-17_15h03.42.378	MR	2023.1.0	60.03719910816333	NA
mr_images/11_a.png	mr_images/11_b_z_135.png	right	cw	135	NA	NA	NA	NA	0	33	33	32	280.9383489000611	NA	NA	NA	NA	281.5005320000928	281.5005320000928	left	0	4.743529099738225	NA	NA	pme	001	2026-02-17_15h03.42.378	MR	2023.1.0	60.03719910816333	NA
mr_images/6_b.png	mr_images/6_a_z_225.png	right	ccw	135	NA	NA	NA	NA	0	34	34	166	286.26662459992804	NA	NA	NA	NA	286.8332694999408	286.8332694999408	left	0	2.299075599759817	NA	NA	pme	001	2026-02-17_15h03.42.378	MR	2023.1.0	60.03719910816333	NA
mr_images/6_a.png	mr_images/6_b_z_315.png	right	ccw	45	NA	NA	NA	NA	0	35	35	146	289.14964359998703	NA	NA	NA	NA	289.71611630008556	289.71611630008556	left	0	1.7414084998890758	NA	NA	pme	001	2026-02-17_15h03.42.378	MR	2023.1.0	60.03719910816333	NA
mr_images/4_b.png	mr_images/4_b_z_90.png	left	cw	90	NA	NA	NA	NA	0	36	36	113	291.48264920013025	NA	NA	NA	NA	292.0492444001138	292.0492444001138	right	0	4.3168993999715894	NA	NA	pme	001	2026-02-17_15h03.42.378	MR	2023.1.0	60.03719910816333	NA
mr_images/4_a.png	mr_images/4_b_z_135.png	right	cw	135	NA	NA	NA	NA	0	37	37	104	296.3985967000481	NA	NA	NA	NA	NA	296.9542678000871	left	0	2.5535074998624623	NA	NA	pme	001	2026-02-17_15h03.42.378	MR	2023.1.0	60.03719910816333	NA
mr_images/7_b.png	mr_images/7_b_z_315.png	left	ccw	45	NA	NA	NA	NA	0	38	38	183	299.53578540007584	NA	NA	NA	NA	300.0663324999623	300.0663324999623	right	0	3.682390399742871	NA	NA	pme	001	2026-02-17_15h03.42.378	MR	2023.1.0	60.03719910816333	NA
mr_images/12_a.png	mr_images/12_a_z_90.png	left	cw	90	NA	NA	NA	NA	0	39	39	53	303.7809487001505	NA	NA	NA	NA	304.3505500999745	304.3505500999745	right	0	3.750467099715024	NA	NA	pme	001	2026-02-17_15h03.42.378	MR	2023.1.0	60.03719910816333	NA
mr_images/4_a.png	mr_images/4_a_z_135.png	left	cw	135	NA	NA	NA	NA	0	40	40	105	308.11787610012107	NA	NA	NA	NA	308.6803117999807	308.6803117999807	left	1	2.0368927996605635	NA	NA	pme	001	2026-02-17_15h03.42.378	MR	2023.1.0	60.03719910816333	NA
mr_images/6_a.png	mr_images/6_a_z_225.png	left	ccw	135	NA	NA	NA	NA	0	41	41	155	310.74676560005173	NA	NA	NA	NA	311.2799430000596	311.2799430000596	right	0	4.221975299762562	NA	NA	pme	001	2026-02-17_15h03.42.378	MR	2023.1.0	60.03719910816333	NA
mr_images/6_b.png	mr_images/6_b_z_270.png	left	ccw	90	NA	NA	NA	NA	0	42	42	163	315.5294568000827	NA	NA	NA	NA	316.06249339994974	316.06249339994974	left	1	3.6037409000564367	NA	NA	pme	001	2026-02-17_15h03.42.378	MR	2023.1.0	60.03719910816333	NA
mr_images/12_a.png	mr_images/12_a_z_135.png	left	cw	135	NA	NA	NA	NA	0	43	43	57	319.69536520005204	NA	NA	NA	NA	320.26222910010256	320.26222910010256	left	1	4.409779999870807	NA	NA	pme	001	2026-02-17_15h03.42.378	MR	2023.1.0	60.03719910816333	NA
