clr1p1	clr2p1	clr3p1	clr4p1	clr1p2	clr2p2	clr3p2	clr4p2	Hshow	Htest	stim_var	blank_clr	difficulty	answ	l_test	r_test	realclr2	realclr3	realclr	training.thisRepN	training.thisTrialN	training.thisN	training.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	CC_resp_2.keys	CC_resp_2.corr	CC_resp_2.rt	CC_resp.keys	CC_resp.corr	CC_resp.rt	participant	session	date	expName	psychopyVersion	frameRate
#1A237E	#E8EAF6	#3949AB	#7986CB	#01579B	#E1F5FE	#000000	#4FC3F7	indigo	l_blue	l_rand2	clr3	high	right	#03A9F4	#039BE5	#E1F5FE	#039BE5	NA	NA	NA	NA	NA	0	111	111	51	NA	NA	NA	right	1	1.61502624920104	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#00897B	#004D40	#E0F2F1	#4DB6AC	#FFB300	#000000	#FFF8E1	#FFD54F	teal	amber	l_rand1	clr2	low	right	#FFA000	#FF6F00	#FF6F00	#FFF8E1	NA	NA	NA	NA	NA	0	63	63	27	NA	NA	NA	left	1	1.42265025910456	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#00897B	#004D40	#E0F2F1	#4DB6AC	#3949AB	#1A237E	#000000	#7986CB	lime	indigo	l_rand1	clr3	low	left	#E8EAF6	#9FA8DA	#1A237E	#E8EAF6	NA	NA	NA	NA	NA	0	102	102	37	NA	NA	NA	left	1	2.55026524525601	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#FFF8E1	#FFD54F	#FFB300	#FF6F00	#E8EAF6	#7986CB	#000000	#1A237E	amber	indigo	l_down	clr3	none	right	#039BE5	#3949AB	#7986CB	#3949AB	NA	NA	NA	NA	NA	0	103	103	89	NA	NA	NA	right	1	0.992608316824772	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#E3F2FD	#64B5F6	#1E88E5	#0D47A1	#E0F2F1	#4DB6AC	#000000	#004D40	blue	teal	l_down	clr3	high	right	#00796B	#00897B	#4DB6AC	#00897B	NA	NA	NA	NA	NA	0	46	46	12	NA	NA	NA	right	1	1.21817129862029	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#4A148C	#8E24AA	#BA68C8	#F3E5F5	#0D47A1	#000000	#64B5F6	#E3F2FD	purple	blue	l_up	clr2	none	left	#1E88E5	#00ACC1	#1E88E5	#64B5F6	NA	NA	NA	NA	NA	0	71	71	110	NA	NA	NA	left	1	0.872218269039877	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#43A047	#1B5E20	#E8F5E9	#81C784	#00897B	#004D40	#000000	#4DB6AC	green	teal	l_rand1	clr3	high	right	#B2DFDB	#E0F2F1	#004D40	#E0F2F1	NA	NA	NA	NA	NA	0	97	97	33	NA	NA	NA	right	1	1.40958508255426	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#EDE7F6	#9575CD	#5E35B1	#311B92	#FFF8E1	#000000	#FFB300	#FF6F00	d_purple	amber	l_down	clr2	low	right	#FFC107	#FFD54F	#FFD54F	#FFB300	NA	NA	NA	NA	NA	0	113	113	8	NA	NA	NA	left	0	1.28551606123801	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#E65100	#FB8C00	#FFB74D	#FFF3E0	#0D47A1	#1E88E5	#000000	#E3F2FD	orange	blue	l_up	clr3	none	left	#64B5F6	#4DD0E1	#1E88E5	#64B5F6	NA	NA	NA	NA	NA	0	45	45	117	NA	NA	NA	right	0	0.748459158348851	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#FBE9E7	#FF8A65	#F4511E	#BF360C	#F3E5F5	#BA68C8	#000000	#4A148C	d_orange	purple	l_down	clr3	low	right	#6A1B9A	#8E24AA	#BA68C8	#8E24AA	NA	NA	NA	NA	NA	0	65	65	19	NA	NA	NA	right	1	1.28415410208981	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#039BE5	#01579B	#E1F5FE	#4FC3F7	#D81B60	#000000	#FCE4EC	#F06292	l_blue	pink	l_rand1	clr2	none	left	#880E4F	#BF360C	#880E4F	#FCE4EC	NA	NA	NA	NA	NA	0	25	25	91	NA	NA	NA	left	1	1.54351582948584	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#BF360C	#F4511E	#FF8A65	#FBE9E7	#33691E	#7CB342	#000000	#F1F8E9	d_orange	l_green	l_up	clr3	high	right	#C5E1A5	#AED581	#7CB342	#AED581	NA	NA	NA	NA	NA	0	33	33	73	NA	NA	NA	right	1	0.591078871977516	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#B71C1C	#E53935	#E57373	#FFEBEE	#004D40	#000000	#4DB6AC	#E0F2F1	red	lime	l_up	clr2	low	left	#00897B	#00695C	#00897B	#4DB6AC	NA	NA	NA	NA	NA	0	37	37	66	NA	NA	NA	right	0	1.42487498337869	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#006064	#00ACC1	#4DD0E1	#E0F7FA	#01579B	#039BE5	#000000	#E1F5FE	cyan	l_blue	l_up	clr3	high	right	#81D4FA	#4FC3F7	#039BE5	#4FC3F7	NA	NA	NA	NA	NA	0	57	57	72	NA	NA	NA	left	0	2.17922504979651	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#F3E5F5	#BA68C8	#8E24AA	#4A148C	#E0F2F1	#000000	#00897B	#004D40	purple	lime	l_down	clr2	low	left	#4DB6AC	#B2DFDB	#4DB6AC	#00897B	NA	NA	NA	NA	NA	0	38	38	6	NA	NA	NA	left	1	0.988347518607043	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#4A148C	#F3E5F5	#8E24AA	#BA68C8	#827717	#F9FBE7	#000000	#DCE775	purple	lime	l_rand2	clr3	low	left	#C0CA33	#D4E157	#F9FBE7	#C0CA33	NA	NA	NA	NA	NA	0	55	55	55	NA	NA	NA	right	0	1.84376822726335	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#FF6F00	#FFF8E1	#FFB300	#FFD54F	#4A148C	#000000	#8E24AA	#BA68C8	amber	purple	l_rand2	clr2	high	right	#E1BEE7	#F3E5F5	#F3E5F5	#8E24AA	NA	NA	NA	NA	NA	0	5	5	44	NA	NA	NA	right	1	0.611320516443811	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#311B92	#5E35B1	#9575CD	#EDE7F6	#880E4F	#000000	#F06292	#FCE4EC	d_purple	pink	l_up	clr2	high	right	#E91E63	#D81B60	#D81B60	#F06292	NA	NA	NA	NA	NA	0	91	91	64	NA	NA	NA	left	0	1.59420817217324	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#004D40	#E0F2F1	#00897B	#4DB6AC	#E65100	#000000	#FB8C00	#FFB74D	lime	orange	l_rand2	clr2	low	right	#FFCC80	#FFF3E0	#FFF3E0	#FB8C00	NA	NA	NA	NA	NA	0	86	86	47	NA	NA	NA	right	1	2.28668734466191	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#1A237E	#3949AB	#7986CB	#E8EAF6	#311B92	#5E35B1	#000000	#EDE7F6	indigo	d_purple	l_up	clr3	low	left	#9575CD	#673AB7	#5E35B1	#9575CD	NA	NA	NA	NA	NA	0	93	93	74	NA	NA	NA	left	1	1.35595890006516	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#0D47A1	#E3F2FD	#1E88E5	#64B5F6	#4A148C	#000000	#8E24AA	#BA68C8	blue	purple	l_rand2	clr2	none	left	#F3E5F5	#FFEBEE	#F3E5F5	#8E24AA	NA	NA	NA	NA	NA	0	47	47	101	NA	NA	NA	right	0	1.05718155193608	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#004D40	#E0F2F1	#00897B	#4DB6AC	#3E2723	#EFEBE9	#000000	#A1887F	teal	brown	l_rand2	clr3	high	right	#5D4037	#6D4C41	#EFEBE9	#6D4C41	NA	NA	NA	NA	NA	0	18	18	52	NA	NA	NA	right	1	1.47720529872458	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#E0F2F1	#4DB6AC	#00897B	#004D40	#FBE9E7	#000000	#F4511E	#BF360C	lime	d_orange	l_down	clr2	low	right	#FF5722	#FF8A65	#FF8A65	#F4511E	NA	NA	NA	NA	NA	0	8	8	9	NA	NA	NA	right	1	1.34953845047858	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#3949AB	#1A237E	#E8EAF6	#7986CB	#FB8C00	#000000	#FFF3E0	#FFB74D	indigo	orange	l_rand1	clr2	low	right	#F57C00	#E65100	#E65100	#FFF3E0	NA	NA	NA	NA	NA	0	112	112	26	NA	NA	NA	left	0	1.03165920067113	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#E1F5FE	#4FC3F7	#039BE5	#01579B	#EDE7F6	#9575CD	#000000	#311B92	l_blue	d_purple	l_down	clr3	low	left	#5E35B1	#7E57C2	#9575CD	#5E35B1	NA	NA	NA	NA	NA	0	4	4	14	NA	NA	NA	left	1	1.17630081425887	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#1B5E20	#43A047	#81C784	#E8F5E9	#004D40	#000000	#4DB6AC	#E0F2F1	green	lime	l_up	clr2	high	right	#00796B	#00897B	#00897B	#4DB6AC	NA	NA	NA	NA	NA	0	76	76	65	NA	NA	NA	left	0	0.994411863270216	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#B71C1C	#FFEBEE	#E53935	#E57373	#E65100	#000000	#FB8C00	#FFB74D	red	orange	l_rand2	clr2	low	right	#FFCC80	#FFF3E0	#FFF3E0	#FB8C00	NA	NA	NA	NA	NA	0	2	2	49	NA	NA	NA	right	1	1.30422707449179	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#1B5E20	#43A047	#81C784	#E8F5E9	#4A148C	#000000	#BA68C8	#F3E5F5	green	purple	l_up	clr2	low	right	#6A1B9A	#8E24AA	#8E24AA	#BA68C8	NA	NA	NA	NA	NA	0	66	66	69	NA	NA	NA	left	0	1.67641552153509	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#BF360C	#F4511E	#FF8A65	#FBE9E7	#33691E	#7CB342	#000000	#F1F8E9	d_orange	l_green	l_up	clr3	none	right	#FFF176	#AED581	#7CB342	#AED581	NA	NA	NA	NA	NA	0	26	26	119	NA	NA	NA	right	1	0.735221605165862	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#FF6F00	#FFF8E1	#FFB300	#FFD54F	#880E4F	#000000	#D81B60	#F06292	amber	pink	l_rand2	clr2	high	left	#FCE4EC	#F8BBD0	#FCE4EC	#D81B60	NA	NA	NA	NA	NA	0	117	117	43	NA	NA	NA	right	0	0.814527052338235	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#1E88E5	#0D47A1	#E3F2FD	#64B5F6	#C0CA33	#827717	#000000	#DCE775	blue	lime	l_rand1	clr3	high	right	#F0F4C3	#F9FBE7	#827717	#F9FBE7	NA	NA	NA	NA	NA	0	20	20	32	NA	NA	NA	right	1	0.964050817419775	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#1B5E20	#E8F5E9	#43A047	#81C784	#006064	#000000	#00ACC1	#4DD0E1	green	cyan	l_rand2	clr2	high	left	#E0F7FA	#B2EBF2	#E0F7FA	#00ACC1	NA	NA	NA	NA	NA	0	21	21	42	NA	NA	NA	left	1	1.63318609481212	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#3E2723	#EFEBE9	#6D4C41	#A1887F	#0D47A1	#E3F2FD	#000000	#64B5F6	brown	blue	l_rand2	clr3	high	right	#2196F3	#1E88E5	#E3F2FD	#1E88E5	NA	NA	NA	NA	NA	0	50	50	54	NA	NA	NA	right	1	0.938949382747524	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#B71C1C	#FFEBEE	#E53935	#E57373	#1A237E	#E8EAF6	#000000	#7986CB	red	indigo	l_rand2	clr3	high	right	#303F9F	#3949AB	#E8EAF6	#3949AB	NA	NA	NA	NA	NA	0	106	106	50	NA	NA	NA	right	1	1.24431079195347	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#1B5E20	#E8F5E9	#43A047	#81C784	#006064	#000000	#00ACC1	#4DD0E1	green	cyan	l_rand2	clr2	none	left	#E0F7FA	#E8F5E9	#E0F7FA	#00ACC1	NA	NA	NA	NA	NA	0	101	101	102	NA	NA	NA	left	1	1.17110069387127	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#FFF8E1	#FFD54F	#FFB300	#FF6F00	#EFEBE9	#A1887F	#000000	#3E2723	amber	brown	l_down	clr3	low	left	#6D4C41	#8D6E63	#A1887F	#6D4C41	NA	NA	NA	NA	NA	0	24	24	17	NA	NA	NA	left	1	1.03582539071795	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#F4511E	#BF360C	#FBE9E7	#FF8A65	#43A047	#1B5E20	#000000	#81C784	d_orange	green	l_rand1	clr3	low	left	#E8F5E9	#A5D6A7	#1B5E20	#E8F5E9	NA	NA	NA	NA	NA	0	78	78	38	NA	NA	NA	left	1	0.58063108602073	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#FFFDE7	#FFF176	#FDD835	#F57F17	#E0F7FA	#4DD0E1	#000000	#006064	yellow	cyan	l_down	clr3	high	left	#00ACC1	#00BCD4	#4DD0E1	#00ACC1	NA	NA	NA	NA	NA	0	3	3	11	NA	NA	NA	right	0	1.57194697542582	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#FFF3E0	#FFB74D	#FB8C00	#E65100	#FCE4EC	#F06292	#000000	#880E4F	orange	pink	l_down	clr3	low	left	#D81B60	#EC407A	#F06292	#D81B60	NA	NA	NA	NA	NA	0	31	31	15	NA	NA	NA	right	0	0.481966254650615	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#FCE4EC	#F06292	#D81B60	#880E4F	#FBE9E7	#000000	#F4511E	#BF360C	pink	d_orange	l_down	clr2	none	right	#FFD54F	#FF8A65	#FF8A65	#F4511E	NA	NA	NA	NA	NA	0	100	100	84	NA	NA	NA	right	1	1.0464995104121	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#33691E	#7CB342	#AED581	#F1F8E9	#880E4F	#000000	#F06292	#FCE4EC	l_green	pink	l_up	clr2	none	left	#D81B60	#5E35B1	#D81B60	#F06292	NA	NA	NA	NA	NA	0	108	108	111	NA	NA	NA	right	0	0.871877367957495	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#7CB342	#33691E	#F1F8E9	#AED581	#8E24AA	#000000	#F3E5F5	#BA68C8	l_green	purple	l_rand1	clr2	none	left	#4A148C	#B71C1C	#4A148C	#F3E5F5	NA	NA	NA	NA	NA	0	19	19	92	NA	NA	NA	left	1	0.632100381306373	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#0D47A1	#1E88E5	#64B5F6	#E3F2FD	#FF6F00	#FFB300	#000000	#FFF8E1	blue	amber	l_up	clr3	low	right	#FFC107	#FFD54F	#FFB300	#FFD54F	NA	NA	NA	NA	NA	0	94	94	77	NA	NA	NA	left	0	1.55058126186486	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#004D40	#00897B	#4DB6AC	#E0F2F1	#3E2723	#000000	#A1887F	#EFEBE9	teal	brown	l_up	clr2	low	left	#6D4C41	#4E342E	#6D4C41	#A1887F	NA	NA	NA	NA	NA	0	58	58	67	NA	NA	NA	left	1	1.12544849992264	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#43A047	#1B5E20	#E8F5E9	#81C784	#00ACC1	#006064	#000000	#4DD0E1	green	cyan	l_rand1	clr3	low	left	#E0F7FA	#80DEEA	#006064	#E0F7FA	NA	NA	NA	NA	NA	0	70	70	39	NA	NA	NA	left	1	1.4159486714052	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#3E2723	#6D4C41	#A1887F	#EFEBE9	#006064	#00ACC1	#000000	#E0F7FA	brown	cyan	l_up	clr3	low	left	#4DD0E1	#B2EBF2	#00ACC1	#4DD0E1	NA	NA	NA	NA	NA	0	41	41	76	NA	NA	NA	right	0	1.09170436381828	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#EFEBE9	#A1887F	#6D4C41	#3E2723	#E8F5E9	#000000	#43A047	#1B5E20	brown	green	l_down	clr2	high	left	#81C784	#A5D6A7	#81C784	#43A047	NA	NA	NA	NA	NA	0	28	28	2	NA	NA	NA	right	0	1.40077238006052	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#E8F5E9	#81C784	#43A047	#1B5E20	#FFEBEE	#000000	#E53935	#B71C1C	green	red	l_down	clr2	high	right	#EF9A9A	#E57373	#E57373	#E53935	NA	NA	NA	NA	NA	0	74	74	5	NA	NA	NA	right	1	1.58928572351579	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#827717	#C0CA33	#DCE775	#F9FBE7	#004D40	#000000	#4DB6AC	#E0F2F1	lime	teal	l_up	clr2	none	right	#039BE5	#00897B	#00897B	#4DB6AC	NA	NA	NA	NA	NA	0	116	116	113	NA	NA	NA	right	1	1.50701631221455	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#1B5E20	#43A047	#81C784	#E8F5E9	#004D40	#000000	#4DB6AC	#E0F2F1	green	teal	l_up	clr2	none	right	#7CB342	#00897B	#00897B	#4DB6AC	NA	NA	NA	NA	NA	0	40	40	115	NA	NA	NA	right	1	1.03751225711312	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#1E88E5	#0D47A1	#E3F2FD	#64B5F6	#C0CA33	#827717	#000000	#DCE775	blue	lime	l_rand1	clr3	none	right	#E8F5E9	#F9FBE7	#827717	#F9FBE7	NA	NA	NA	NA	NA	0	11	11	97	NA	NA	NA	right	1	0.828998858924024	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#E3F2FD	#64B5F6	#1E88E5	#0D47A1	#E0F2F1	#4DB6AC	#000000	#004D40	blue	teal	l_down	clr3	none	right	#7CB342	#00897B	#4DB6AC	#00897B	NA	NA	NA	NA	NA	0	72	72	88	NA	NA	NA	right	1	1.05485203035641	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#FDD835	#F57F17	#FFFDE7	#FFF176	#FFB300	#FF6F00	#000000	#FFD54F	yellow	amber	l_rand1	clr3	high	left	#FFF8E1	#FFECB3	#FF6F00	#FFF8E1	NA	NA	NA	NA	NA	0	48	48	30	NA	NA	NA	left	1	0.976249987608753	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#FCE4EC	#F06292	#D81B60	#880E4F	#FBE9E7	#000000	#F4511E	#BF360C	pink	d_orange	l_down	clr2	high	right	#FFAB91	#FF8A65	#FF8A65	#F4511E	NA	NA	NA	NA	NA	0	23	23	4	NA	NA	NA	right	1	1.40681599115487	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#43A047	#1B5E20	#E8F5E9	#81C784	#00897B	#004D40	#000000	#4DB6AC	green	teal	l_rand1	clr3	none	right	#E1F5FE	#E0F2F1	#004D40	#E0F2F1	NA	NA	NA	NA	NA	0	61	61	98	NA	NA	NA	left	0	1.88582938385662	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#006064	#00ACC1	#4DD0E1	#E0F7FA	#01579B	#039BE5	#000000	#E1F5FE	cyan	l_blue	l_up	clr3	none	right	#4DB6AC	#4FC3F7	#039BE5	#4FC3F7	NA	NA	NA	NA	NA	0	107	107	118	NA	NA	NA	right	1	1.1311843394069	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#F57F17	#FFFDE7	#FDD835	#FFF176	#BF360C	#FBE9E7	#000000	#FF8A65	yellow	d_orange	l_rand2	clr3	high	right	#FF5722	#F4511E	#FBE9E7	#F4511E	NA	NA	NA	NA	NA	0	29	29	53	NA	NA	NA	right	1	0.929813873837702	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#00ACC1	#006064	#E0F7FA	#4DD0E1	#43A047	#1B5E20	#000000	#81C784	cyan	green	l_rand1	clr3	low	left	#E8F5E9	#A5D6A7	#1B5E20	#E8F5E9	NA	NA	NA	NA	NA	0	9	9	36	NA	NA	NA	left	1	1.02473051275592	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#FFF8E1	#FFD54F	#FFB300	#FF6F00	#E8EAF6	#7986CB	#000000	#1A237E	amber	indigo	l_down	clr3	high	right	#3F51B5	#3949AB	#7986CB	#3949AB	NA	NA	NA	NA	NA	0	64	64	13	NA	NA	NA	right	1	2.18489942455199	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#FFEBEE	#E57373	#E53935	#B71C1C	#E1F5FE	#000000	#039BE5	#01579B	red	l_blue	l_down	clr2	high	left	#4FC3F7	#81D4FA	#4FC3F7	#039BE5	NA	NA	NA	NA	NA	0	96	96	0	NA	NA	NA	right	1	1.01901009154972	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#311B92	#5E35B1	#9575CD	#EDE7F6	#1B5E20	#000000	#81C784	#E8F5E9	d_purple	green	l_up	clr2	none	right	#C0CA33	#43A047	#43A047	#81C784	NA	NA	NA	NA	NA	0	1	1	112	NA	NA	NA	right	1	1.44140896212775	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#6D4C41	#3E2723	#EFEBE9	#A1887F	#00ACC1	#000000	#E0F7FA	#4DD0E1	brown	cyan	l_rand1	clr2	low	right	#0097A7	#006064	#006064	#E0F7FA	NA	NA	NA	NA	NA	0	68	68	29	NA	NA	NA	right	1	1.18324518029112	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#8E24AA	#4A148C	#F3E5F5	#BA68C8	#5E35B1	#000000	#EDE7F6	#9575CD	purple	d_purple	l_rand1	clr2	none	left	#311B92	#880E4F	#311B92	#EDE7F6	NA	NA	NA	NA	NA	0	99	99	90	NA	NA	NA	left	1	1.29892839200329	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
#FF6F00	#FFF8E1	#FFB300	#FFD54F	#4A148C	#000000	#8E24AA	#BA68C8	amber	purple	l_rand2	clr2	none	right	#E8EAF6	#F3E5F5	#F3E5F5	#8E24AA	NA	NA	NA	NA	NA	0	13	13	104	NA	NA	NA	left	0	0.919848968391307	aae	1	2026-06-01_13h11.61.209	MCT	2023.1.0	60.05717447392527
