clr1p1	clr2p1	clr3p1	clr4p1	clr1p2	clr2p2	clr3p2	clr4p2	Hshow	Htest	stim_var	blank_clr	difficulty	answ	l_test	r_test	realclr2	realclr3	realclr	training.thisRepN	training.thisTrialN	training.thisN	training.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	CC_resp_2.keys	CC_resp_2.corr	CC_resp_2.rt	CC_resp.keys	CC_resp.corr	CC_resp.rt	participant	session	date	expName	psychopyVersion	frameRate
#D81B60	#880E4F	#FCE4EC	#F06292	#FDD835	#F57F17	#000000	#FFF176	pink	yellow	l_rand1	clr3	none	right	#FFF3E0	#FFFDE7	#F57F17	#FFFDE7	NA	NA	NA	NA	NA	0	6	6	96	NA	NA	NA	left	0	1.957508200313896	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#B71C1C	#E53935	#E57373	#FFEBEE	#004D40	#000000	#4DB6AC	#E0F2F1	red	lime	l_up	clr2	low	left	#00897B	#00695C	#00897B	#4DB6AC	NA	NA	NA	NA	NA	0	7	7	66	NA	NA	NA	right	0	4.782979100011289	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#E8F5E9	#81C784	#43A047	#1B5E20	#FFEBEE	#000000	#E53935	#B71C1C	green	red	l_down	clr2	none	right	#FFB74D	#E57373	#E57373	#E53935	NA	NA	NA	NA	NA	0	8	8	85	NA	NA	NA	right	1	0.8979325005784631	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#FF6F00	#FFF8E1	#FFB300	#FFD54F	#880E4F	#000000	#D81B60	#F06292	amber	pink	l_rand2	clr2	none	left	#FCE4EC	#EDE7F6	#FCE4EC	#D81B60	NA	NA	NA	NA	NA	0	9	9	103	NA	NA	NA	left	1	2.2928703003562987	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#E65100	#FB8C00	#FFB74D	#FFF3E0	#0D47A1	#1E88E5	#000000	#E3F2FD	orange	blue	l_up	clr3	high	left	#64B5F6	#42A5F5	#1E88E5	#64B5F6	NA	NA	NA	NA	NA	0	10	10	71	NA	NA	NA	left	1	0.8724110005423427	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#BF360C	#FBE9E7	#F4511E	#FF8A65	#B71C1C	#000000	#E53935	#E57373	d_orange	red	l_rand2	clr2	low	right	#EF9A9A	#FFEBEE	#FFEBEE	#E53935	NA	NA	NA	NA	NA	0	11	11	48	NA	NA	NA	left	0	1.024813000112772	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#E0F2F1	#4DB6AC	#00897B	#004D40	#FFFDE7	#000000	#FDD835	#F57F17	teal	yellow	l_down	clr2	none	left	#FFF176	#FFB74D	#FFF176	#FDD835	NA	NA	NA	NA	NA	0	12	12	81	NA	NA	NA	right	0	1.88434540014714	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#0D47A1	#1E88E5	#64B5F6	#E3F2FD	#FF6F00	#FFB300	#000000	#FFF8E1	blue	amber	l_up	clr3	low	right	#FFC107	#FFD54F	#FFB300	#FFD54F	NA	NA	NA	NA	NA	0	13	13	77	NA	NA	NA	right	1	1.233661999925971	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#006064	#00ACC1	#4DD0E1	#E0F7FA	#01579B	#039BE5	#000000	#E1F5FE	cyan	l_blue	l_up	clr3	none	right	#4DB6AC	#4FC3F7	#039BE5	#4FC3F7	NA	NA	NA	NA	NA	0	14	14	118	NA	NA	NA	right	1	0.9881574003957212	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#E3F2FD	#64B5F6	#1E88E5	#0D47A1	#E0F2F1	#4DB6AC	#000000	#004D40	blue	teal	l_down	clr3	high	right	#00796B	#00897B	#4DB6AC	#00897B	NA	NA	NA	NA	NA	0	15	15	12	NA	NA	NA	left	0	1.8722128001973033	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#F3E5F5	#BA68C8	#8E24AA	#4A148C	#E0F2F1	#000000	#00897B	#004D40	purple	lime	l_down	clr2	low	left	#4DB6AC	#B2DFDB	#4DB6AC	#00897B	NA	NA	NA	NA	NA	0	16	16	6	NA	NA	NA	left	1	0.7850930006243289	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#E8F5E9	#81C784	#43A047	#1B5E20	#FFEBEE	#000000	#E53935	#B71C1C	green	red	l_down	clr2	high	right	#EF9A9A	#E57373	#E57373	#E53935	NA	NA	NA	NA	NA	0	17	17	5	NA	NA	NA	right	1	1.6420038002543151	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#01579B	#E1F5FE	#039BE5	#4FC3F7	#FF6F00	#FFF8E1	#000000	#FFD54F	l_blue	amber	l_rand2	clr3	low	left	#FFB300	#FF8F00	#FFF8E1	#FFB300	NA	NA	NA	NA	NA	0	18	18	56	NA	NA	NA	left	1	1.7389155998826027	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#FFFDE7	#FFF176	#FDD835	#F57F17	#E0F7FA	#4DD0E1	#000000	#006064	yellow	cyan	l_down	clr3	none	left	#00ACC1	#1E88E5	#4DD0E1	#00ACC1	NA	NA	NA	NA	NA	0	19	19	87	NA	NA	NA	left	1	1.2093028002418578	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#E0F2F1	#4DB6AC	#00897B	#004D40	#FFFDE7	#000000	#FDD835	#F57F17	teal	yellow	l_down	clr2	high	left	#FFF176	#FFF59D	#FFF176	#FDD835	NA	NA	NA	NA	NA	0	20	20	1	NA	NA	NA	left	1	0.8616019003093243	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#FFF8E1	#FFD54F	#FFB300	#FF6F00	#EFEBE9	#A1887F	#000000	#3E2723	amber	brown	l_down	clr3	low	left	#6D4C41	#8D6E63	#A1887F	#6D4C41	NA	NA	NA	NA	NA	0	21	21	17	NA	NA	NA	left	1	1.0652303001843393	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#BF360C	#F4511E	#FF8A65	#FBE9E7	#33691E	#7CB342	#000000	#F1F8E9	d_orange	l_green	l_up	clr3	none	right	#FFF176	#AED581	#7CB342	#AED581	NA	NA	NA	NA	NA	0	22	22	119	NA	NA	NA	right	1	0.7044303002767265	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#00897B	#004D40	#E0F2F1	#4DB6AC	#FFB300	#000000	#FFF8E1	#FFD54F	teal	amber	l_rand1	clr2	low	right	#FFA000	#FF6F00	#FF6F00	#FFF8E1	NA	NA	NA	NA	NA	0	23	23	27	NA	NA	NA	left	0	0.760750500485301	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#6D4C41	#3E2723	#EFEBE9	#A1887F	#00ACC1	#000000	#E0F7FA	#4DD0E1	brown	cyan	l_rand1	clr2	low	right	#0097A7	#006064	#006064	#E0F7FA	NA	NA	NA	NA	NA	0	24	24	29	NA	NA	NA	right	1	1.1356920003890991	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#F4511E	#BF360C	#FBE9E7	#FF8A65	#43A047	#1B5E20	#000000	#81C784	d_orange	green	l_rand1	clr3	low	left	#E8F5E9	#A5D6A7	#1B5E20	#E8F5E9	NA	NA	NA	NA	NA	0	25	25	38	NA	NA	NA	left	1	1.095174700487405	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#1E88E5	#0D47A1	#E3F2FD	#64B5F6	#C0CA33	#827717	#000000	#DCE775	blue	lime	l_rand1	clr3	none	right	#E8F5E9	#F9FBE7	#827717	#F9FBE7	NA	NA	NA	NA	NA	0	26	26	97	NA	NA	NA	right	1	1.3769226004369557	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#E8EAF6	#7986CB	#3949AB	#1A237E	#FFF3E0	#FFB74D	#000000	#E65100	indigo	orange	l_down	clr3	none	left	#FB8C00	#E53935	#FFB74D	#FB8C00	NA	NA	NA	NA	NA	0	27	27	86	NA	NA	NA	left	1	0.7224078001454473	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#FF6F00	#FFF8E1	#FFB300	#FFD54F	#4A148C	#000000	#8E24AA	#BA68C8	amber	purple	l_rand2	clr2	high	right	#E1BEE7	#F3E5F5	#F3E5F5	#8E24AA	NA	NA	NA	NA	NA	0	28	28	44	NA	NA	NA	left	0	0.7949609002098441	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#01579B	#039BE5	#4FC3F7	#E1F5FE	#F57F17	#FDD835	#000000	#FFFDE7	l_blue	yellow	l_up	clr3	high	left	#FFF176	#FFEE58	#FDD835	#FFF176	NA	NA	NA	NA	NA	0	29	29	70	NA	NA	NA	left	1	0.6542966002598405	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#1B5E20	#E8F5E9	#43A047	#81C784	#006064	#000000	#00ACC1	#4DD0E1	green	cyan	l_rand2	clr2	none	left	#E0F7FA	#E8F5E9	#E0F7FA	#00ACC1	NA	NA	NA	NA	NA	0	30	30	102	NA	NA	NA	left	1	0.9575090003199876	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#1A237E	#E8EAF6	#3949AB	#7986CB	#01579B	#E1F5FE	#000000	#4FC3F7	indigo	l_blue	l_rand2	clr3	high	right	#03A9F4	#039BE5	#E1F5FE	#039BE5	NA	NA	NA	NA	NA	0	31	31	51	NA	NA	NA	right	1	2.340216100215912	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#FF6F00	#FFF8E1	#FFB300	#FFD54F	#4A148C	#000000	#8E24AA	#BA68C8	amber	purple	l_rand2	clr2	none	right	#E8EAF6	#F3E5F5	#F3E5F5	#8E24AA	NA	NA	NA	NA	NA	0	32	32	104	NA	NA	NA	right	1	1.2974029001779854	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#E65100	#FB8C00	#FFB74D	#FFF3E0	#0D47A1	#1E88E5	#000000	#E3F2FD	orange	blue	l_up	clr3	none	left	#64B5F6	#4DD0E1	#1E88E5	#64B5F6	NA	NA	NA	NA	NA	0	33	33	117	NA	NA	NA	left	1	2.95194589998573	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#E0F2F1	#4DB6AC	#00897B	#004D40	#FBE9E7	#000000	#F4511E	#BF360C	lime	d_orange	l_down	clr2	low	right	#FF5722	#FF8A65	#FF8A65	#F4511E	NA	NA	NA	NA	NA	0	34	34	9	NA	NA	NA	left	0	1.385027900338173	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#5E35B1	#311B92	#EDE7F6	#9575CD	#6D4C41	#3E2723	#000000	#A1887F	d_purple	brown	l_rand1	clr3	low	left	#EFEBE9	#BCAAA4	#3E2723	#EFEBE9	NA	NA	NA	NA	NA	0	35	35	35	NA	NA	NA	right	0	1.4886322002857924	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#4A148C	#8E24AA	#BA68C8	#F3E5F5	#0D47A1	#000000	#64B5F6	#E3F2FD	purple	blue	l_up	clr2	none	left	#1E88E5	#00ACC1	#1E88E5	#64B5F6	NA	NA	NA	NA	NA	0	36	36	110	NA	NA	NA	left	1	1.838408799842	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#FFEBEE	#E57373	#E53935	#B71C1C	#E1F5FE	#000000	#039BE5	#01579B	red	l_blue	l_down	clr2	high	left	#4FC3F7	#81D4FA	#4FC3F7	#039BE5	NA	NA	NA	NA	NA	0	37	37	0	NA	NA	NA	left	1	1.2958102002739906	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#311B92	#EDE7F6	#5E35B1	#9575CD	#B71C1C	#000000	#E53935	#E57373	d_purple	red	l_rand2	clr2	low	right	#EF9A9A	#FFEBEE	#FFEBEE	#E53935	NA	NA	NA	NA	NA	0	38	38	45	NA	NA	NA	right	1	1.0275817001238463	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#FDD835	#F57F17	#FFFDE7	#FFF176	#FFB300	#FF6F00	#000000	#FFD54F	yellow	amber	l_rand1	clr3	high	left	#FFF8E1	#FFECB3	#FF6F00	#FFF8E1	NA	NA	NA	NA	NA	0	39	39	30	NA	NA	NA	right	0	1.601886000484228	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#1B5E20	#43A047	#81C784	#E8F5E9	#004D40	#000000	#4DB6AC	#E0F2F1	green	teal	l_up	clr2	none	right	#7CB342	#00897B	#00897B	#4DB6AC	NA	NA	NA	NA	NA	0	40	40	115	NA	NA	NA	right	1	1.0170915005728602	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#880E4F	#FCE4EC	#D81B60	#F06292	#33691E	#000000	#7CB342	#AED581	pink	l_green	l_rand2	clr2	none	left	#F1F8E9	#FFFDE7	#F1F8E9	#7CB342	NA	NA	NA	NA	NA	0	41	41	100	NA	NA	NA	right	0	1.138004300184548	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#E8EAF6	#7986CB	#3949AB	#1A237E	#FFF3E0	#FFB74D	#000000	#E65100	indigo	orange	l_down	clr3	high	left	#FB8C00	#FF9800	#FFB74D	#FB8C00	NA	NA	NA	NA	NA	0	42	42	10	NA	NA	NA	right	0	1.4313652999699116	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#EFEBE9	#A1887F	#6D4C41	#3E2723	#E8F5E9	#000000	#43A047	#1B5E20	brown	green	l_down	clr2	high	left	#81C784	#A5D6A7	#81C784	#43A047	NA	NA	NA	NA	NA	0	43	43	2	NA	NA	NA	left	1	1.574682000093162	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#43A047	#1B5E20	#E8F5E9	#81C784	#00897B	#004D40	#000000	#4DB6AC	green	teal	l_rand1	clr3	high	right	#B2DFDB	#E0F2F1	#004D40	#E0F2F1	NA	NA	NA	NA	NA	0	44	44	33	NA	NA	NA	left	0	1.248132300097495	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#E65100	#FB8C00	#FFB74D	#FFF3E0	#1A237E	#3949AB	#000000	#E8EAF6	orange	indigo	l_up	clr3	low	right	#3F51B5	#7986CB	#3949AB	#7986CB	NA	NA	NA	NA	NA	0	45	45	79	NA	NA	NA	right	1	0.7640736000612378	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#1B5E20	#43A047	#81C784	#E8F5E9	#004D40	#000000	#4DB6AC	#E0F2F1	green	lime	l_up	clr2	high	right	#00796B	#00897B	#00897B	#4DB6AC	NA	NA	NA	NA	NA	0	46	46	65	NA	NA	NA	left	0	1.7037312998436391	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#880E4F	#D81B60	#F06292	#FCE4EC	#B71C1C	#000000	#E57373	#FFEBEE	pink	red	l_up	clr2	low	right	#EF5350	#E53935	#E53935	#E57373	NA	NA	NA	NA	NA	0	47	47	68	NA	NA	NA	right	1	0.8241465003229678	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#1B5E20	#43A047	#81C784	#E8F5E9	#4A148C	#000000	#BA68C8	#F3E5F5	green	purple	l_up	clr2	low	right	#6A1B9A	#8E24AA	#8E24AA	#BA68C8	NA	NA	NA	NA	NA	0	48	48	69	NA	NA	NA	left	0	1.40554830012843	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#311B92	#5E35B1	#9575CD	#EDE7F6	#880E4F	#000000	#F06292	#FCE4EC	d_purple	pink	l_up	clr2	none	right	#F4511E	#D81B60	#D81B60	#F06292	NA	NA	NA	NA	NA	0	49	49	114	NA	NA	NA	right	1	0.6640356001444161	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#FFF3E0	#FFB74D	#FB8C00	#E65100	#FCE4EC	#F06292	#000000	#880E4F	orange	pink	l_down	clr3	low	left	#D81B60	#EC407A	#F06292	#D81B60	NA	NA	NA	NA	NA	0	50	50	15	NA	NA	NA	left	1	1.339857800398022	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#7CB342	#33691E	#F1F8E9	#AED581	#8E24AA	#000000	#F3E5F5	#BA68C8	l_green	purple	l_rand1	clr2	none	left	#4A148C	#B71C1C	#4A148C	#F3E5F5	NA	NA	NA	NA	NA	0	51	51	92	NA	NA	NA	left	1	1.3456627004779875	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#FFF8E1	#FFD54F	#FFB300	#FF6F00	#E8EAF6	#7986CB	#000000	#1A237E	amber	indigo	l_down	clr3	high	right	#3F51B5	#3949AB	#7986CB	#3949AB	NA	NA	NA	NA	NA	0	52	52	13	NA	NA	NA	right	1	1.804181800223887	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#FDD835	#F57F17	#FFFDE7	#FFF176	#FFB300	#FF6F00	#000000	#FFD54F	yellow	amber	l_rand1	clr3	none	left	#FFF8E1	#F9FBE7	#FF6F00	#FFF8E1	NA	NA	NA	NA	NA	0	53	53	95	NA	NA	NA	left	1	1.7901401002891362	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#039BE5	#01579B	#E1F5FE	#4FC3F7	#D81B60	#000000	#FCE4EC	#F06292	l_blue	pink	l_rand1	clr2	none	left	#880E4F	#BF360C	#880E4F	#FCE4EC	NA	NA	NA	NA	NA	0	54	54	91	NA	NA	NA	left	1	0.6150000998750329	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#827717	#C0CA33	#DCE775	#F9FBE7	#004D40	#000000	#4DB6AC	#E0F2F1	lime	teal	l_up	clr2	none	right	#039BE5	#00897B	#00897B	#4DB6AC	NA	NA	NA	NA	NA	0	55	55	113	NA	NA	NA	right	1	0.7278960002586246	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#FB8C00	#E65100	#FFF3E0	#FFB74D	#FDD835	#000000	#FFFDE7	#FFF176	orange	yellow	l_rand1	clr2	high	left	#F57F17	#F9A825	#F57F17	#FFFDE7	NA	NA	NA	NA	NA	0	56	56	23	NA	NA	NA	right	0	1.05068500014022	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#FFFDE7	#FFF176	#FDD835	#F57F17	#E0F7FA	#4DD0E1	#000000	#006064	yellow	cyan	l_down	clr3	high	left	#00ACC1	#00BCD4	#4DD0E1	#00ACC1	NA	NA	NA	NA	NA	0	57	57	11	NA	NA	NA	left	1	1.4045971003361046	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#FFEBEE	#E57373	#E53935	#B71C1C	#FFFDE7	#000000	#FDD835	#F57F17	red	yellow	l_down	clr2	none	left	#FFF176	#AED581	#FFF176	#FDD835	NA	NA	NA	NA	NA	0	58	58	83	NA	NA	NA	left	1	1.0720096002332866	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#FF6F00	#FFF8E1	#FFB300	#FFD54F	#880E4F	#000000	#D81B60	#F06292	amber	pink	l_rand2	clr2	high	left	#FCE4EC	#F8BBD0	#FCE4EC	#D81B60	NA	NA	NA	NA	NA	0	59	59	43	NA	NA	NA	right	0	1.3394791004247963	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#1B5E20	#E8F5E9	#43A047	#81C784	#006064	#000000	#00ACC1	#4DD0E1	green	cyan	l_rand2	clr2	high	left	#E0F7FA	#B2EBF2	#E0F7FA	#00ACC1	NA	NA	NA	NA	NA	0	60	60	42	NA	NA	NA	right	0	2.5553423003293574	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#006064	#E0F7FA	#00ACC1	#4DD0E1	#311B92	#000000	#5E35B1	#9575CD	cyan	d_purple	l_rand2	clr2	low	right	#B39DDB	#EDE7F6	#EDE7F6	#5E35B1	NA	NA	NA	NA	NA	0	61	61	46	NA	NA	NA	None	0	NA	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#E53935	#B71C1C	#FFEBEE	#E57373	#7CB342	#000000	#F1F8E9	#AED581	red	l_green	l_rand1	clr2	low	right	#689F38	#33691E	#33691E	#F1F8E9	NA	NA	NA	NA	NA	0	62	62	25	NA	NA	NA	right	1	1.2416354003362358	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#1A237E	#E8EAF6	#3949AB	#7986CB	#01579B	#E1F5FE	#000000	#4FC3F7	indigo	l_blue	l_rand2	clr3	none	right	#00897B	#039BE5	#E1F5FE	#039BE5	NA	NA	NA	NA	NA	0	63	63	106	NA	NA	NA	right	1	0.9885157006792724	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#8E24AA	#4A148C	#F3E5F5	#BA68C8	#5E35B1	#000000	#EDE7F6	#9575CD	purple	d_purple	l_rand1	clr2	none	left	#311B92	#880E4F	#311B92	#EDE7F6	NA	NA	NA	NA	NA	0	64	64	90	NA	NA	NA	left	1	1.039601500146091	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#004D40	#E0F2F1	#00897B	#4DB6AC	#3E2723	#EFEBE9	#000000	#A1887F	teal	brown	l_rand2	clr3	none	right	#FB8C00	#6D4C41	#EFEBE9	#6D4C41	NA	NA	NA	NA	NA	0	65	65	107	NA	NA	NA	right	1	0.8622653000056744	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#33691E	#7CB342	#AED581	#F1F8E9	#880E4F	#000000	#F06292	#FCE4EC	l_green	pink	l_up	clr2	high	left	#D81B60	#E91E63	#D81B60	#F06292	NA	NA	NA	NA	NA	0	66	66	61	NA	NA	NA	left	1	0.7979455003514886	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#FFF8E1	#FFD54F	#FFB300	#FF6F00	#E8EAF6	#7986CB	#000000	#1A237E	amber	indigo	l_down	clr3	none	right	#039BE5	#3949AB	#7986CB	#3949AB	NA	NA	NA	NA	NA	0	67	67	89	NA	NA	NA	right	1	0.9817600003443658	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#1E88E5	#0D47A1	#E3F2FD	#64B5F6	#C0CA33	#827717	#000000	#DCE775	blue	lime	l_rand1	clr3	high	right	#F0F4C3	#F9FBE7	#827717	#F9FBE7	NA	NA	NA	NA	NA	0	68	68	32	NA	NA	NA	left	0	1.435721100308001	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#FDD835	#F57F17	#FFFDE7	#FFF176	#F4511E	#000000	#FBE9E7	#FF8A65	yellow	d_orange	l_rand1	clr2	low	right	#E64A19	#BF360C	#BF360C	#FBE9E7	NA	NA	NA	NA	NA	0	69	69	28	NA	NA	NA	right	1	1.95243819989264	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
