training.thisRepN	training.thisTrialN	training.thisN	training.thisIndex	arsal_train.thisRepN	arsal_train.thisTrialN	arsal_train.thisN	arsal_train.thisIndex	arsal_s2.thisRepN	arsal_s2.thisTrialN	arsal_s2.thisN	arsal_s2.thisIndex	arsal_s3.thisRepN	arsal_s3.thisTrialN	arsal_s3.thisN	arsal_s3.thisIndex	arsal_s4.thisRepN	arsal_s4.thisTrialN	arsal_s4.thisN	arsal_s4.thisIndex	blank.started	blank.stopped	matrix_resp.started	sequence	repeat_idx	matrix_resp.keys	matrix_resp.rt	trainconf.keys	trainconf.rt	matrix_resp_2.started	matrix_resp_2.keys	matrix_resp_2.rt	matrix_resp_3.started	matrix_resp_3.keys	matrix_resp_3.rt	byebye_text.started	participant	session	date	expName	psychopyVersion	frameRate	...43
0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	129.31531589990482	129.8652975000441	129.8652975000441	[[(1, -1, -1), (1, 1, -1), (-1, 1, -1), (1, -1, -1), (-1, 1, -1), (1, 1, -1), (-1, -1, 1), (1, -1, -1), (1, -1, -1)], [(1, -0.2, -1), (-1, -1, 1), (1, -1, 1), (-1, -1, 1), (1, -0.2, -1), (1, -1, 1), (1, -0.2, -1), (1, -1, 1), (1, -1, 1)], [(1, 1, -1), (-1, 1, -1), (1, -1, -1), (1, 1, -1), (1, 1, -1), (1, 1, -1), (1, 1, -1), (1, -1, -1), (-1, 1, -1)], [(1, -1, -1), (1, -1, -1), (-1, 1, -1), (-1, 1, -1), (1, -1, 1), (1, -1, -1), (-1, -1, 1), (-1, 1, -1), (-1, 1, -1)], [(1, -1, -1), (1, 1, -1), (-1, -1, 1), (-1, 1, -1), (1, 1, -1), (1, 1, -1), (1, -1, -1), (1, 1, -1), (1, 1, -1)], [(1, -1, -1), (1, 1, -1), (1, -1, -1), (1, 1, -1), (1, -1, -1), (1, -1, -1), (-1, 1, -1), (1, -1, -1), (-1, -1, 1)], [(1, -0.2, -1), (1, -0.2, -1), (1, -1, -1), (1, -0.2, -1), (1, -0.2, -1), (1, -1, -1), (-1, 1, -1), (1, -0.2, -1), (1, -0.2, -1)], [(1, -0.2, -1), (-1, -1, 1), (1, -1, 1), (-1, -1, 1), (1, -0.2, -1), (1, -1, 1), (1, -0.2, -1), (1, -1, 1), (1, -1, 1)]]	1	['left', 'left', 'left', 'left', 'right', 'left', 'left']	[4.202891000080854, 7.0522187002934515, 10.336373600177467, 13.887603400275111, 18.23797779995948, 20.02740940032527, 23.152726400177926]	NA	NA	NA	NA	NA	NA	NA	NA	NA	BMI	001	2026-03-13_13h05.05.866	CMT	2023.1.0	59.996100209822835	NA
0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	153.82844650000334	NA	NA	NA	NA	NA	NA	['n']	[30.62966790003702]	NA	NA	NA	NA	NA	NA	NA	BMI	001	2026-03-13_13h05.05.866	CMT	2023.1.0	59.996100209822835	NA
1	0	1	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	184.97449189983308	185.5077463001944	185.5077463001944	[[(1, -1, 1), (1, -1, 1), (1, -1, -1), (1, -1, -1), (-1, 1, -1), (1, -1, 1), (-1, 1, -1), (-1, -1, 1), (1, -1, -1)], [(1, 1, -1), (1, 1, -1), (1, -1, 1), (1, -1, 1), (1, 1, -1), (1, 1, -1), (1, 1, -1), (1, -1, 1), (-1, 1, -1)], [(1, -1, 1), (1, 1, -1), (1, 1, -1), (-1, -1, 1), (1, -1, 1), (1, -1, 1), (1, 1, -1), (1, 1, -1), (1, 1, -1)], [(1, 1, -1), (1, 1, -1), (1, 1, -1), (-1, -1, 1), (-1, -1, 1), (1, -1, -1), (-1, 1, -1), (-1, -1, 1), (-1, -1, 1)], [(1, -1, -1), (1, 1, -1), (1, -1, -1), (-1, -1, 1), (1, -1, -1), (1, 1, -1), (1, -1, -1), (1, 1, -1), (1, 1, -1)], [(1, -0.2, -1), (1, -0.2, -1), (1, -0.2, -1), (1, -0.2, -1), (-1, -1, 1), (1, -0.2, -1), (-1, 1, -1), (-1, -1, 1), (-1, -1, 1)], [(1, -1, -1), (1, 1, -1), (1, 1, -1), (1, 1, -1), (-1, -1, 1), (-1, -1, 1), (1, -1, -1), (-1, -1, 1), (1, -1, -1)], [(1, 1, -1), (1, 1, -1), (1, -1, 1), (1, -1, 1), (1, 1, -1), (1, 1, -1), (1, 1, -1), (1, -1, 1), (-1, 1, -1)]]	1	['left', 'right', 'left', 'right', 'left', 'left', 'left']	[4.3218793999403715, 7.395056799985468, 10.725732400082052, 13.710022400133312, 17.3463873998262, 19.46551309991628, 22.464540699962527]	NA	NA	NA	NA	NA	NA	NA	NA	NA	BMI	001	2026-03-13_13h05.05.866	CMT	2023.1.0	59.996100209822835	NA
1	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	209.48755860002711	NA	NA	NA	NA	NA	NA	['y']	[4.377694999799132]	NA	NA	NA	NA	NA	NA	NA	BMI	001	2026-03-13_13h05.05.866	CMT	2023.1.0	59.996100209822835	NA
NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	216.63653190014884	217.1530263000168	217.1530263000168	[[(-1, 1, -1), (-1, 1, -1), (1, -0.2, -1), (1, -1, 1), (-1, -1, 1), (-1, -1, 1), (1, -1, 1), (-1, -1, 1), (1, -1, 1)], [(1, -1, 1), (1, -1, 1), (1, -1, -1), (-1, -1, 1), (-1, -1, 1), (1, -1, 1), (1, -1, 1), (-1, -1, 1), (1, -1, -1)], [(1, -0.2, -1), (1, -1, -1), (-1, -1, 1), (1, -1, -1), (1, -1, -1), (1, -0.2, -1), (-1, 1, -1), (1, -0.2, -1), (-1, -1, 1)], [(1, 1, -1), (1, -0.2, -1), (1, -0.2, -1), (1, -0.2, -1), (1, 1, -1), (1, -0.2, -1), (-1, 1, -1), (1, -0.2, -1), (-1, -1, 1)], [(1, 1, -1), (-1, 1, -1), (1, 1, -1), (-1, -1, 1), (1, -1, 1), (-1, -1, 1), (-1, -1, 1), (-1, -1, 1), (-1, -1, 1)], [(1, -1, 1), (1, -1, 1), (1, -1, 1), (1, 1, -1), (1, -1, 1), (1, -1, 1), (-1, -1, 1), (1, 1, -1), (1, 1, -1)], [(1, -1, 1), (1, -0.2, -1), (-1, 1, -1), (1, -1, 1), (1, -1, 1), (1, -1, 1), (1, -0.2, -1), (-1, 1, -1), (-1, 1, -1)], [(1, 1, -1), (-1, 1, -1), (1, 1, -1), (-1, -1, 1), (1, -1, 1), (-1, -1, 1), (-1, -1, 1), (-1, -1, 1), (-1, -1, 1)]]	4	['left', 'left', 'left', 'left', 'left', 'left', 'left']	[4.49636929994449, 7.142704700119793, 10.238310100045055, 13.913574700243771, 16.297781699802727, 19.24917590012774, 22.787512800190598]	NA	NA	NA	NA	NA	NA	NA	NA	NA	BMI	001	2026-03-13_13h05.05.866	CMT	2023.1.0	59.996100209822835	NA
NA	NA	NA	NA	NA	NA	NA	NA	1	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	241.16678499989212	NA	241.68503740010783	[[(-1, -1, 1), (1, 1, -1), (1, -0.2, -1), (-1, 1, -1), (-1, -1, 1), (1, 1, -1), (-1, 1, -1), (1, 1, -1), (1, -0.2, -1)], [(1, -0.2, -1), (-1, 1, -1), (1, -0.2, -1), (1, 1, -1), (1, 1, -1), (-1, -1, 1), (1, -0.2, -1), (1, 1, -1), (1, 1, -1)], [(-1, -1, 1), (-1, 1, -1), (-1, 1, -1), (-1, 1, -1), (1, -0.2, -1), (1, -0.2, -1), (-1, -1, 1), (1, -1, -1), (1, -0.2, -1)], [(1, 1, -1), (1, 1, -1), (1, 1, -1), (-1, 1, -1), (1, -1, -1), (1, 1, -1), (1, 1, -1), (-1, 1, -1), (1, 1, -1)], [(-1, 1, -1), (1, 1, -1), (1, -0.2, -1), (1, 1, -1), (1, 1, -1), (1, -0.2, -1), (1, 1, -1), (1, 1, -1), (-1, 1, -1)], [(1, 1, -1), (-1, 1, -1), (1, -0.2, -1), (1, -0.2, -1), (1, 1, -1), (1, 1, -1), (-1, -1, 1), (1, 1, -1), (-1, -1, 1)], [(1, -1, 1), (1, -1, 1), (1, -1, 1), (1, -1, -1), (-1, 1, -1), (1, -1, -1), (1, -1, 1), (-1, 1, -1), (1, -1, -1)], [(-1, -1, 1), (1, 1, -1), (1, -0.2, -1), (-1, 1, -1), (-1, -1, 1), (1, 1, -1), (-1, 1, -1), (1, 1, -1), (1, -0.2, -1)]]	0	['right', 'left', 'left', 'left', 'right', 'left', 'left']	[4.205092799849808, 7.3997474000789225, 9.964977600146085, 13.208457099739462, 16.44064259994775, 19.389974299818277, 22.746552399825305]	NA	NA	NA	NA	NA	NA	NA	NA	NA	BMI	001	2026-03-13_13h05.05.866	CMT	2023.1.0	59.996100209822835	NA
NA	NA	NA	NA	NA	NA	NA	NA	2	0	2	0	NA	NA	NA	NA	NA	NA	NA	NA	265.6463554999791	NA	266.1796875	[[(1, -1, 1), (1, -1, -1), (1, -1, 1), (1, -1, 1), (-1, 1, -1), (1, -1, 1), (1, -1, 1), (1, -1, 1), (1, -1, -1)], [(-1, -1, 1), (-1, -1, 1), (1, -0.2, -1), (-1, 1, -1), (-1, -1, 1), (1, -0.2, -1), (1, -1, 1), (-1, 1, -1), (-1, 1, -1)], [(1, -0.2, -1), (1, -0.2, -1), (1, -1, 1), (1, -1, 1), (1, -0.2, -1), (-1, 1, -1), (1, -0.2, -1), (1, -0.2, -1), (1, -0.2, -1)], [(1, -1, 1), (-1, -1, 1), (1, -0.2, -1), (1, -1, 1), (-1, -1, 1), (-1, 1, -1), (1, -1, 1), (-1, 1, -1), (1, -1, 1)], [(1, -1, -1), (1, -1, -1), (-1, -1, 1), (1, -1, -1), (-1, 1, -1), (-1, -1, 1), (-1, -1, 1), (-1, 1, -1), (1, -1, 1)], [(-1, 1, -1), (1, -1, 1), (1, -1, 1), (1, -1, 1), (1, -1, 1), (1, -1, 1), (-1, 1, -1), (1, -1, 1), (-1, 1, -1)], [(-1, -1, 1), (-1, -1, 1), (1, -1, -1), (1, -1, -1), (1, -1, 1), (1, -1, 1), (1, -1, 1), (1, -1, -1), (1, -1, 1)], [(-1, -1, 1), (-1, -1, 1), (1, -0.2, -1), (-1, 1, -1), (-1, -1, 1), (1, -0.2, -1), (1, -1, 1), (-1, 1, -1), (-1, 1, -1)]]	1	['left', 'right', 'left', 'left', 'left', 'left', 'left']	[4.429134200327098, 7.400834700092673, 10.853290400002152, 13.268482400104403, 16.22135840030387, 19.454047200269997, 23.57544910022989]	NA	NA	NA	NA	NA	NA	NA	NA	NA	BMI	001	2026-03-13_13h05.05.866	CMT	2023.1.0	59.996100209822835	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	NA	NA	NA	290.1764591000974	NA	NA	[[(-1, -1, 1), (-1, 1, -1), (1, -1, -1), (1, 0.5, -1), (-1, 1, -1), (1, -1, -1), (1, 0.5, -1), (1, 0.5, -1), (1, -1, -1)], [(1, 0.5, -1), (-1, 1, -1), (-1, 1, -1), (-1, 1, -1), (1, -1, -1), (1, 0.5, -1), (-1, -1, 1), (1, -1, 1), (1, -1, -1)], [(1, 1, -1), (1, 0.5, -1), (1, 0.5, -1), (1, -1, 1), (1, -1, 1), (1, 1, -1), (1, 1, -1), (1, 0.5, -1), (1, 0.5, -1)], [(1, -1, 1), (1, 0.5, -1), (1, 0.5, -1), (1, -1, 1), (1, -1, -1), (1, -1, -1), (-1, -1, 1), (-1, -1, 1), (-1, 1, -1)], [(1, -1, 1), (-1, 1, -1), (1, 1, -1), (-1, 1, -1), (1, 0.5, -1), (1, -1, 1), (1, 1, -1), (-1, 1, -1), (1, -1, 1)], [(1, 0.5, -1), (1, 1, -1), (1, 1, -1), (1, 0.5, -1), (1, -1, 1), (1, 0.5, -1), (-1, 1, -1), (1, 1, -1), (1, -1, 1)], [(1, -1, -1), (1, 0.5, -1), (1, 0.5, -1), (-1, -1, 1), (1, -1, 1), (1, -1, -1), (1, 0.5, -1), (1, -1, -1), (1, -1, -1)], [(1, 0.5, -1), (-1, 1, -1), (-1, 1, -1), (-1, 1, -1), (1, -1, -1), (1, 0.5, -1), (-1, -1, 1), (1, -1, 1), (1, -1, -1)]]	1	NA	NA	NA	NA	290.6801813999191	['left', 'left', 'left', 'left', 'left', 'right']	[4.814437400083989, 7.699541800189763, 10.727076100185513, 13.413415300194174, 19.393126899842173, 23.073627000208944]	NA	NA	NA	NA	BMI	001	2026-03-13_13h05.05.866	CMT	2023.1.0	59.996100209822835	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	1	0	NA	NA	NA	NA	314.64405919983983	NA	NA	[[(1, -1, -1), (1, -1, -1), (1, 1, -1), (1, 0.5, -1), (1, 0.5, -1), (1, -1, -1), (1, -1, -1), (1, 1, -1), (1, 0.5, -1)], [(1, 1, -1), (-1, 1, -1), (-1, 1, -1), (1, -1, 1), (1, 1, -1), (1, 1, -1), (-1, 1, -1), (1, 1, -1), (-1, 1, -1)], [(-1, -1, 1), (1, -1, -1), (1, -1, 1), (-1, -1, 1), (1, -1, -1), (-1, -1, 1), (1, 0.5, -1), (1, 0.5, -1), (1, 0.5, -1)], [(1, 0.5, -1), (1, -1, -1), (1, 0.5, -1), (1, -1, 1), (1, 0.5, -1), (1, -1, -1), (-1, 1, -1), (1, -1, -1), (1, -1, -1)], [(-1, -1, 1), (-1, 1, -1), (1, 1, -1), (1, 1, -1), (1, 1, -1), (1, 1, -1), (1, 0.5, -1), (1, 1, -1), (1, 0.5, -1)], [(-1, -1, 1), (1, 0.5, -1), (1, 1, -1), (1, -1, -1), (1, -1, -1), (-1, 1, -1), (1, 1, -1), (1, 0.5, -1), (1, 1, -1)], [(-1, 1, -1), (-1, 1, -1), (-1, 1, -1), (1, 0.5, -1), (1, 0.5, -1), (1, 0.5, -1), (1, -1, -1), (1, 0.5, -1), (1, -1, 1)], [(-1, -1, 1), (1, -1, -1), (1, -1, 1), (-1, -1, 1), (1, -1, -1), (-1, -1, 1), (1, 0.5, -1), (1, 0.5, -1), (1, 0.5, -1)]]	2	NA	NA	NA	NA	315.15755440015346	['left', 'left', 'right', 'left', 'left', 'left', 'right']	[4.153972799889743, 7.687479599844664, 10.301698099821806, 12.860015700105578, 16.647212699986994, 20.227436000015587, 22.85740189999342]	NA	NA	NA	NA	BMI	001	2026-03-13_13h05.05.866	CMT	2023.1.0	59.996100209822835	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	2	0	NA	NA	NA	NA	339.1861187000759	NA	NA	[[(1, -1, -1), (-1, -1, 1), (1, 1, -1), (1, 1, -1), (1, -1, -1), (1, -1, -1), (1, -1, -1), (-1, -1, 1), (1, 1, -1)], [(-1, 1, -1), (1, -1, -1), (-1, -1, 1), (-1, -1, 1), (1, 1, -1), (1, -1, -1), (1, 1, -1), (1, 1, -1), (1, -1, -1)], [(1, 1, -1), (1, -1, 1), (1, 1, -1), (1, -1, -1), (1, 1, -1), (1, -1, -1), (1, -1, -1), (1, -1, -1), (-1, 1, -1)], [(1, -1, -1), (1, -1, -1), (-1, 1, -1), (1, -1, 1), (1, -1, -1), (-1, -1, 1), (1, 1, -1), (1, 1, -1), (1, 1, -1)], [(1, 1, -1), (1, 1, -1), (1, -1, -1), (1, -1, -1), (1, 1, -1), (1, -1, -1), (1, -1, 1), (1, 1, -1), (1, -1, -1)], [(1, 0.5, -1), (1, -1, -1), (1, -1, -1), (1, -1, -1), (-1, 1, -1), (1, -1, 1), (1, -1, 1), (1, -1, -1), (-1, -1, 1)], [(1, 0.5, -1), (1, 0.5, -1), (1, 1, -1), (1, 0.5, -1), (1, 0.5, -1), (1, 0.5, -1), (1, 0.5, -1), (1, 0.5, -1), (1, 0.5, -1)], [(1, 1, -1), (1, -1, 1), (1, 1, -1), (1, -1, -1), (1, 1, -1), (1, -1, -1), (1, -1, -1), (1, -1, -1), (-1, 1, -1)]]	2	NA	NA	NA	NA	339.6910819998011	['right', 'right', 'right', 'left', 'right', 'left', 'left']	[4.51604750007391, 7.296783300116658, 11.214478600304574, 13.862045099958777, 17.51683560013771, 20.934046700131148, 22.81831829994917]	NA	NA	NA	NA	BMI	001	2026-03-13_13h05.05.866	CMT	2023.1.0	59.996100209822835	NA
