imagefile	stimfile	corrAns	MRdir	angle	training.thisRepN	training.thisTrialN	training.thisN	training.thisIndex	mentalrot_trials.thisRepN	mentalrot_trials.thisTrialN	mentalrot_trials.thisN	mentalrot_trials.thisIndex	blank.started	mr_answ_2.started	mr_answ_2.keys	mr_answ_2.corr	mr_answ_2.rt	blank.stopped	mr_answ.started	mr_answ.keys	mr_answ.corr	mr_answ.rt	byebye_text.started	byebye_text.stopped	participant	session	date	expName	psychopyVersion	frameRate
mr_images/11_a.png	mr_images/11_b_z_225.png	right	ccw	135	NA	NA	NA	NA	0	27	27	34	213.6084640999325	NA	NA	NA	NA	340.35410219989717	340.35410219989717	right	1	2.31523748289328	NA	NA	aaa	1	2026-06-08_14h23.21.224	MR	2023.1.0	60.00765706328852
mr_images/9_b.png	mr_images/9_b_z_270.png	left	ccw	90	NA	NA	NA	NA	0	28	28	211	216.8704119999893	NA	NA	NA	NA	580.8699301998131	580.8699301998131	left	1	3.18754258879926	NA	NA	aaa	1	2026-06-08_14h23.21.224	MR	2023.1.0	60.00765706328852
mr_images/11_a.png	mr_images/11_a_z_315.png	left	ccw	45	NA	NA	NA	NA	0	29	29	27	219.85626959986985	NA	NA	NA	NA	292.3104326999746	292.3104326999746	right	0	2.18971716833767	NA	NA	aaa	1	2026-06-08_14h23.21.224	MR	2023.1.0	60.00765706328852
mr_images/7_a.png	mr_images/7_a_z_45.png	left	cw	45	NA	NA	NA	NA	0	30	30	169	222.23635700019076	NA	NA	NA	NA	460.6895037000067	460.6895037000067	left	1	1.14019200752955	NA	NA	aaa	1	2026-06-08_14h23.21.224	MR	2023.1.0	60.00765706328852
mr_images/1_b.png	mr_images/1_b_z_270.png	left	ccw	90	NA	NA	NA	NA	0	31	31	19	224.61941489996389	NA	NA	NA	NA	303.17507820017636	303.17507820017636	left	1	2.35659218148794	NA	NA	aaa	1	2026-06-08_14h23.21.224	MR	2023.1.0	60.00765706328852
mr_images/9_b.png	mr_images/9_a_z_315.png	right	ccw	45	NA	NA	NA	NA	0	32	32	206	226.60246540000665	NA	NA	NA	NA	619.1814239001833	619.1814239001833	left	0	0.827705012750812	NA	NA	aaa	1	2026-06-08_14h23.21.224	MR	2023.1.0	60.00765706328852
mr_images/6_a.png	mr_images/6_a_z_135.png	left	cw	135	NA	NA	NA	NA	0	33	33	153	228.90214389981705	NA	NA	NA	NA	397.11187390005216	397.11187390005216	left	1	1.98673236451577	NA	NA	aaa	1	2026-06-08_14h23.21.224	MR	2023.1.0	60.00765706328852
mr_images/1_a.png	mr_images/1_b_z_225.png	right	ccw	135	NA	NA	NA	NA	0	34	34	10	232.2183209001087	NA	NA	NA	NA	469.33534620003775	469.33534620003775	left	0	2.83253291121218	NA	NA	aaa	1	2026-06-08_14h23.21.224	MR	2023.1.0	60.00765706328852
mr_images/4_b.png	mr_images/4_a_z_270.png	right	ccw	90	NA	NA	NA	NA	0	35	35	114	234.02237639995292	NA	NA	NA	NA	372.3322029002011	372.3322029002011	left	0	2.74566987517756	NA	NA	aaa	1	2026-06-08_14h23.21.224	MR	2023.1.0	60.00765706328852
mr_images/3_b.png	mr_images/3_a_z_45.png	right	cw	45	NA	NA	NA	NA	0	36	36	84	236.16780050005764	NA	NA	NA	NA	628.2299394002184	628.2299394002184	left	0	3.26649124419782	NA	NA	aaa	1	2026-06-08_14h23.21.224	MR	2023.1.0	60.00765706328852
mr_images/11_b.png	mr_images/11_a_z_270.png	right	ccw	90	NA	NA	NA	NA	0	37	37	42	238.41746099991724	NA	NA	NA	NA	NA	135.1484575001523	left	0	2.66240453196224	NA	NA	aaa	1	2026-06-08_14h23.21.224	MR	2023.1.0	60.00765706328852
mr_images/11_b.png	mr_images/11_b_z_225.png	left	ccw	135	NA	NA	NA	NA	0	38	38	47	242.40030620014295	NA	NA	NA	NA	405.9441261999309	405.9441261999309	left	1	1.51764149742667	NA	NA	aaa	1	2026-06-08_14h23.21.224	MR	2023.1.0	60.00765706328852
mr_images/4_b.png	mr_images/4_b_z_315.png	left	ccw	45	NA	NA	NA	NA	0	39	39	111	244.5499557000585	NA	NA	NA	NA	447.32175339991227	447.32175339991227	left	1	1.14353631448466	NA	NA	aaa	1	2026-06-08_14h23.21.224	MR	2023.1.0	60.00765706328852
mr_images/5_b.png	mr_images/5_b_z_90.png	left	cw	90	NA	NA	NA	NA	0	40	40	137	248.3493657000363	NA	NA	NA	NA	169.26019630022347	169.26019630022347	left	1	3.90799741970841	NA	NA	aaa	1	2026-06-08_14h23.21.224	MR	2023.1.0	60.00765706328852
mr_images/11_a.png	mr_images/11_b_z_315.png	right	ccw	45	NA	NA	NA	NA	0	41	41	26	251.03245129995048	NA	NA	NA	NA	450.6546263000928	450.6546263000928	left	0	1.43883100606035	NA	NA	aaa	1	2026-06-08_14h23.21.224	MR	2023.1.0	60.00765706328852
mr_images/11_a.png	mr_images/11_b_z_45.png	right	cw	45	NA	NA	NA	NA	0	42	42	24	252.765526200179	NA	NA	NA	NA	639.2118810000829	639.2118810000829	left	0	3.31507547746878	NA	NA	aaa	1	2026-06-08_14h23.21.224	MR	2023.1.0	60.00765706328852
mr_images/11_b.png	mr_images/11_a_z_90.png	right	cw	90	NA	NA	NA	NA	0	43	43	40	254.29860820015892	NA	NA	NA	NA	413.1312549998984	413.1312549998984	left	0	2.38946329837199	NA	NA	aaa	1	2026-06-08_14h23.21.224	MR	2023.1.0	60.00765706328852
mr_images/12_a.png	mr_images/12_a_z_90.png	left	cw	90	NA	NA	NA	NA	0	44	44	53	256.28166980016977	NA	NA	NA	NA	390.4631846002303	390.4631846002303	left	1	3.81631550693419	NA	NA	aaa	1	2026-06-08_14h23.21.224	MR	2023.1.0	60.00765706328852
mr_images/6_b.png	mr_images/6_b_z_315.png	left	ccw	45	NA	NA	NA	NA	0	45	45	159	257.8979185000062	NA	NA	NA	NA	511.7295765001327	511.7295765001327	left	1	1.80342306417879	NA	NA	aaa	1	2026-06-08_14h23.21.224	MR	2023.1.0	60.00765706328852
mr_images/9_b.png	mr_images/9_b_z_45.png	left	cw	45	NA	NA	NA	NA	0	46	46	205	259.71867119986564	NA	NA	NA	NA	258.43302270025015	258.43302270025015	left	1	1.56865850707982	NA	NA	aaa	1	2026-06-08_14h23.21.224	MR	2023.1.0	60.00765706328852
mr_images/9_a.png	mr_images/9_a_z_270.png	left	ccw	90	NA	NA	NA	NA	0	47	47	199	261.8184434999712	NA	NA	NA	NA	140.88081859983504	140.88081859983504	left	1	2.63562865590211	NA	NA	aaa	1	2026-06-08_14h23.21.224	MR	2023.1.0	60.00765706328852
mr_images/7_b.png	mr_images/7_b_z_315.png	left	ccw	45	NA	NA	NA	NA	0	48	48	183	264.2015094999224	NA	NA	NA	NA	326.03860309999436	326.03860309999436	left	1	1.85236140724737	NA	NA	aaa	1	2026-06-08_14h23.21.224	MR	2023.1.0	60.00765706328852
mr_images/6_b.png	mr_images/6_a_z_225.png	right	ccw	135	NA	NA	NA	NA	0	49	49	166	265.94698530016467	NA	NA	NA	NA	456.82045240001753	456.82045240001753	left	0	4.13620074524079	NA	NA	aaa	1	2026-06-08_14h23.21.224	MR	2023.1.0	60.00765706328852
mr_images/11_b.png	mr_images/11_a_z_135.png	right	cw	135	NA	NA	NA	NA	0	50	50	44	269.5631703999825	NA	NA	NA	NA	181.42522440012544	181.42522440012544	left	0	3.01933351776097	NA	NA	aaa	1	2026-06-08_14h23.21.224	MR	2023.1.0	60.00765706328852
mr_images/11_b.png	mr_images/11_b_z_270.png	left	ccw	90	NA	NA	NA	NA	0	51	51	43	271.2797130001709	NA	NA	NA	NA	375.0151821002364	375.0151821002364	left	1	3.11482605582569	NA	NA	aaa	1	2026-06-08_14h23.21.224	MR	2023.1.0	60.00765706328852
mr_images/3_b.png	mr_images/3_b_z_270.png	left	ccw	90	NA	NA	NA	NA	0	52	52	91	273.17926120013	NA	NA	NA	NA	598.8174240002409	598.8174240002409	right	0	2.40648627548944	NA	NA	aaa	1	2026-06-08_14h23.21.224	MR	2023.1.0	60.00765706328852
mr_images/1_a.png	mr_images/1_a_z_225.png	left	ccw	135	NA	NA	NA	NA	0	53	53	11	275.52898810012266	NA	NA	NA	NA	238.9506931002252	238.9506931002252	right	0	3.57737594482023	NA	NA	aaa	1	2026-06-08_14h23.21.224	MR	2023.1.0	60.00765706328852
mr_images/9_b.png	mr_images/9_b_z_225.png	left	ccw	135	NA	NA	NA	NA	0	54	54	215	278.2452830001712	NA	NA	NA	NA	NA	527.593904600013	left	1	2.69609319057781	NA	NA	aaa	1	2026-06-08_14h23.21.224	MR	2023.1.0	60.00765706328852
mr_images/4_a.png	mr_images/4_b_z_135.png	right	cw	135	NA	NA	NA	NA	0	55	55	104	281.21575149986893	NA	NA	NA	NA	421.97555459989235	421.97555459989235	left	0	2.19995103648398	NA	NA	aaa	1	2026-06-08_14h23.21.224	MR	2023.1.0	60.00765706328852
mr_images/7_b.png	mr_images/7_a_z_270.png	right	ccw	90	NA	NA	NA	NA	0	56	56	186	283.7820680998266	NA	NA	NA	NA	577.5871068001725	577.5871068001725	left	0	1.19714691408444	NA	NA	aaa	1	2026-06-08_14h23.21.224	MR	2023.1.0	60.00765706328852
mr_images/12_b.png	mr_images/12_a_z_90.png	right	cw	90	NA	NA	NA	NA	0	57	57	64	286.44455950008705	NA	NA	NA	NA	448.938164900057	448.938164900057	left	0	1.3662633447675	NA	NA	aaa	1	2026-06-08_14h23.21.224	MR	2023.1.0	60.00765706328852
mr_images/6_b.png	mr_images/6_a_z_90.png	right	cw	90	NA	NA	NA	NA	0	58	58	160	289.61459079990163	NA	NA	NA	NA	278.7971314000897	278.7971314000897	left	0	2.4438213222893	NA	NA	aaa	1	2026-06-08_14h23.21.224	MR	2023.1.0	60.00765706328852
mr_images/11_b.png	mr_images/11_a_z_225.png	right	ccw	135	NA	NA	NA	NA	0	59	59	46	291.78094260022044	NA	NA	NA	NA	202.7596169002354	202.7596169002354	right	1	2.88308648124803	NA	NA	aaa	1	2026-06-08_14h23.21.224	MR	2023.1.0	60.00765706328852
mr_images/4_a.png	mr_images/4_b_z_270.png	right	ccw	90	NA	NA	NA	NA	0	60	60	102	293.5767999999225	NA	NA	NA	NA	266.49660240020603	266.49660240020603	left	0	3.95549945544917	NA	NA	aaa	1	2026-06-08_14h23.21.224	MR	2023.1.0	60.00765706328852
mr_images/1_b.png	mr_images/1_b_z_135.png	left	cw	135	NA	NA	NA	NA	0	61	61	21	295.95951800001785	NA	NA	NA	NA	205.5386954001151	205.5386954001151	right	0	2.49502562556881	NA	NA	aaa	1	2026-06-08_14h23.21.224	MR	2023.1.0	60.00765706328852
mr_images/5_a.png	mr_images/5_b_z_90.png	right	cw	90	NA	NA	NA	NA	0	62	62	124	297.9758485001512	NA	NA	NA	NA	485.2997667002492	485.2997667002492	left	0	1.8984283398604	NA	NA	aaa	1	2026-06-08_14h23.21.224	MR	2023.1.0	60.00765706328852
mr_images/9_a.png	mr_images/9_b_z_270.png	right	ccw	90	NA	NA	NA	NA	0	63	63	198	300.0088557000272	NA	NA	NA	NA	273.7289081001654	273.7289081001654	left	0	2.50497593067121	NA	NA	aaa	1	2026-06-08_14h23.21.224	MR	2023.1.0	60.00765706328852
mr_images/12_b.png	mr_images/12_b_z_225.png	left	ccw	135	NA	NA	NA	NA	0	64	64	71	302.6460766000673	NA	NA	NA	NA	399.2784569002688	399.2784569002688	left	1	1.69424933253322	NA	NA	aaa	1	2026-06-08_14h23.21.224	MR	2023.1.0	60.00765706328852
mr_images/7_b.png	mr_images/7_b_z_135.png	left	cw	135	NA	NA	NA	NA	0	65	65	189	305.1914081000723	NA	NA	NA	NA	561.3726558000781	561.3726558000781	left	1	2.19880012411159	NA	NA	aaa	1	2026-06-08_14h23.21.224	MR	2023.1.0	60.00765706328852
mr_images/9_a.png	mr_images/9_a_z_90.png	left	cw	90	NA	NA	NA	NA	0	66	66	197	307.34548150002956	NA	NA	NA	NA	649.7161000999622	649.7161000999622	left	1	2.67998385045212	NA	NA	aaa	1	2026-06-08_14h23.21.224	MR	2023.1.0	60.00765706328852
mr_images/1_b.png	mr_images/1_b_z_315.png	left	ccw	45	NA	NA	NA	NA	0	67	67	15	309.4576820000075	NA	NA	NA	NA	418.9983888999559	418.9983888999559	left	1	3.24636381433811	NA	NA	aaa	1	2026-06-08_14h23.21.224	MR	2023.1.0	60.00765706328852
mr_images/7_b.png	mr_images/7_a_z_225.png	right	ccw	135	NA	NA	NA	NA	0	68	68	190	311.7906386000104	NA	NA	NA	NA	487.0723319002427	487.0723319002427	left	0	1.39866904832888	NA	NA	aaa	1	2026-06-08_14h23.21.224	MR	2023.1.0	60.00765706328852
mr_images/6_a.png	mr_images/6_b_z_225.png	right	ccw	135	NA	NA	NA	NA	0	69	69	154	313.84043039986864	NA	NA	NA	NA	175.67985770013183	175.67985770013183	left	0	3.29195763927419	NA	NA	aaa	1	2026-06-08_14h23.21.224	MR	2023.1.0	60.00765706328852
mr_images/3_a.png	mr_images/3_b_z_45.png	right	cw	45	NA	NA	NA	NA	0	70	70	72	315.67347180005163	NA	NA	NA	NA	342.6696097999811	342.6696097999811	left	0	3.48195443639997	NA	NA	aaa	1	2026-06-08_14h23.21.224	MR	2023.1.0	60.00765706328852
mr_images/7_a.png	mr_images/7_b_z_135.png	right	cw	135	NA	NA	NA	NA	0	71	71	176	317.627379800193	NA	NA	NA	NA	623.0353041999042	623.0353041999042	left	0	1.18611598561984	NA	NA	aaa	1	2026-06-08_14h23.21.224	MR	2023.1.0	60.00765706328852
mr_images/7_a.png	mr_images/7_a_z_225.png	left	ccw	135	NA	NA	NA	NA	0	72	72	179	320.4061893001199	NA	NA	NA	NA	515.8788799000904	515.8788799000904	left	1	1.56014274584595	NA	NA	aaa	1	2026-06-08_14h23.21.224	MR	2023.1.0	60.00765706328852
mr_images/6_b.png	mr_images/6_a_z_270.png	right	ccw	90	NA	NA	NA	NA	0	73	73	162	322.39335000002757	NA	NA	NA	NA	222.78627520008013	222.78627520008013	left	0	2.7603742465144	NA	NA	aaa	1	2026-06-08_14h23.21.224	MR	2023.1.0	60.00765706328852
mr_images/9_a.png	mr_images/9_b_z_225.png	right	ccw	135	NA	NA	NA	NA	0	74	74	202	325.47630270011723	NA	NA	NA	NA	172.94328649993986	172.94328649993986	left	0	2.83120723173488	NA	NA	aaa	1	2026-06-08_14h23.21.224	MR	2023.1.0	60.00765706328852
mr_images/7_b.png	mr_images/7_a_z_315.png	right	ccw	45	NA	NA	NA	NA	0	75	75	182	327.47176809981465	NA	NA	NA	NA	378.09841099986807	378.09841099986807	left	0	3.29747708688956	NA	NA	aaa	1	2026-06-08_14h23.21.224	MR	2023.1.0	60.00765706328852
mr_images/4_b.png	mr_images/4_a_z_225.png	right	ccw	135	NA	NA	NA	NA	0	76	76	118	330.6046624002047	NA	NA	NA	NA	415.8260482000187	415.8260482000187	left	0	3.24561570945662	NA	NA	aaa	1	2026-06-08_14h23.21.224	MR	2023.1.0	60.00765706328852
mr_images/6_b.png	mr_images/6_a_z_45.png	right	cw	45	NA	NA	NA	NA	0	77	77	156	332.45863289991394	NA	NA	NA	NA	612.7488032998517	612.7488032998517	left	0	2.38285425363574	NA	NA	aaa	1	2026-06-08_14h23.21.224	MR	2023.1.0	60.00765706328852
mr_images/4_b.png	mr_images/4_a_z_315.png	right	ccw	45	NA	NA	NA	NA	0	78	78	110	334.9875087002292	NA	NA	NA	NA	467.88697759993374	467.88697759993374	left	0	1.53129781980533	NA	NA	aaa	1	2026-06-08_14h23.21.224	MR	2023.1.0	60.00765706328852
mr_images/1_b.png	mr_images/1_b_z_225.png	left	ccw	135	NA	NA	NA	NA	0	79	79	23	337.57040840014815	NA	NA	NA	NA	402.8340587001294	402.8340587001294	right	0	2.74014779471327	NA	NA	aaa	1	2026-06-08_14h23.21.224	MR	2023.1.0	60.00765706328852
mr_images/4_a.png	mr_images/4_a_z_270.png	left	ccw	90	NA	NA	NA	NA	0	80	80	103	339.80757860001177	NA	NA	NA	NA	318.1894344999455	318.1894344999455	left	1	2.7525626445422	NA	NA	aaa	1	2026-06-08_14h23.21.224	MR	2023.1.0	60.00765706328852
mr_images/3_a.png	mr_images/3_a_z_270.png	left	ccw	90	NA	NA	NA	NA	0	81	81	79	342.10308430017903	NA	NA	NA	NA	426.50820210017264	426.50820210017264	left	1	2.92563147877809	NA	NA	aaa	1	2026-06-08_14h23.21.224	MR	2023.1.0	60.00765706328852
mr_images/3_b.png	mr_images/3_b_z_315.png	left	ccw	45	NA	NA	NA	NA	0	82	82	87	345.2859408999793	NA	NA	NA	NA	540.60880669998	540.60880669998	left	1	1.6227266775677	NA	NA	aaa	1	2026-06-08_14h23.21.224	MR	2023.1.0	60.00765706328852
mr_images/11_b.png	mr_images/11_b_z_90.png	left	cw	90	NA	NA	NA	NA	0	83	83	41	347.16904899990186	NA	NA	NA	NA	601.2172782002017	601.2172782002017	left	1	3.49732463841792	NA	NA	aaa	1	2026-06-08_14h23.21.224	MR	2023.1.0	60.00765706328852
mr_images/12_a.png	mr_images/12_a_z_270.png	left	ccw	90	NA	NA	NA	NA	0	84	84	55	349.2521370998584	NA	NA	NA	NA	381.5475543998182	381.5475543998182	left	1	2.76183506019879	NA	NA	aaa	1	2026-06-08_14h23.21.224	MR	2023.1.0	60.00765706328852
mr_images/3_a.png	mr_images/3_a_z_315.png	left	ccw	45	NA	NA	NA	NA	0	85	85	75	351.3017648002133	NA	NA	NA	NA	592.9349170001224	592.9349170001224	right	0	3.10370000137482	NA	NA	aaa	1	2026-06-08_14h23.21.224	MR	2023.1.0	60.00765706328852
mr_images/7_b.png	mr_images/7_b_z_225.png	left	ccw	135	NA	NA	NA	NA	0	86	86	191	354.08483960013837	NA	NA	NA	NA	188.1577818002552	188.1577818002552	right	0	4.65288626018446	NA	NA	aaa	1	2026-06-08_14h23.21.224	MR	2023.1.0	60.00765706328852
