imagefile	stimfile	corrAns	MRdir	angle	training.thisRepN	training.thisTrialN	training.thisN	training.thisIndex	mentalrot_trials.thisRepN	mentalrot_trials.thisTrialN	mentalrot_trials.thisN	mentalrot_trials.thisIndex	blank.started	mr_answ_2.started	mr_answ_2.keys	mr_answ_2.corr	mr_answ_2.rt	blank.stopped	mr_answ.started	mr_answ.keys	mr_answ.corr	mr_answ.rt	byebye_text.started	byebye_text.stopped	participant	session	date	expName	psychopyVersion	frameRate	...32
mr_images/6_b.png	mr_images/6_a_z_135.png	right	cw	135	0	0	0	164	NA	NA	NA	NA	101.48633049987257	101.98637309996413	left	0	4.207068100105971	NA	NA	NA	NA	NA	NA	NA	rsd	001	2026-03-17_13h49.29.176	MR	2023.1.0	60.00765706328852	NA
mr_images/11_b.png	mr_images/11_a_z_45.png	right	cw	45	0	1	1	36	NA	NA	NA	NA	106.2690429999493	106.80683350004256	left	0	2.670728000346571	106.80683350004256	NA	NA	NA	NA	NA	NA	rsd	001	2026-03-17_13h49.29.176	MR	2023.1.0	60.00765706328852	NA
mr_images/1_b.png	mr_images/1_b_z_270.png	left	ccw	90	0	2	2	19	NA	NA	NA	NA	109.50626560021192	110.08628940023482	left	1	3.3996619004756212	110.08628940023482	NA	NA	NA	NA	NA	NA	rsd	001	2026-03-17_13h49.29.176	MR	2023.1.0	60.00765706328852	NA
mr_images/9_b.png	mr_images/9_a_z_270.png	right	ccw	90	0	3	3	210	NA	NA	NA	NA	113.51862059999256	114.08487679995596	left	0	2.057523500174284	114.08487679995596	NA	NA	NA	NA	NA	NA	rsd	001	2026-03-17_13h49.29.176	MR	2023.1.0	60.00765706328852	NA
mr_images/3_a.png	mr_images/3_b_z_315.png	right	ccw	45	0	4	4	74	NA	NA	NA	NA	116.16773890005425	116.7510267002508	left	0	2.6818455001339316	116.7510267002508	NA	NA	NA	NA	NA	NA	rsd	001	2026-03-17_13h49.29.176	MR	2023.1.0	60.00765706328852	NA
mr_images/4_b.png	mr_images/4_b_z_225.png	left	ccw	135	NA	NA	NA	NA	0	0	0	119	124.56658270023765	NA	NA	NA	NA	NA	125.08302879985422	right	0	3.9785727001726623	NA	NA	rsd	001	2026-03-17_13h49.29.176	MR	2023.1.0	60.00765706328852	NA
mr_images/1_a.png	mr_images/1_b_z_135.png	right	cw	135	NA	NA	NA	NA	0	1	1	8	129.082735999953	NA	NA	NA	NA	129.64918910013512	129.64918910013512	None	0	NA	NA	NA	rsd	001	2026-03-17_13h49.29.176	MR	2023.1.0	60.00765706328852	NA
mr_images/11_b.png	mr_images/11_a_z_270.png	right	ccw	90	NA	NA	NA	NA	0	2	2	42	134.59857860021293	NA	NA	NA	NA	NA	135.1484575001523	left	0	2.6623869999311864	NA	NA	rsd	001	2026-03-17_13h49.29.176	MR	2023.1.0	60.00765706328852	NA
mr_images/9_a.png	mr_images/9_a_z_225.png	left	ccw	135	NA	NA	NA	NA	0	3	3	203	137.83142249984667	NA	NA	NA	NA	138.4146734001115	138.4146734001115	left	1	1.9314005002379415	NA	NA	rsd	001	2026-03-17_13h49.29.176	MR	2023.1.0	60.00765706328852	NA
mr_images/9_a.png	mr_images/9_a_z_270.png	left	ccw	90	NA	NA	NA	NA	0	4	4	199	140.36440660012886	NA	NA	NA	NA	140.88081859983504	140.88081859983504	left	1	2.079567600507289	NA	NA	rsd	001	2026-03-17_13h49.29.176	MR	2023.1.0	60.00765706328852	NA
